run_id,job_id,entity_key,window_id,model_name,model_family,forecast_date,horizon_day,forecast_value,created_timestamp
baseline_pilot_20260611_102542,job_000158,APC-Dedicated,12,ETS_Current,BaselineProduction,2026-03-31,3,28.650054495889833,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000158,APC-Dedicated,12,ETS_Current,BaselineProduction,2026-04-01,4,28.661042181509202,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000158,APC-Dedicated,12,ETS_Current,BaselineProduction,2026-04-02,5,28.672029867128572,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000158,APC-Dedicated,12,ETS_Current,BaselineProduction,2026-04-03,6,28.68301755274794,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000158,APC-Dedicated,12,ETS_Current,BaselineProduction,2026-04-04,7,28.69400523836731,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000158,APC-Dedicated,12,ETS_Current,BaselineProduction,2026-04-05,8,28.70499292398668,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000158,APC-Dedicated,12,ETS_Current,BaselineProduction,2026-04-06,9,28.71598060960605,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000158,APC-Dedicated,12,ETS_Current,BaselineProduction,2026-04-07,10,28.72696829522542,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000158,APC-Dedicated,12,ETS_Current,BaselineProduction,2026-04-08,11,28.737955980844788,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000158,APC-Dedicated,12,ETS_Current,BaselineProduction,2026-04-09,12,28.748943666464157,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000158,APC-Dedicated,12,ETS_Current,BaselineProduction,2026-04-10,13,28.759931352083527,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000158,APC-Dedicated,12,ETS_Current,BaselineProduction,2026-04-11,14,28.770919037702896,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000158,APC-Dedicated,12,ETS_Current,BaselineProduction,2026-04-12,15,28.781906723322265,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000158,APC-Dedicated,12,ETS_Current,BaselineProduction,2026-04-13,16,28.792894408941635,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000158,APC-Dedicated,12,ETS_Current,BaselineProduction,2026-04-14,17,28.803882094561004,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000158,APC-Dedicated,12,ETS_Current,BaselineProduction,2026-04-15,18,28.814869780180373,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000158,APC-Dedicated,12,ETS_Current,BaselineProduction,2026-04-16,19,28.825857465799743,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000158,APC-Dedicated,12,ETS_Current,BaselineProduction,2026-04-17,20,28.836845151419112,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000158,APC-Dedicated,12,ETS_Current,BaselineProduction,2026-04-18,21,28.84783283703848,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000158,APC-Dedicated,12,ETS_Current,BaselineProduction,2026-04-19,22,28.85882052265785,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000158,APC-Dedicated,12,ETS_Current,BaselineProduction,2026-04-20,23,28.86980820827722,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000158,APC-Dedicated,12,ETS_Current,BaselineProduction,2026-04-21,24,28.88079589389659,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000158,APC-Dedicated,12,ETS_Current,BaselineProduction,2026-04-22,25,28.89178357951596,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000158,APC-Dedicated,12,ETS_Current,BaselineProduction,2026-04-23,26,28.90277126513533,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000158,APC-Dedicated,12,ETS_Current,BaselineProduction,2026-04-24,27,28.913758950754698,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000158,APC-Dedicated,12,ETS_Current,BaselineProduction,2026-04-25,28,28.92474663637407,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000158,APC-Dedicated,12,ETS_Current,BaselineProduction,2026-04-26,29,28.93573432199344,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000158,APC-Dedicated,12,ETS_Current,BaselineProduction,2026-04-27,30,28.94672200761281,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000164,APC-Dedicated,12,LinearRegression,BaselineProduction,2026-03-29,1,29.612218300917352,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000164,APC-Dedicated,12,LinearRegression,BaselineProduction,2026-03-30,2,30.338851518209115,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000164,APC-Dedicated,12,LinearRegression,BaselineProduction,2026-03-31,3,31.183696152338783,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000164,APC-Dedicated,12,LinearRegression,BaselineProduction,2026-04-01,4,32.1366092924008,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000164,APC-Dedicated,12,LinearRegression,BaselineProduction,2026-04-02,5,33.16940947456121,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000164,APC-Dedicated,12,LinearRegression,BaselineProduction,2026-04-03,6,34.24797649807352,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000164,APC-Dedicated,12,LinearRegression,BaselineProduction,2026-04-04,7,35.35035048972125,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000164,APC-Dedicated,12,LinearRegression,BaselineProduction,2026-04-05,8,36.469196565020845,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000164,APC-Dedicated,12,LinearRegression,BaselineProduction,2026-04-06,9,37.60260544473258,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000164,APC-Dedicated,12,LinearRegression,BaselineProduction,2026-04-07,10,38.75176643421127,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000164,APC-Dedicated,12,LinearRegression,BaselineProduction,2026-04-08,11,39.91865246407559,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000164,APC-Dedicated,12,LinearRegression,BaselineProduction,2026-04-09,12,41.10115323527204,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000164,APC-Dedicated,12,LinearRegression,BaselineProduction,2026-04-10,13,42.29434588685267,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000164,APC-Dedicated,12,LinearRegression,BaselineProduction,2026-04-11,14,43.49669385411972,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000164,APC-Dedicated,12,LinearRegression,BaselineProduction,2026-04-12,15,44.70807637323034,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000164,APC-Dedicated,12,LinearRegression,BaselineProduction,2026-04-13,16,45.926986908043915,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000164,APC-Dedicated,12,LinearRegression,BaselineProduction,2026-04-14,17,47.152323142932936,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000164,APC-Dedicated,12,LinearRegression,BaselineProduction,2026-04-15,18,48.38342434731962,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000164,APC-Dedicated,12,LinearRegression,BaselineProduction,2026-04-16,19,49.621550437218346,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000164,APC-Dedicated,12,LinearRegression,BaselineProduction,2026-04-17,20,50.866550444925736,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000164,APC-Dedicated,12,LinearRegression,BaselineProduction,2026-04-18,21,52.11642406069392,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000164,APC-Dedicated,12,LinearRegression,BaselineProduction,2026-04-19,22,53.372280513349104,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000164,APC-Dedicated,12,LinearRegression,BaselineProduction,2026-04-20,23,54.63533258940779,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000164,APC-Dedicated,12,LinearRegression,BaselineProduction,2026-04-21,24,55.906500128060664,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000164,APC-Dedicated,12,LinearRegression,BaselineProduction,2026-04-22,25,57.18509457438222,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000164,APC-Dedicated,12,LinearRegression,BaselineProduction,2026-04-23,26,58.47056649005753,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000164,APC-Dedicated,12,LinearRegression,BaselineProduction,2026-04-24,27,59.76194944608624,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000164,APC-Dedicated,12,LinearRegression,BaselineProduction,2026-04-25,28,61.059019319478885,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000164,APC-Dedicated,12,LinearRegression,BaselineProduction,2026-04-26,29,62.35946372507766,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000164,APC-Dedicated,12,LinearRegression,BaselineProduction,2026-04-27,30,63.66191048460882,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000159,APC-Dedicated,12,FixedGrowth_1_5,BaselineProduction,2026-03-29,1,28.630078885499998,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000159,APC-Dedicated,12,FixedGrowth_1_5,BaselineProduction,2026-03-30,2,28.644386770999997,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000159,APC-Dedicated,12,FixedGrowth_1_5,BaselineProduction,2026-03-31,3,28.6586946565,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000159,APC-Dedicated,12,FixedGrowth_1_5,BaselineProduction,2026-04-01,4,28.673002542,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000159,APC-Dedicated,12,FixedGrowth_1_5,BaselineProduction,2026-04-02,5,28.687310427499998,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000159,APC-Dedicated,12,FixedGrowth_1_5,BaselineProduction,2026-04-03,6,28.701618312999997,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000159,APC-Dedicated,12,FixedGrowth_1_5,BaselineProduction,2026-04-04,7,28.7159261985,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000159,APC-Dedicated,12,FixedGrowth_1_5,BaselineProduction,2026-04-05,8,28.730234084,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000159,APC-Dedicated,12,FixedGrowth_1_5,BaselineProduction,2026-04-06,9,28.7445419695,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000159,APC-Dedicated,12,FixedGrowth_1_5,BaselineProduction,2026-04-07,10,28.758849854999998,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000159,APC-Dedicated,12,FixedGrowth_1_5,BaselineProduction,2026-04-08,11,28.7731577405,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000159,APC-Dedicated,12,FixedGrowth_1_5,BaselineProduction,2026-04-09,12,28.787465626,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000159,APC-Dedicated,12,FixedGrowth_1_5,BaselineProduction,2026-04-10,13,28.8017735115,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000159,APC-Dedicated,12,FixedGrowth_1_5,BaselineProduction,2026-04-11,14,28.816081396999998,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000159,APC-Dedicated,12,FixedGrowth_1_5,BaselineProduction,2026-04-12,15,28.830389282499997,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000159,APC-Dedicated,12,FixedGrowth_1_5,BaselineProduction,2026-04-13,16,28.844697168,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000159,APC-Dedicated,12,FixedGrowth_1_5,BaselineProduction,2026-04-14,17,28.8590050535,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000159,APC-Dedicated,12,FixedGrowth_1_5,BaselineProduction,2026-04-15,18,28.873312938999998,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000159,APC-Dedicated,12,FixedGrowth_1_5,BaselineProduction,2026-04-16,19,28.887620824499997,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000159,APC-Dedicated,12,FixedGrowth_1_5,BaselineProduction,2026-04-17,20,28.90192871,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000159,APC-Dedicated,12,FixedGrowth_1_5,BaselineProduction,2026-04-18,21,28.9162365955,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000159,APC-Dedicated,12,FixedGrowth_1_5,BaselineProduction,2026-04-19,22,28.930544481,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000159,APC-Dedicated,12,FixedGrowth_1_5,BaselineProduction,2026-04-20,23,28.944852366499997,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000159,APC-Dedicated,12,FixedGrowth_1_5,BaselineProduction,2026-04-21,24,28.959160252,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000159,APC-Dedicated,12,FixedGrowth_1_5,BaselineProduction,2026-04-22,25,28.9734681375,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000159,APC-Dedicated,12,FixedGrowth_1_5,BaselineProduction,2026-04-23,26,28.987776023,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000159,APC-Dedicated,12,FixedGrowth_1_5,BaselineProduction,2026-04-24,27,29.002083908499998,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000159,APC-Dedicated,12,FixedGrowth_1_5,BaselineProduction,2026-04-25,28,29.016391794,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000159,APC-Dedicated,12,FixedGrowth_1_5,BaselineProduction,2026-04-26,29,29.0306996795,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000159,APC-Dedicated,12,FixedGrowth_1_5,BaselineProduction,2026-04-27,30,29.045007565,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000160,APC-Dedicated,12,FixedGrowth_3,BaselineProduction,2026-03-29,1,28.644386770999997,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000160,APC-Dedicated,12,FixedGrowth_3,BaselineProduction,2026-03-30,2,28.673002542,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000160,APC-Dedicated,12,FixedGrowth_3,BaselineProduction,2026-03-31,3,28.701618312999997,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000160,APC-Dedicated,12,FixedGrowth_3,BaselineProduction,2026-04-01,4,28.730234084,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000160,APC-Dedicated,12,FixedGrowth_3,BaselineProduction,2026-04-02,5,28.758849854999998,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000160,APC-Dedicated,12,FixedGrowth_3,BaselineProduction,2026-04-03,6,28.787465626,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000160,APC-Dedicated,12,FixedGrowth_3,BaselineProduction,2026-04-04,7,28.816081396999998,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000160,APC-Dedicated,12,FixedGrowth_3,BaselineProduction,2026-04-05,8,28.844697168,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000160,APC-Dedicated,12,FixedGrowth_3,BaselineProduction,2026-04-06,9,28.873312938999998,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000160,APC-Dedicated,12,FixedGrowth_3,BaselineProduction,2026-04-07,10,28.90192871,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000160,APC-Dedicated,12,FixedGrowth_3,BaselineProduction,2026-04-08,11,28.930544481,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000160,APC-Dedicated,12,FixedGrowth_3,BaselineProduction,2026-04-09,12,28.959160252,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000160,APC-Dedicated,12,FixedGrowth_3,BaselineProduction,2026-04-10,13,28.987776023,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000160,APC-Dedicated,12,FixedGrowth_3,BaselineProduction,2026-04-11,14,29.016391794,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000160,APC-Dedicated,12,FixedGrowth_3,BaselineProduction,2026-04-12,15,29.045007565,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000160,APC-Dedicated,12,FixedGrowth_3,BaselineProduction,2026-04-13,16,29.073623335999997,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000160,APC-Dedicated,12,FixedGrowth_3,BaselineProduction,2026-04-14,17,29.102239107,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000160,APC-Dedicated,12,FixedGrowth_3,BaselineProduction,2026-04-15,18,29.130854877999997,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000160,APC-Dedicated,12,FixedGrowth_3,BaselineProduction,2026-04-16,19,29.159470649,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000160,APC-Dedicated,12,FixedGrowth_3,BaselineProduction,2026-04-17,20,29.188086419999998,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000160,APC-Dedicated,12,FixedGrowth_3,BaselineProduction,2026-04-18,21,29.216702191,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000160,APC-Dedicated,12,FixedGrowth_3,BaselineProduction,2026-04-19,22,29.245317961999998,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000160,APC-Dedicated,12,FixedGrowth_3,BaselineProduction,2026-04-20,23,29.273933733,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000160,APC-Dedicated,12,FixedGrowth_3,BaselineProduction,2026-04-21,24,29.302549503999998,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000160,APC-Dedicated,12,FixedGrowth_3,BaselineProduction,2026-04-22,25,29.331165275,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000160,APC-Dedicated,12,FixedGrowth_3,BaselineProduction,2026-04-23,26,29.359781046,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000160,APC-Dedicated,12,FixedGrowth_3,BaselineProduction,2026-04-24,27,29.388396817,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000160,APC-Dedicated,12,FixedGrowth_3,BaselineProduction,2026-04-25,28,29.417012588,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000160,APC-Dedicated,12,FixedGrowth_3,BaselineProduction,2026-04-26,29,29.445628358999997,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000160,APC-Dedicated,12,FixedGrowth_3,BaselineProduction,2026-04-27,30,29.47424413,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000161,APC-Dedicated,12,FixedGrowth_4,BaselineProduction,2026-03-29,1,28.653925361333332,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000161,APC-Dedicated,12,FixedGrowth_4,BaselineProduction,2026-03-30,2,28.692079722666666,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000161,APC-Dedicated,12,FixedGrowth_4,BaselineProduction,2026-03-31,3,28.730234084,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000161,APC-Dedicated,12,FixedGrowth_4,BaselineProduction,2026-04-01,4,28.768388445333333,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000161,APC-Dedicated,12,FixedGrowth_4,BaselineProduction,2026-04-02,5,28.806542806666666,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000161,APC-Dedicated,12,FixedGrowth_4,BaselineProduction,2026-04-03,6,28.844697168,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000161,APC-Dedicated,12,FixedGrowth_4,BaselineProduction,2026-04-04,7,28.882851529333333,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000161,APC-Dedicated,12,FixedGrowth_4,BaselineProduction,2026-04-05,8,28.921005890666667,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000161,APC-Dedicated,12,FixedGrowth_4,BaselineProduction,2026-04-06,9,28.959160252,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000161,APC-Dedicated,12,FixedGrowth_4,BaselineProduction,2026-04-07,10,28.997314613333334,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000161,APC-Dedicated,12,FixedGrowth_4,BaselineProduction,2026-04-08,11,29.035468974666664,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000161,APC-Dedicated,12,FixedGrowth_4,BaselineProduction,2026-04-09,12,29.073623335999997,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000161,APC-Dedicated,12,FixedGrowth_4,BaselineProduction,2026-04-10,13,29.11177769733333,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000161,APC-Dedicated,12,FixedGrowth_4,BaselineProduction,2026-04-11,14,29.149932058666664,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000161,APC-Dedicated,12,FixedGrowth_4,BaselineProduction,2026-04-12,15,29.188086419999998,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000161,APC-Dedicated,12,FixedGrowth_4,BaselineProduction,2026-04-13,16,29.22624078133333,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000161,APC-Dedicated,12,FixedGrowth_4,BaselineProduction,2026-04-14,17,29.264395142666665,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000161,APC-Dedicated,12,FixedGrowth_4,BaselineProduction,2026-04-15,18,29.302549503999998,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000161,APC-Dedicated,12,FixedGrowth_4,BaselineProduction,2026-04-16,19,29.34070386533333,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000161,APC-Dedicated,12,FixedGrowth_4,BaselineProduction,2026-04-17,20,29.378858226666665,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000161,APC-Dedicated,12,FixedGrowth_4,BaselineProduction,2026-04-18,21,29.417012588,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000161,APC-Dedicated,12,FixedGrowth_4,BaselineProduction,2026-04-19,22,29.455166949333332,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000161,APC-Dedicated,12,FixedGrowth_4,BaselineProduction,2026-04-20,23,29.493321310666666,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000161,APC-Dedicated,12,FixedGrowth_4,BaselineProduction,2026-04-21,24,29.531475672,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000161,APC-Dedicated,12,FixedGrowth_4,BaselineProduction,2026-04-22,25,29.569630033333333,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000161,APC-Dedicated,12,FixedGrowth_4,BaselineProduction,2026-04-23,26,29.607784394666666,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000161,APC-Dedicated,12,FixedGrowth_4,BaselineProduction,2026-04-24,27,29.645938756,2026-06-11T10:25:42
baseline_pilot_20260611_102542,job_000161,APC-Dedicated,12,FixedGrowth_4,BaselineProduction,2026-04-25,28,29.684093117333333,2026-06-11T10:25:42
