run_id,model_name,model_origin,model_family,entity_key,median_mase,median_rmsse,median_wmape,median_smape,median_bias,entity_weight,audit_risk_flag,created_timestamp
tournament_engine,LinearRegression,baseline,machine_learning,APC-Multitenant,5.964468905912527,1.2374493030553109,,,,1,False,2026-06-13T18:07:40
tournament_engine,ARIMA_Fixed,baseline,statistical,ARE-Go Local,11.334703202662183,2.547841948481873,,,,1,False,2026-06-13T18:07:40
tournament_engine,ETS_Current,baseline,statistical,ARE-Go Local,11.35853836788276,2.3198920657077347,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_1_5,baseline,growth_baseline,ARE-Go Local,13.953320721460983,2.52962105400942,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_3,baseline,growth_baseline,ARE-Go Local,16.253186290671902,2.8951785926157427,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_4,baseline,growth_baseline,ARE-Go Local,23.549252796309556,4.072356391248675,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_6,baseline,growth_baseline,ARE-Go Local,38.38384817068074,6.516747829726018,,,,1,False,2026-06-13T18:07:40
tournament_engine,LinearRegression,baseline,machine_learning,ARE-Go Local,14.634278393973112,2.7886736032439208,,,,1,False,2026-06-13T18:07:40
tournament_engine,ARIMA_Fixed,baseline,statistical,AUS-Go Local,4.360293581263965,0.4479058295012149,,,,1,False,2026-06-13T18:07:40
tournament_engine,ETS_Current,baseline,statistical,AUS-Go Local,3.781279557530012,0.495214781242869,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_1_5,baseline,growth_baseline,AUS-Go Local,5.5487564012213095,0.4864478254367942,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_3,baseline,growth_baseline,AUS-Go Local,11.3899184667372,0.954241647313701,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_4,baseline,growth_baseline,AUS-Go Local,15.171136075029244,1.2319950110754658,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_6,baseline,growth_baseline,AUS-Go Local,22.573719753102136,1.7880215999372022,,,,1,False,2026-06-13T18:07:40
tournament_engine,LinearRegression,baseline,machine_learning,AUS-Go Local,7.975785968753852,0.5822135974160774,,,,1,False,2026-06-13T18:07:40
tournament_engine,ARIMA_Fixed,baseline,statistical,BRA-Go Local,16.15160772820102,5.183478211316767,,,,1,False,2026-06-13T18:07:40
tournament_engine,ETS_Current,baseline,statistical,BRA-Go Local,5.805898722697156,2.273019421267602,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_1_5,baseline,growth_baseline,BRA-Go Local,6.786098228326992,2.313820861507943,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_3,baseline,growth_baseline,BRA-Go Local,4.797384083511805,1.510621132578915,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_4,baseline,growth_baseline,BRA-Go Local,10.679793023323928,3.364162445063363,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_6,baseline,growth_baseline,BRA-Go Local,23.1750602196582,7.339726856071233,,,,1,False,2026-06-13T18:07:40
tournament_engine,LinearRegression,baseline,machine_learning,BRA-Go Local,7.697406659044745,2.7517633206678718,,,,1,False,2026-06-13T18:07:40
tournament_engine,ARIMA_Fixed,baseline,statistical,CAN-Go Local,23.347571529622787,5.821983626801403,,,,1,False,2026-06-13T18:07:40
tournament_engine,ETS_Current,baseline,statistical,CAN-Go Local,9.102025132485656,3.0765732491383355,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_1_5,baseline,growth_baseline,CAN-Go Local,6.908936958711907,1.7602104691358338,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_3,baseline,growth_baseline,CAN-Go Local,14.255628761851762,3.705349109313717,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_4,baseline,growth_baseline,CAN-Go Local,21.588490198945934,5.64161503974349,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_6,baseline,growth_baseline,CAN-Go Local,36.226945469379096,9.260625561443916,,,,1,False,2026-06-13T18:07:40
tournament_engine,LinearRegression,baseline,machine_learning,CAN-Go Local,7.4088860262483855,1.8922113933545923,,,,1,False,2026-06-13T18:07:40
tournament_engine,ARIMA_Fixed,baseline,statistical,CHE-Go Local,14.809283856212115,3.49334506602668,,,,1,False,2026-06-13T18:07:40
tournament_engine,ETS_Current,baseline,statistical,CHE-Go Local,8.451805567997319,1.9239671408333985,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_1_5,baseline,growth_baseline,CHE-Go Local,7.090938787736617,1.438618458618983,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_3,baseline,growth_baseline,CHE-Go Local,14.65056055373211,3.011146951079982,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_4,baseline,growth_baseline,CHE-Go Local,20.29040695769929,4.0979317197037926,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_6,baseline,growth_baseline,CHE-Go Local,31.91387021704197,6.582742198894781,,,,1,False,2026-06-13T18:07:40
tournament_engine,LinearRegression,baseline,machine_learning,CHE-Go Local,10.50311724145779,2.283539622464886,,,,1,False,2026-06-13T18:07:40
tournament_engine,ARIMA_Fixed,baseline,statistical,DEU-Go Local,10.128479725540055,2.5318970613589604,,,,1,False,2026-06-13T18:07:40
tournament_engine,ETS_Current,baseline,statistical,DEU-Go Local,5.985305574716797,1.5676192295090292,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_1_5,baseline,growth_baseline,DEU-Go Local,5.607903406364759,1.4577068343410091,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_3,baseline,growth_baseline,DEU-Go Local,6.599286572782487,1.581499731591013,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_4,baseline,growth_baseline,DEU-Go Local,13.342096402535653,3.24414186743465,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_6,baseline,growth_baseline,DEU-Go Local,27.03655875330486,6.703385392277955,,,,1,False,2026-06-13T18:07:40
tournament_engine,LinearRegression,baseline,machine_learning,DEU-Go Local,4.246913678184447,0.9829396693658008,,,,1,False,2026-06-13T18:07:40
tournament_engine,ARIMA_Fixed,baseline,statistical,ESP-Go Local,61.22844919984117,22.27515571392002,,,,1,False,2026-06-13T18:07:40
tournament_engine,ETS_Current,baseline,statistical,ESP-Go Local,56.46349877415806,19.29843340121096,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_1_5,baseline,growth_baseline,ESP-Go Local,22.775127161368744,7.105984696846958,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_3,baseline,growth_baseline,ESP-Go Local,25.62842486826775,8.103909306711902,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_4,baseline,growth_baseline,ESP-Go Local,28.941291700612894,9.1814890610853,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_6,baseline,growth_baseline,ESP-Go Local,35.567025365303174,11.350872048865227,,,,1,False,2026-06-13T18:07:40
tournament_engine,LinearRegression,baseline,machine_learning,ESP-Go Local,133.75113087694936,56.26969407903965,,,,1,False,2026-06-13T18:07:40
tournament_engine,ARIMA_Fixed,baseline,statistical,EUR-Dedicated,9.64578880213781,3.1649827722846675,,,,1,False,2026-06-13T18:07:40
tournament_engine,ETS_Current,baseline,statistical,EUR-Dedicated,8.65417111153676,3.4520277255579863,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_1_5,baseline,growth_baseline,EUR-Dedicated,12.441715436290286,4.470809284590189,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_3,baseline,growth_baseline,EUR-Dedicated,19.285167899981246,6.657373179812813,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_4,baseline,growth_baseline,EUR-Dedicated,23.891017212089658,8.122597570329972,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_6,baseline,growth_baseline,EUR-Dedicated,33.102715836306466,11.060680069466397,,,,1,False,2026-06-13T18:07:40
tournament_engine,LinearRegression,baseline,machine_learning,EUR-Dedicated,10.30061087074001,3.23244475460047,,,,1,False,2026-06-13T18:07:40
tournament_engine,ARIMA_Fixed,baseline,statistical,EUR-MSIT,1.7894869056244591,0.3517325669870744,,,,1,False,2026-06-13T18:07:40
tournament_engine,ETS_Current,baseline,statistical,EUR-MSIT,2.064544661870128,0.3793564997517979,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_1_5,baseline,growth_baseline,EUR-MSIT,1.5471765846977878,0.2923594005214562,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_3,baseline,growth_baseline,EUR-MSIT,2.3587217772445657,0.4898408688887913,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_4,baseline,growth_baseline,EUR-MSIT,3.085904791119489,0.6223977381234488,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_6,baseline,growth_baseline,EUR-MSIT,4.571826063217207,0.8753187513730607,,,,1,False,2026-06-13T18:07:40
tournament_engine,LinearRegression,baseline,machine_learning,EUR-MSIT,1.3987079220989824,0.2528511126076328,,,,1,False,2026-06-13T18:07:40
tournament_engine,ARIMA_Fixed,baseline,statistical,EUR-Multitenant,18.79530447039987,4.524823151579794,,,,1,False,2026-06-13T18:07:40
tournament_engine,ETS_Current,baseline,statistical,EUR-Multitenant,14.417767707192926,3.3226424286470286,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_1_5,baseline,growth_baseline,EUR-Multitenant,8.649280961006667,1.9978240374779048,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_3,baseline,growth_baseline,EUR-Multitenant,12.06252816415175,3.019316356642247,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_4,baseline,growth_baseline,EUR-Multitenant,13.14758459657198,3.302441513942032,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_6,baseline,growth_baseline,EUR-Multitenant,20.678711144314757,5.083541365063246,,,,1,False,2026-06-13T18:07:40
tournament_engine,LinearRegression,baseline,machine_learning,EUR-Multitenant,11.7873646693143,2.7630595982118464,,,,1,False,2026-06-13T18:07:40
tournament_engine,ARIMA_Fixed,baseline,statistical,FRA-Go Local,12.45982376621593,3.7469088733001095,,,,1,False,2026-06-13T18:07:40
tournament_engine,ETS_Current,baseline,statistical,FRA-Go Local,11.74992063621528,3.733666394207369,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_1_5,baseline,growth_baseline,FRA-Go Local,8.988835186949991,2.9242321648369844,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_3,baseline,growth_baseline,FRA-Go Local,18.377700418421327,5.785853438885962,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_4,baseline,growth_baseline,FRA-Go Local,25.276661719470507,7.8382584521181,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_6,baseline,growth_baseline,FRA-Go Local,37.9989065719017,11.681380640442924,,,,1,False,2026-06-13T18:07:40
tournament_engine,LinearRegression,baseline,machine_learning,FRA-Go Local,10.753832529515794,3.3044171369964968,,,,1,False,2026-06-13T18:07:40
tournament_engine,ARIMA_Fixed,baseline,statistical,GBR-Dedicated,56.99322254488531,9.720321077337868,,,,1,False,2026-06-13T18:07:40
tournament_engine,ETS_Current,baseline,statistical,GBR-Dedicated,21.540306098134565,4.036676237198765,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_1_5,baseline,growth_baseline,GBR-Dedicated,14.69046155674816,4.057635625423621,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_3,baseline,growth_baseline,GBR-Dedicated,16.56813510840361,4.3341702698208255,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_4,baseline,growth_baseline,GBR-Dedicated,17.947683656498352,4.537992263137265,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_6,baseline,growth_baseline,GBR-Dedicated,20.81412056264421,4.9842887067949535,,,,1,False,2026-06-13T18:07:40
tournament_engine,LinearRegression,baseline,machine_learning,GBR-Dedicated,20.0668686419534,3.97755369956579,,,,1,False,2026-06-13T18:07:40
tournament_engine,ARIMA_Fixed,baseline,statistical,GBR-Go Local,24.284768471851265,8.330021721556893,,,,1,False,2026-06-13T18:07:40
tournament_engine,ETS_Current,baseline,statistical,GBR-Go Local,31.440050077081366,11.25140607546824,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_1_5,baseline,growth_baseline,GBR-Go Local,9.604935786099531,3.886580792166213,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_3,baseline,growth_baseline,GBR-Go Local,14.345010216485822,5.17366368719253,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_4,baseline,growth_baseline,GBR-Go Local,20.44645757622332,7.401019876628522,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_6,baseline,growth_baseline,GBR-Go Local,30.07303073506145,11.502758189454386,,,,1,False,2026-06-13T18:07:40
tournament_engine,LinearRegression,baseline,machine_learning,GBR-Go Local,11.116249692089086,4.068760073602808,,,,1,False,2026-06-13T18:07:40
tournament_engine,ARIMA_Fixed,baseline,statistical,IND-Go Local,11.786632298114077,1.8961161241729212,,,,1,False,2026-06-13T18:07:40
tournament_engine,ETS_Current,baseline,statistical,IND-Go Local,5.601038097492853,0.9648011230935352,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_1_5,baseline,growth_baseline,IND-Go Local,8.21661733991988,1.5329766614139713,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_3,baseline,growth_baseline,IND-Go Local,5.196886364425486,0.9980795912458874,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_4,baseline,growth_baseline,IND-Go Local,12.445696832269714,1.9670559615831984,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_6,baseline,growth_baseline,IND-Go Local,27.01539149184708,4.549365090888148,,,,1,False,2026-06-13T18:07:40
tournament_engine,LinearRegression,baseline,machine_learning,IND-Go Local,6.305819233545932,1.1710152680086137,,,,1,False,2026-06-13T18:07:40
tournament_engine,ARIMA_Fixed,baseline,statistical,ISR-Go Local,10.834718798736382,3.851800384392764,,,,1,False,2026-06-13T18:07:40
tournament_engine,ETS_Current,baseline,statistical,ISR-Go Local,8.812614577366036,4.170184148969891,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_1_5,baseline,growth_baseline,ISR-Go Local,12.846653393329683,5.182231325219757,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_3,baseline,growth_baseline,ISR-Go Local,7.434074919390634,3.15861637687874,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_4,baseline,growth_baseline,ISR-Go Local,5.374893556839016,2.406811625096833,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_6,baseline,growth_baseline,ISR-Go Local,6.934633148160641,2.7190990767273977,,,,1,False,2026-06-13T18:07:40
tournament_engine,LinearRegression,baseline,machine_learning,ISR-Go Local,6.295891589098867,2.9247536294685395,,,,1,False,2026-06-13T18:07:40
tournament_engine,ARIMA_Fixed,baseline,statistical,ITA-Go Local,29.710548543807043,7.705345745712001,,,,1,False,2026-06-13T18:07:40
tournament_engine,ETS_Current,baseline,statistical,ITA-Go Local,14.427431783630515,3.8228887231393673,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_1_5,baseline,growth_baseline,ITA-Go Local,10.551998672930504,2.7004381216383435,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_3,baseline,growth_baseline,ITA-Go Local,16.042419739099365,4.062451673670424,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_4,baseline,growth_baseline,ITA-Go Local,19.719252081101253,4.98269878909136,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_6,baseline,growth_baseline,ITA-Go Local,27.072916765105056,6.834861394990239,,,,1,False,2026-06-13T18:07:40
tournament_engine,LinearRegression,baseline,machine_learning,ITA-Go Local,15.314146340875748,4.936153361010691,,,,1,False,2026-06-13T18:07:40
tournament_engine,ARIMA_Fixed,baseline,statistical,JPN-Go Local,11.789916350319965,4.753105037118019,,,,1,False,2026-06-13T18:07:40
tournament_engine,ETS_Current,baseline,statistical,JPN-Go Local,7.410541372201708,2.6834317806478816,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_1_5,baseline,growth_baseline,JPN-Go Local,8.708987210598883,3.034229534934608,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_3,baseline,growth_baseline,JPN-Go Local,12.989045570820014,4.20690808984737,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_4,baseline,growth_baseline,JPN-Go Local,21.30959973920168,7.128523774902535,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_6,baseline,growth_baseline,JPN-Go Local,37.41336771607761,12.643613852860568,,,,1,False,2026-06-13T18:07:40
tournament_engine,LinearRegression,baseline,machine_learning,JPN-Go Local,8.383340779420022,2.9962516819184684,,,,1,False,2026-06-13T18:07:40
tournament_engine,ARIMA_Fixed,baseline,statistical,KOR-Go Local,29.230745796195365,9.414646332228196,,,,1,False,2026-06-13T18:07:40
tournament_engine,ETS_Current,baseline,statistical,KOR-Go Local,32.32818754729549,9.216716537803954,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_1_5,baseline,growth_baseline,KOR-Go Local,14.266219617391762,4.402759616101864,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_3,baseline,growth_baseline,KOR-Go Local,21.514809098012712,6.115469344666151,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_4,baseline,growth_baseline,KOR-Go Local,27.962343748845434,7.78455970589995,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_6,baseline,growth_baseline,KOR-Go Local,42.69271460167079,11.91404049686539,,,,1,False,2026-06-13T18:07:40
tournament_engine,LinearRegression,baseline,machine_learning,KOR-Go Local,20.093972490253652,6.348350900954186,,,,1,False,2026-06-13T18:07:40
tournament_engine,ARIMA_Fixed,baseline,statistical,LAM-Multitenant,7.369892597706928,1.809718602095306,,,,1,False,2026-06-13T18:07:40
tournament_engine,ETS_Current,baseline,statistical,LAM-Multitenant,3.729429070734402,1.0590079022770107,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_1_5,baseline,growth_baseline,LAM-Multitenant,2.714077635622594,0.677367140928431,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_3,baseline,growth_baseline,LAM-Multitenant,10.7429123822018,2.9857226839973885,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_4,baseline,growth_baseline,LAM-Multitenant,18.17705226843197,4.712997593520805,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_6,baseline,growth_baseline,LAM-Multitenant,33.04533204089238,8.246253630208148,,,,1,False,2026-06-13T18:07:40
tournament_engine,LinearRegression,baseline,machine_learning,LAM-Multitenant,3.298141790076302,0.8853790455015929,,,,1,False,2026-06-13T18:07:40
tournament_engine,ARIMA_Fixed,baseline,statistical,MEX-Go Local,13.248927466332812,5.0811062551943,,,,1,False,2026-06-13T18:07:40
tournament_engine,ETS_Current,baseline,statistical,MEX-Go Local,9.467852603526453,2.6979544157161124,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_1_5,baseline,growth_baseline,MEX-Go Local,22.360026404339266,7.239878601289087,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_3,baseline,growth_baseline,MEX-Go Local,16.8947281804206,5.419141898281856,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_4,baseline,growth_baseline,MEX-Go Local,13.376638060829157,4.2303359376330905,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_6,baseline,growth_baseline,MEX-Go Local,6.866476484562282,2.237261646122578,,,,1,False,2026-06-13T18:07:40
tournament_engine,LinearRegression,baseline,machine_learning,MEX-Go Local,22.497918163046247,6.263982950132263,,,,1,False,2026-06-13T18:07:40
tournament_engine,ARIMA_Fixed,baseline,statistical,NAM-Dedicated,17.193992719678207,4.801431285468084,,,,1,False,2026-06-13T18:07:40
tournament_engine,ETS_Current,baseline,statistical,NAM-Dedicated,8.149064243322753,2.82018109817499,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_1_5,baseline,growth_baseline,NAM-Dedicated,29.943171885183396,8.272577712824498,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_3,baseline,growth_baseline,NAM-Dedicated,40.51737918951401,11.207792847691124,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_4,baseline,growth_baseline,NAM-Dedicated,47.56685072573447,13.172536577604006,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_6,baseline,growth_baseline,NAM-Dedicated,61.66579379817524,17.108823574310918,,,,1,False,2026-06-13T18:07:40
tournament_engine,LinearRegression,baseline,machine_learning,NAM-Dedicated,24.485606508302297,7.136514290493824,,,,1,False,2026-06-13T18:07:40
tournament_engine,ARIMA_Fixed,baseline,statistical,NAM-GCC Low,5.249369353851487,1.8268127546385813,,,,1,False,2026-06-13T18:07:40
tournament_engine,ETS_Current,baseline,statistical,NAM-GCC Low,2.989873270070853,0.935516137749322,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_1_5,baseline,growth_baseline,NAM-GCC Low,2.6843164502429806,0.7774553614726281,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_3,baseline,growth_baseline,NAM-GCC Low,15.804430298102414,4.819740336596231,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_4,baseline,growth_baseline,NAM-GCC Low,24.962554117198582,7.605679653837138,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_6,baseline,growth_baseline,NAM-GCC Low,42.5141129509517,12.899157820144946,,,,1,False,2026-06-13T18:07:40
tournament_engine,LinearRegression,baseline,machine_learning,NAM-GCC Low,2.590509084227569,0.8294266041498985,,,,1,False,2026-06-13T18:07:40
tournament_engine,ARIMA_Fixed,baseline,statistical,NAM-ITAR DoD,4.316207847094249,0.8154024622682727,,,,1,False,2026-06-13T18:07:40
tournament_engine,ETS_Current,baseline,statistical,NAM-ITAR DoD,6.412079030739522,1.14185945864891,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_1_5,baseline,growth_baseline,NAM-ITAR DoD,3.923759846704239,0.7096325826243839,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_3,baseline,growth_baseline,NAM-ITAR DoD,3.71784148534124,0.5856652003464088,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_4,baseline,growth_baseline,NAM-ITAR DoD,5.056284253045133,0.7574399202449169,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_6,baseline,growth_baseline,NAM-ITAR DoD,8.316853775706303,1.150396171163085,,,,1,False,2026-06-13T18:07:40
tournament_engine,LinearRegression,baseline,machine_learning,NAM-ITAR DoD,5.212628828646471,0.8909060469055909,,,,1,False,2026-06-13T18:07:40
tournament_engine,ARIMA_Fixed,baseline,statistical,NAM-ITAR GCCH,7.782768123602493,0.8865674305471697,,,,1,False,2026-06-13T18:07:40
tournament_engine,ETS_Current,baseline,statistical,NAM-ITAR GCCH,8.508843521029197,1.1088079300161668,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_1_5,baseline,growth_baseline,NAM-ITAR GCCH,3.716637124646904,0.4835018943788665,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_3,baseline,growth_baseline,NAM-ITAR GCCH,3.4772251299614627,0.3509062959176207,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_4,baseline,growth_baseline,NAM-ITAR GCCH,5.451233687783429,0.5758823989360062,,,,1,False,2026-06-13T18:07:40
tournament_engine,FixedGrowth_6,baseline,growth_baseline,NAM-ITAR GCCH,10.09717911257519,1.0574584289940128,,,,1,False,2026-06-13T18:07:40
tournament_engine,LinearRegression,baseline,machine_learning,NAM-ITAR GCCH,16.989830175938625,1.720514990389792,,,,1,False,2026-06-13T18:07:40
tournament_engine,ARIMA_Fixed,baseline,statistical,NAM-MSIT,4.521180238542792,1.08603782757165,,,,1,False,2026-06-13T18:07:40
tournament_engine,ETS_Current,baseline,statistical,NAM-MSIT,3.864158469857536,0.9407150119499889,,,,1,False,2026-06-13T18:07:40
