phase,case_id,metric,scenario,granularity,series_key,forecast_start_date,model_name,model_family,rows,runtime_seconds,status,error
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-03-31,FixedGrowth_1_5,growth_baseline,30,0.00055,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-03-31,FixedGrowth_3,growth_baseline,30,0.000418,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-03-31,FixedGrowth_4,growth_baseline,30,0.000394,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-03-31,FixedGrowth_6,growth_baseline,30,0.000373,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-03-31,ARIMA_Fixed,statistical,30,0.001249,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-03-31,ETS_Current,statistical,30,0.001101,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-03-31,LinearRegression,machine_learning,30,0.001148,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-03-31,AutoARIMA,statistical,30,0.011551,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-03-31,ETS Explicit,statistical,30,0.010774,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-03-31,Theta,statistical,30,0.011262,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-03-31,LightGBM,machine_learning,30,0.015248,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-03-31,XGBoost,machine_learning,30,0.017051,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-04-13,FixedGrowth_1_5,growth_baseline,30,0.000585,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-04-13,FixedGrowth_3,growth_baseline,30,0.000414,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-04-13,FixedGrowth_4,growth_baseline,30,0.000392,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-04-13,FixedGrowth_6,growth_baseline,30,0.000379,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-04-13,ARIMA_Fixed,statistical,30,0.000511,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-04-13,ETS_Current,statistical,30,0.000521,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-04-13,LinearRegression,machine_learning,30,0.001102,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-04-13,AutoARIMA,statistical,30,0.011137,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-04-13,ETS Explicit,statistical,30,0.009871,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-04-13,Theta,statistical,30,0.01304,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-04-13,LightGBM,machine_learning,30,0.014744,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-04-13,XGBoost,machine_learning,30,0.018719,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-04-25,FixedGrowth_1_5,growth_baseline,30,0.000487,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-04-25,FixedGrowth_3,growth_baseline,30,0.000402,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-04-25,FixedGrowth_4,growth_baseline,30,0.000978,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-04-25,FixedGrowth_6,growth_baseline,30,0.000522,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-04-25,ARIMA_Fixed,statistical,30,0.000693,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-04-25,ETS_Current,statistical,30,0.000671,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-04-25,LinearRegression,machine_learning,30,0.0008,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-04-25,AutoARIMA,statistical,30,0.011341,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-04-25,ETS Explicit,statistical,30,0.010562,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-04-25,Theta,statistical,30,0.012718,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-04-25,LightGBM,machine_learning,30,0.01231,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp150,HDD - Basilisk,Basilisk,Forest,apcp150,2026-04-25,XGBoost,machine_learning,30,0.020112,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-07,FixedGrowth_1_5,growth_baseline,30,0.000586,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-07,FixedGrowth_3,growth_baseline,30,0.000414,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-07,FixedGrowth_4,growth_baseline,30,0.000394,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-07,FixedGrowth_6,growth_baseline,30,0.000383,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-07,ARIMA_Fixed,statistical,30,0.000511,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-07,ETS_Current,statistical,30,0.000488,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-07,LinearRegression,machine_learning,30,0.00116,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-07,AutoARIMA,statistical,30,0.156998,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-07,ETS Explicit,statistical,30,0.011149,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-07,Theta,statistical,30,0.013383,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-07,LightGBM,machine_learning,30,0.023487,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-07,XGBoost,machine_learning,30,0.031635,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-19,FixedGrowth_1_5,growth_baseline,30,0.001244,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-19,FixedGrowth_3,growth_baseline,30,0.000623,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-19,FixedGrowth_4,growth_baseline,30,0.000571,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-19,FixedGrowth_6,growth_baseline,30,0.000408,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-19,ARIMA_Fixed,statistical,30,0.000638,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-19,ETS_Current,statistical,30,0.000549,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-19,LinearRegression,machine_learning,30,0.000754,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-19,AutoARIMA,statistical,30,0.144986,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-19,ETS Explicit,statistical,30,0.013907,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-19,Theta,statistical,30,0.012545,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-19,LightGBM,machine_learning,30,0.017109,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-19,XGBoost,machine_learning,30,0.031932,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-31,FixedGrowth_1_5,growth_baseline,30,0.000477,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-31,FixedGrowth_3,growth_baseline,30,0.000478,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-31,FixedGrowth_4,growth_baseline,30,0.000395,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-31,FixedGrowth_6,growth_baseline,30,0.000976,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-31,ARIMA_Fixed,statistical,30,0.000771,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-31,ETS_Current,statistical,30,0.001259,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-31,LinearRegression,machine_learning,30,0.001349,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-31,AutoARIMA,statistical,30,0.079512,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-31,ETS Explicit,statistical,30,0.012677,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-31,Theta,statistical,30,0.013162,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-31,LightGBM,machine_learning,30,0.019277,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-03-31,XGBoost,machine_learning,30,0.035128,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-04-13,FixedGrowth_1_5,growth_baseline,30,0.000691,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-04-13,FixedGrowth_3,growth_baseline,30,0.000661,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-04-13,FixedGrowth_4,growth_baseline,30,0.000531,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-04-13,FixedGrowth_6,growth_baseline,30,0.000442,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-04-13,ARIMA_Fixed,statistical,30,0.000555,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-04-13,ETS_Current,statistical,30,0.000535,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-04-13,LinearRegression,machine_learning,30,0.00086,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-04-13,AutoARIMA,statistical,30,0.079167,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-04-13,ETS Explicit,statistical,30,0.011745,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-04-13,Theta,statistical,30,0.012983,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-04-13,LightGBM,machine_learning,30,0.016562,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-04-13,XGBoost,machine_learning,30,0.041005,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-04-25,FixedGrowth_1_5,growth_baseline,30,0.000536,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-04-25,FixedGrowth_3,growth_baseline,30,0.000505,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-04-25,FixedGrowth_4,growth_baseline,30,0.000408,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-04-25,FixedGrowth_6,growth_baseline,30,0.000409,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-04-25,ARIMA_Fixed,statistical,30,0.000517,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-04-25,ETS_Current,statistical,30,0.00051,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-04-25,LinearRegression,machine_learning,30,0.001595,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-04-25,AutoARIMA,statistical,30,0.087745,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-04-25,ETS Explicit,statistical,30,0.014046,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-04-25,Theta,statistical,30,0.012553,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-04-25,LightGBM,machine_learning,30,0.017162,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcp153,HDD - Basilisk,Basilisk,Forest,apcp153,2026-04-25,XGBoost,machine_learning,30,0.041863,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-07,FixedGrowth_1_5,growth_baseline,30,0.000596,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-07,FixedGrowth_3,growth_baseline,30,0.000441,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-07,FixedGrowth_4,growth_baseline,30,0.000407,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-07,FixedGrowth_6,growth_baseline,30,0.000377,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-07,ARIMA_Fixed,statistical,30,0.000583,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-07,ETS_Current,statistical,30,0.000509,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-07,LinearRegression,machine_learning,30,0.001428,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-07,AutoARIMA,statistical,30,0.262205,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-07,ETS Explicit,statistical,30,0.009605,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-07,Theta,statistical,30,0.014213,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-07,LightGBM,machine_learning,30,0.017363,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-07,XGBoost,machine_learning,30,0.033044,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-19,FixedGrowth_1_5,growth_baseline,30,0.000938,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-19,FixedGrowth_3,growth_baseline,30,0.000535,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-19,FixedGrowth_4,growth_baseline,30,0.000493,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-19,FixedGrowth_6,growth_baseline,30,0.000507,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-19,ARIMA_Fixed,statistical,30,0.00056,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-19,ETS_Current,statistical,30,0.000548,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-19,LinearRegression,machine_learning,30,0.002238,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-19,AutoARIMA,statistical,30,0.264536,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-19,ETS Explicit,statistical,30,0.014265,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-19,Theta,statistical,30,0.01149,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-19,LightGBM,machine_learning,30,0.016184,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-19,XGBoost,machine_learning,30,0.030772,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-31,FixedGrowth_1_5,growth_baseline,30,0.000784,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-31,FixedGrowth_3,growth_baseline,30,0.000446,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-31,FixedGrowth_4,growth_baseline,30,0.000394,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-31,FixedGrowth_6,growth_baseline,30,0.000382,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-31,ARIMA_Fixed,statistical,30,0.000529,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-31,ETS_Current,statistical,30,0.000529,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-31,LinearRegression,machine_learning,30,0.001033,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-31,AutoARIMA,statistical,30,0.090458,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-31,ETS Explicit,statistical,30,0.010286,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-31,Theta,statistical,30,0.014102,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-31,LightGBM,machine_learning,30,0.016203,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-03-31,XGBoost,machine_learning,30,0.032539,PASS,
non_neural,HDD - Basilisk|Basilisk|Forest|apcprd01,HDD - Basilisk,Basilisk,Forest,apcprd01,2026-04-13,FixedGrowth_1_5,growth_baseline,30,0.000551,PASS,
