source_metric,source_scenario,source_granularity,source_series_key,route_id,entity_value,entity_token_upper,has_actuals,history_depth,first_actual_date,last_actual_date,staleness_days,n_points_min,n_points_median,n_points_max,extraction_run_id,viewer_model_coverage,accuracy_model_coverage,forecast_model_coverage
HDD - Basilisk,Basilisk,Forest,canp288,HDD|Organic|Basilisk|Forest,canp288,CANP288,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,canprd01,HDD|Organic|Basilisk|Forest,canprd01,CANPRD01,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,chep278,HDD|Organic|Basilisk|Forest,chep278,CHEP278,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,chlp298,HDD|Organic|Basilisk|Forest,chlp298,CHLP298,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,chnpr01,HDD|Organic|Basilisk|Forest,chnpr01,CHNPR01,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,deup281,HDD|Organic|Basilisk|Forest,deup281,DEUP281,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,dnkp307,HDD|Organic|Basilisk|Forest,dnkp307,DNKP307,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,espp292,HDD|Organic|Basilisk|Forest,espp292,ESPP292,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurp107,HDD|Organic|Basilisk|Forest,eurp107,EURP107,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurp119,HDD|Organic|Basilisk|Forest,eurp119,EURP119,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurp120,HDD|Organic|Basilisk|Forest,eurp120,EURP120,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurp121,HDD|Organic|Basilisk|Forest,eurp121,EURP121,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurp122,HDD|Organic|Basilisk|Forest,eurp122,EURP122,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurp137,HDD|Organic|Basilisk|Forest,eurp137,EURP137,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurp138,HDD|Organic|Basilisk|Forest,eurp138,EURP138,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurp174,HDD|Organic|Basilisk|Forest,eurp174,EURP174,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurp175,HDD|Organic|Basilisk|Forest,eurp175,EURP175,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurp176,HDD|Organic|Basilisk|Forest,eurp176,EURP176,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurp177,HDD|Organic|Basilisk|Forest,eurp177,EURP177,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurp178,HDD|Organic|Basilisk|Forest,eurp178,EURP178,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurp179,HDD|Organic|Basilisk|Forest,eurp179,EURP179,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurp180,HDD|Organic|Basilisk|Forest,eurp180,EURP180,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurp189,HDD|Organic|Basilisk|Forest,eurp189,EURP189,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurp190,HDD|Organic|Basilisk|Forest,eurp190,EURP190,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurp191,HDD|Organic|Basilisk|Forest,eurp191,EURP191,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurp192,HDD|Organic|Basilisk|Forest,eurp192,EURP192,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurp193,HDD|Organic|Basilisk|Forest,eurp193,EURP193,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurp194,HDD|Organic|Basilisk|Forest,eurp194,EURP194,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurp195,HDD|Organic|Basilisk|Forest,eurp195,EURP195,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurp250,HDD|Organic|Basilisk|Forest,eurp250,EURP250,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurp251,HDD|Organic|Basilisk|Forest,eurp251,EURP251,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurp309,HDD|Organic|Basilisk|Forest,eurp309,EURP309,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurprd01,HDD|Organic|Basilisk|Forest,eurprd01,EURPRD01,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurprd02,HDD|Organic|Basilisk|Forest,eurprd02,EURPRD02,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurprd03,HDD|Organic|Basilisk|Forest,eurprd03,EURPRD03,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurprd04,HDD|Organic|Basilisk|Forest,eurprd04,EURPRD04,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurprd05,HDD|Organic|Basilisk|Forest,eurprd05,EURPRD05,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurprd06,HDD|Organic|Basilisk|Forest,eurprd06,EURPRD06,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurprd07,HDD|Organic|Basilisk|Forest,eurprd07,EURPRD07,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurprd08,HDD|Organic|Basilisk|Forest,eurprd08,EURPRD08,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurprd09,HDD|Organic|Basilisk|Forest,eurprd09,EURPRD09,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurprd10,HDD|Organic|Basilisk|Forest,eurprd10,EURPRD10,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,eurprd83,HDD|Organic|Basilisk|Forest,eurprd83,EURPRD83,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,frap264,HDD|Organic|Basilisk|Forest,frap264,FRAP264,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,gbrp123,HDD|Organic|Basilisk|Forest,gbrp123,GBRP123,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,gbrp265,HDD|Organic|Basilisk|Forest,gbrp265,GBRP265,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,gbrp267,HDD|Organic|Basilisk|Forest,gbrp267,GBRP267,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,gbrp302,HDD|Organic|Basilisk|Forest,gbrp302,GBRP302,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,idnp305,HDD|Organic|Basilisk|Forest,idnp305,IDNP305,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,indp287,HDD|Organic|Basilisk|Forest,indp287,INDP287,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,indprd01,HDD|Organic|Basilisk|Forest,indprd01,INDPRD01,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,isrp290,HDD|Organic|Basilisk|Forest,isrp290,ISRP290,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,itap293,HDD|Organic|Basilisk|Forest,itap293,ITAP293,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,jpnp286,HDD|Organic|Basilisk|Forest,jpnp286,JPNP286,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,jpnp301,HDD|Organic|Basilisk|Forest,jpnp301,JPNP301,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,jpnprd01,HDD|Organic|Basilisk|Forest,jpnprd01,JPNPRD01,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,korp216,HDD|Organic|Basilisk|Forest,korp216,KORP216,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,lamp152,HDD|Organic|Basilisk|Forest,lamp152,LAMP152,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,lamp215,HDD|Organic|Basilisk|Forest,lamp215,LAMP215,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,lamprd80,HDD|Organic|Basilisk|Forest,lamprd80,LAMPRD80,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,mexp297,HDD|Organic|Basilisk|Forest,mexp297,MEXP297,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,mysp306,HDD|Organic|Basilisk|Forest,mysp306,MYSP306,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp100,HDD|Organic|Basilisk|Forest,namp100,NAMP100,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp101,HDD|Organic|Basilisk|Forest,namp101,NAMP101,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp102,HDD|Organic|Basilisk|Forest,namp102,NAMP102,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp103,HDD|Organic|Basilisk|Forest,namp103,NAMP103,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp104,HDD|Organic|Basilisk|Forest,namp104,NAMP104,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp105,HDD|Organic|Basilisk|Forest,namp105,NAMP105,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp106,HDD|Organic|Basilisk|Forest,namp106,NAMP106,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp108,HDD|Organic|Basilisk|Forest,namp108,NAMP108,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp109,HDD|Organic|Basilisk|Forest,namp109,NAMP109,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp110,HDD|Organic|Basilisk|Forest,namp110,NAMP110,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp111,HDD|Organic|Basilisk|Forest,namp111,NAMP111,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp113,HDD|Organic|Basilisk|Forest,namp113,NAMP113,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp114,HDD|Organic|Basilisk|Forest,namp114,NAMP114,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp115,HDD|Organic|Basilisk|Forest,namp115,NAMP115,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp116,HDD|Organic|Basilisk|Forest,namp116,NAMP116,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp118,HDD|Organic|Basilisk|Forest,namp118,NAMP118,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp125,HDD|Organic|Basilisk|Forest,namp125,NAMP125,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp126,HDD|Organic|Basilisk|Forest,namp126,NAMP126,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp128,HDD|Organic|Basilisk|Forest,namp128,NAMP128,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp129,HDD|Organic|Basilisk|Forest,namp129,NAMP129,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp130,HDD|Organic|Basilisk|Forest,namp130,NAMP130,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp131,HDD|Organic|Basilisk|Forest,namp131,NAMP131,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp132,HDD|Organic|Basilisk|Forest,namp132,NAMP132,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp133,HDD|Organic|Basilisk|Forest,namp133,NAMP133,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp134,HDD|Organic|Basilisk|Forest,namp134,NAMP134,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp135,HDD|Organic|Basilisk|Forest,namp135,NAMP135,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp136,HDD|Organic|Basilisk|Forest,namp136,NAMP136,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp154,HDD|Organic|Basilisk|Forest,namp154,NAMP154,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp157,HDD|Organic|Basilisk|Forest,namp157,NAMP157,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp158,HDD|Organic|Basilisk|Forest,namp158,NAMP158,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp159,HDD|Organic|Basilisk|Forest,namp159,NAMP159,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp161,HDD|Organic|Basilisk|Forest,namp161,NAMP161,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp162,HDD|Organic|Basilisk|Forest,namp162,NAMP162,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp163,HDD|Organic|Basilisk|Forest,namp163,NAMP163,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp164,HDD|Organic|Basilisk|Forest,namp164,NAMP164,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp166,HDD|Organic|Basilisk|Forest,namp166,NAMP166,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp167,HDD|Organic|Basilisk|Forest,namp167,NAMP167,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp169,HDD|Organic|Basilisk|Forest,namp169,NAMP169,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp170,HDD|Organic|Basilisk|Forest,namp170,NAMP170,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp171,HDD|Organic|Basilisk|Forest,namp171,NAMP171,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp172,HDD|Organic|Basilisk|Forest,namp172,NAMP172,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp173,HDD|Organic|Basilisk|Forest,namp173,NAMP173,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp197,HDD|Organic|Basilisk|Forest,namp197,NAMP197,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp220,HDD|Organic|Basilisk|Forest,namp220,NAMP220,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp221,HDD|Organic|Basilisk|Forest,namp221,NAMP221,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp222,HDD|Organic|Basilisk|Forest,namp222,NAMP222,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp223,HDD|Organic|Basilisk|Forest,namp223,NAMP223,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namp283,HDD|Organic|Basilisk|Forest,namp283,NAMP283,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namprd00,HDD|Organic|Basilisk|Forest,namprd00,NAMPRD00,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namprd02,HDD|Organic|Basilisk|Forest,namprd02,NAMPRD02,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namprd03,HDD|Organic|Basilisk|Forest,namprd03,NAMPRD03,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namprd04,HDD|Organic|Basilisk|Forest,namprd04,NAMPRD04,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namprd05,HDD|Organic|Basilisk|Forest,namprd05,NAMPRD05,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namprd06,HDD|Organic|Basilisk|Forest,namprd06,NAMPRD06,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
HDD - Basilisk,Basilisk,Forest,namprd07,HDD|Organic|Basilisk|Forest,namprd07,NAMPRD07,True,79,2026-03-08,2026-05-25,55.0,5.0,5.0,5.0,R6P1-20260812T100822,15,15,1
