inventory_row_id,observed_series_id,raw_extraction_unit_id,metric,db_type,variant,scenario,segment,demand_nature,granularity,key,route_path,ui_filter_path,source_object,raw_parquet_file,raw_parquet_relative_path,date_column,actual_column,forecast_column,min_date,max_date,row_count,distinct_date_count,duplicate_row_count,parseable_actual_count,non_parseable_actual_count,freshness_status,caveat,is_observed_series,is_forecast_variant,is_duplicate_physical_variant,ui_visible_now,ui_visible_after_p5_p6_p7,notes
INV011,OBS-SSD-CANPRD01,SEE_RAW_UNIT_INVENTORY,SSD,Phoenix,LVWE+LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,CANPRD01,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE+LVNE > Granularity=Forest > Key=CANPRD01,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,FALSE,FALSE,FALSE,TRUE,One observed series. Its actual series is measured from LVWE; LVNE carries an identical Mean_Actual and contributes only a second forecast variant.
INV012,OBS-SSD-CHEP278,SEE_RAW_UNIT_INVENTORY,SSD,Phoenix,LVWE+LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,CHEP278,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE+LVNE > Granularity=Forest > Key=CHEP278,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,FALSE,FALSE,FALSE,TRUE,One observed series. Its actual series is measured from LVWE; LVNE carries an identical Mean_Actual and contributes only a second forecast variant.
INV013,OBS-SSD-CHLP298,SEE_RAW_UNIT_INVENTORY,SSD,Phoenix,LVWE+LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,CHLP298,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE+LVNE > Granularity=Forest > Key=CHLP298,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,FALSE,FALSE,FALSE,TRUE,One observed series. Its actual series is measured from LVWE; LVNE carries an identical Mean_Actual and contributes only a second forecast variant.
INV014,OBS-SSD-DEUP281,SEE_RAW_UNIT_INVENTORY,SSD,Phoenix,LVWE+LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,DEUP281,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE+LVNE > Granularity=Forest > Key=DEUP281,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,FALSE,FALSE,FALSE,TRUE,One observed series. Its actual series is measured from LVWE; LVNE carries an identical Mean_Actual and contributes only a second forecast variant.
INV015,OBS-SSD-DNKP307,SEE_RAW_UNIT_INVENTORY,SSD,Phoenix,LVWE+LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,DNKP307,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE+LVNE > Granularity=Forest > Key=DNKP307,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,FALSE,FALSE,FALSE,TRUE,One observed series. Its actual series is measured from LVWE; LVNE carries an identical Mean_Actual and contributes only a second forecast variant.
INV016,OBS-SSD-ESPP292,SEE_RAW_UNIT_INVENTORY,SSD,Phoenix,LVWE+LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,ESPP292,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE+LVNE > Granularity=Forest > Key=ESPP292,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,FALSE,FALSE,FALSE,TRUE,One observed series. Its actual series is measured from LVWE; LVNE carries an identical Mean_Actual and contributes only a second forecast variant.
INV017,OBS-SSD-EURP107,SEE_RAW_UNIT_INVENTORY,SSD,Phoenix,LVWE+LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,EURP107,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE+LVNE > Granularity=Forest > Key=EURP107,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,FALSE,FALSE,FALSE,TRUE,One observed series. Its actual series is measured from LVWE; LVNE carries an identical Mean_Actual and contributes only a second forecast variant.
INV018,OBS-SSD-EURP119,SEE_RAW_UNIT_INVENTORY,SSD,Phoenix,LVWE+LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,EURP119,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE+LVNE > Granularity=Forest > Key=EURP119,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,FALSE,FALSE,FALSE,TRUE,One observed series. Its actual series is measured from LVWE; LVNE carries an identical Mean_Actual and contributes only a second forecast variant.
INV019,OBS-SSD-EURP120,SEE_RAW_UNIT_INVENTORY,SSD,Phoenix,LVWE+LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,EURP120,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE+LVNE > Granularity=Forest > Key=EURP120,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,FALSE,FALSE,FALSE,TRUE,One observed series. Its actual series is measured from LVWE; LVNE carries an identical Mean_Actual and contributes only a second forecast variant.
INV020,OBS-SSD-FRAP264,SEE_RAW_UNIT_INVENTORY,SSD,Phoenix,LVWE+LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,FRAP264,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE+LVNE > Granularity=Forest > Key=FRAP264,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,FALSE,FALSE,FALSE,TRUE,One observed series. Its actual series is measured from LVWE; LVNE carries an identical Mean_Actual and contributes only a second forecast variant.
INV021,OBS-SSD-GBRP123,SEE_RAW_UNIT_INVENTORY,SSD,Phoenix,LVWE+LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,GBRP123,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE+LVNE > Granularity=Forest > Key=GBRP123,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,FALSE,FALSE,FALSE,TRUE,One observed series. Its actual series is measured from LVWE; LVNE carries an identical Mean_Actual and contributes only a second forecast variant.
INV022,OBS-SSD-GBRP265,SEE_RAW_UNIT_INVENTORY,SSD,Phoenix,LVWE+LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,GBRP265,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE+LVNE > Granularity=Forest > Key=GBRP265,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,FALSE,FALSE,FALSE,TRUE,One observed series. Its actual series is measured from LVWE; LVNE carries an identical Mean_Actual and contributes only a second forecast variant.
INV023,OBS-SSD-GBRP267,SEE_RAW_UNIT_INVENTORY,SSD,Phoenix,LVWE+LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,GBRP267,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE+LVNE > Granularity=Forest > Key=GBRP267,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,FALSE,FALSE,FALSE,TRUE,One observed series. Its actual series is measured from LVWE; LVNE carries an identical Mean_Actual and contributes only a second forecast variant.
INV024,OBS-SSD-IDNP305,SEE_RAW_UNIT_INVENTORY,SSD,Phoenix,LVWE+LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,IDNP305,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE+LVNE > Granularity=Forest > Key=IDNP305,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,FALSE,FALSE,FALSE,TRUE,One observed series. Its actual series is measured from LVWE; LVNE carries an identical Mean_Actual and contributes only a second forecast variant.
INV025,OBS-SSD-INDP287,SEE_RAW_UNIT_INVENTORY,SSD,Phoenix,LVWE+LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,INDP287,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE+LVNE > Granularity=Forest > Key=INDP287,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,FALSE,FALSE,FALSE,TRUE,One observed series. Its actual series is measured from LVWE; LVNE carries an identical Mean_Actual and contributes only a second forecast variant.
INV026,OBS-SSD-INDPRD01,SEE_RAW_UNIT_INVENTORY,SSD,Phoenix,LVWE+LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,INDPRD01,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE+LVNE > Granularity=Forest > Key=INDPRD01,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,FALSE,FALSE,FALSE,TRUE,One observed series. Its actual series is measured from LVWE; LVNE carries an identical Mean_Actual and contributes only a second forecast variant.
INV027,OBS-SSD-ISRP290,SEE_RAW_UNIT_INVENTORY,SSD,Phoenix,LVWE+LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,ISRP290,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE+LVNE > Granularity=Forest > Key=ISRP290,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,FALSE,FALSE,FALSE,TRUE,One observed series. Its actual series is measured from LVWE; LVNE carries an identical Mean_Actual and contributes only a second forecast variant.
INV028,OBS-SSD-ITAP293,SEE_RAW_UNIT_INVENTORY,SSD,Phoenix,LVWE+LVNE,NOT_APPLICABLE,NOT_APPLICABLE,Organic,Forest,ITAP293,SSD|Phoenix|LowVolume|Forest,Metric=SSD > DBType=Phoenix > Variant=LVWE+LVNE > Granularity=Forest > Key=ITAP293,forecast_substrateBE_ssd_phx_lvwe_metrics,ssd_lvwe_raw.parquet,data/raw/v6_24_mvp_cohort/ssd/ssd_lvwe_raw.parquet,End_Date,Mean_Actual,Mean_Forecast,2026-04-13,2026-08-22,131,130,1,131,0,CURRENT (to 2026-08-22),AGGREGATED_WINDOW_ACTUALS (rolling window 1-7 days); Mean_Actual is varchar in source and was CAST; 1 exact-duplicate row per key on 2026-04-22; 15 governed model backtests DO NOT exist yet; must be generated in P5,TRUE,FALSE,FALSE,FALSE,TRUE,One observed series. Its actual series is measured from LVWE; LVNE carries an identical Mean_Actual and contributes only a second forecast variant.
