run_id,entity_key,window_id,model_name,forecast_rows,mase,rmsse,mase_beats_naive,rmsse_risk_status,mase_denominator_floored,rmsse_denominator_floored,created_timestamp
aggregation_hierarchy_20260612_144220,APC-Dedicated,7,FixedGrowth_6,30,14.552530339329532,1.4965654641003996,False,acceptable,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,7,LinearRegression,30,0.904601713325341,0.0999496499966292,True,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,8,ARIMA_Fixed,30,2.8251179881654305,0.2873688518815033,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,8,ETS_Current,30,2.7680269080960604,0.281795832074308,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,8,FixedGrowth_1_5,30,2.9389732421419783,0.2988228845950763,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,8,FixedGrowth_3,30,7.400557275579073,0.7539425810933802,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,8,FixedGrowth_4,30,10.374946631203816,1.0592018581456448,False,acceptable,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,8,FixedGrowth_6,30,16.323725342453244,1.6705095045145544,False,acceptable,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,8,LinearRegression,30,0.8442982341564993,0.0832640929320916,True,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,9,ARIMA_Fixed,30,84.40338106240544,16.24289305144072,False,high_risk,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,9,ETS_Current,30,84.87294613423275,16.321265499428044,False,high_risk,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,9,FixedGrowth_1_5,30,87.78162752258771,16.562673930655546,False,high_risk,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,9,FixedGrowth_3,30,92.30801168003492,16.904068728453648,False,high_risk,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,9,FixedGrowth_4,30,95.32560111833304,17.134879543007926,False,high_risk,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,9,FixedGrowth_6,30,101.3607799949293,17.60375966842749,False,high_risk,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,9,LinearRegression,30,85.12109252839642,16.351438629725287,False,high_risk,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,10,ARIMA_Fixed,30,17.376391031719464,1.874260893397,False,acceptable,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,10,ETS_Current,30,17.62169612936546,1.903213765121747,False,acceptable,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,10,FixedGrowth_1_5,30,8.96834003252066,1.1002273325900644,False,acceptable,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,10,FixedGrowth_3,30,9.1728280307887,1.1240046820872798,False,acceptable,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,10,FixedGrowth_4,30,9.309153362967391,1.1398624952788097,False,acceptable,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,10,FixedGrowth_6,30,9.58180402732478,1.1715922009188613,False,acceptable,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,10,LinearRegression,30,17.62169612936546,1.903213765121747,False,acceptable,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,11,ARIMA_Fixed,30,0.0286778486805929,0.003779394016212,True,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,11,ETS_Current,30,4.140693384449746,0.4850519895571971,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,11,FixedGrowth_1_5,30,0.026595932679379,0.0028659276683865,True,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,11,FixedGrowth_3,30,0.1056621861398863,0.0120733532719541,True,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,11,FixedGrowth_4,30,0.1583730217802242,0.0182648310298864,True,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,11,FixedGrowth_6,30,0.2637946930609011,0.0306595563346222,True,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,11,LinearRegression,30,5.327550863690922,0.6518861832540233,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,12,ARIMA_Fixed,30,0.0408128011860609,0.005502181959239,True,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,12,ETS_Current,30,0.0217183975561084,0.0030030899030731,True,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,12,FixedGrowth_1_5,30,0.0166520622973406,0.0023153397213714,True,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,12,FixedGrowth_3,30,0.085007054875884,0.0099668225641051,True,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,12,FixedGrowth_4,30,0.1389681519880012,0.0161716043892592,True,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,12,FixedGrowth_6,30,0.246890346212237,0.0287187085837277,True,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Dedicated,12,LinearRegression,30,6.156774173539277,0.7350851771480761,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,1,ARIMA_Fixed,30,1.8591739366182565,0.4494158868597529,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,1,ETS_Current,30,1.7556135551764172,0.2996695510522423,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,1,FixedGrowth_1_5,30,2.1630838680655478,0.4978186837224734,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,1,FixedGrowth_3,30,3.287110210285631,0.6848781939605973,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,1,FixedGrowth_4,30,4.0364611050990185,0.8134690564384031,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,1,FixedGrowth_6,30,5.535162894725797,1.0749516058091857,False,acceptable,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,1,LinearRegression,30,3.5276563858455616,0.6293313116903091,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,2,ARIMA_Fixed,30,10.10049487517105,2.004230962905682,False,warning,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,2,ETS_Current,30,8.446911051220294,1.693515480228596,False,acceptable,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,2,FixedGrowth_1_5,30,5.782023619005849,0.939619995659418,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,2,FixedGrowth_3,30,6.86285516532512,1.1175775309370928,False,acceptable,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,2,FixedGrowth_4,30,7.583409529537966,1.2387594210626325,False,acceptable,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,2,FixedGrowth_6,30,9.024518257963662,1.4849829728726944,False,acceptable,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,2,LinearRegression,30,8.775882109344266,1.4001429773723024,False,acceptable,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,3,ARIMA_Fixed,30,6.107741802134568,1.163637114022642,False,acceptable,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,3,ETS_Current,30,5.0185854637450245,0.9659586470408744,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,3,FixedGrowth_1_5,30,7.779529455387141,1.458136033932784,False,acceptable,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,3,FixedGrowth_3,30,8.82517654216559,1.64312112173621,False,acceptable,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,3,FixedGrowth_4,30,9.52227460001789,1.7666657229132376,False,acceptable,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,3,FixedGrowth_6,30,10.916470715722491,2.0141392649319423,False,warning,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,3,LinearRegression,30,7.764501153834989,1.427806150867502,False,acceptable,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,4,ARIMA_Fixed,30,6.257405085823078,2.172992516465834,False,warning,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,4,ETS_Current,30,5.69303335064434,2.096222940941217,False,warning,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,4,FixedGrowth_1_5,30,5.936344829042685,2.131454769583414,False,warning,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,4,FixedGrowth_3,30,6.801313145153168,2.238594943823104,False,warning,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,4,FixedGrowth_4,30,7.444482467867544,2.31440948326679,False,warning,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,4,FixedGrowth_6,30,8.730821113296324,2.475109683277895,False,warning,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,4,LinearRegression,30,6.563738463986191,2.157724240095294,False,warning,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,5,ARIMA_Fixed,30,3.333799793518068,0.5638450535091462,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,5,ETS_Current,30,23.58538423514874,4.273849987408578,False,warning,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,5,FixedGrowth_1_5,30,2.5258104616802948,0.4218727015211692,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,5,FixedGrowth_3,30,1.74022752793637,0.3012688485205936,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,5,FixedGrowth_4,30,1.268646777530369,0.2488282278984682,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,5,FixedGrowth_6,30,1.556363440732155,0.2729993357566682,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,5,LinearRegression,30,6.013170034155121,1.0069252047706787,False,acceptable,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,6,ARIMA_Fixed,30,3.683619763680513,0.6737939871179801,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,6,ETS_Current,30,3.268452277264956,0.5995349882871888,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,6,FixedGrowth_1_5,30,2.866079216673593,0.5270909341339158,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,6,FixedGrowth_3,30,3.8016330138409935,0.6950258441450162,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,6,FixedGrowth_4,30,4.42533554528593,0.807387182818047,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,6,FixedGrowth_6,30,5.672740608175799,1.0326055202558062,False,acceptable,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,6,LinearRegression,30,2.0347568935488263,0.3927035243868837,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,7,ARIMA_Fixed,30,0.2775831950226772,0.0540708007625548,True,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,7,ETS_Current,30,1.9933784965246824,0.3610546143117993,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,7,FixedGrowth_1_5,30,1.0337135619969655,0.187728413972236,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,7,FixedGrowth_3,30,1.9497995476341987,0.3523388140890693,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,7,FixedGrowth_4,30,2.5605235380590208,0.4624460055711644,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,7,FixedGrowth_6,30,3.78197151890867,0.6829021569368615,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,7,LinearRegression,30,1.569451033581024,0.2564374756377626,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,8,ARIMA_Fixed,30,1.5912819692081894,0.2742622518776605,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,8,ETS_Current,30,1.2491335114992954,0.2220009488825892,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,8,FixedGrowth_1_5,30,0.7941026050558087,0.163410293582623,True,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,8,FixedGrowth_3,30,0.8186833836489639,0.1530392604291096,True,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,8,FixedGrowth_4,30,1.2702591403813577,0.2281694026092613,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,8,FixedGrowth_6,30,2.288128528338825,0.4281699184109565,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,8,LinearRegression,30,1.1381337033442849,0.2049438950478181,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,9,ARIMA_Fixed,30,0.4859392709349766,0.1150510951003772,True,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,9,ETS_Current,30,1.080419013052448,0.1829274343715545,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,9,FixedGrowth_1_5,30,1.8296984725339656,0.3146927627369895,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,9,FixedGrowth_3,30,2.7829743830517817,0.4837891181950332,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,9,FixedGrowth_4,30,3.418491656730322,0.5970065779255685,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,9,FixedGrowth_6,30,4.689526204087415,0.8238871297899057,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,9,LinearRegression,30,1.390670922667077,0.2366495369309721,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,10,ARIMA_Fixed,30,0.7854146478553421,0.1361634317357315,True,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,10,ETS_Current,30,1.7893138846431689,0.2893255458514778,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,10,FixedGrowth_1_5,30,1.3439173085834863,0.2219575640054932,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,10,FixedGrowth_3,30,0.7668934324779005,0.1325967096358274,True,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,10,FixedGrowth_4,30,0.8594531604814836,0.169625559991691,True,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,10,FixedGrowth_6,30,1.667087721842059,0.3587564872818164,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,10,LinearRegression,30,1.7452604328471832,0.2833684360891148,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,11,ARIMA_Fixed,30,0.9392266486825548,0.1935506443615468,True,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,11,ETS_Current,30,1.123687139060518,0.2444705732540432,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,11,FixedGrowth_1_5,30,0.572816014902296,0.1012967964448141,True,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,11,FixedGrowth_3,30,1.2808125988103454,0.2105737001607884,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,11,FixedGrowth_4,30,1.9395474341846,0.3179724425746925,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,11,FixedGrowth_6,30,3.257017104933116,0.5443757224885092,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,11,LinearRegression,30,0.7374910709145969,0.124986203310014,True,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,12,ARIMA_Fixed,30,0.9035236256000364,0.180388646835209,True,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,12,ETS_Current,30,0.3979290937360885,0.0711550836184564,True,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,12,FixedGrowth_1_5,30,0.3203879829098348,0.0588009325377985,True,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,12,FixedGrowth_3,30,1.3151992331715048,0.2212689676841962,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,12,FixedGrowth_4,30,1.9928607827471607,0.339079609737407,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,12,FixedGrowth_6,30,3.348183881898501,0.5767471235314132,False,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-MSIT,12,LinearRegression,30,0.6896797888691574,0.1266632650890979,True,beats_naive,False,False,2026-06-12T14:42:20
aggregation_hierarchy_20260612_144220,APC-Multitenant,1,ARIMA_Fixed,30,3.5101618451804373,0.8714985071083118,False,beats_naive,False,False,2026-06-12T14:42:20
