entity_key,model_name,windows,median_mase,mean_mase,p95_mase,median_rmsse,mean_rmsse,p95_rmsse,pct_windows_beating_naive,pct_windows_high_risk,mase_denominator_floored_rows,rmsse_denominator_floored_rows,created_timestamp
ARE-Go Local,FixedGrowth_4,12,1.0181106852519373,2.0327742691856607,6.6896472074059465,1.0452683014785937,1.9967408358995942,6.356774258848535,0.5,0.08333333333333333,0,0,2026-06-12T13:52:34
ARE-Go Local,FixedGrowth_6,12,1.5271660278779053,3.0953957060300006,9.534470811108923,1.568892924786264,3.0023625500210698,9.041631216834752,0.25,0.16666666666666666,0,0,2026-06-12T13:52:34
ARE-Go Local,LinearRegression,12,0.775190975908037,1.612469330232873,5.853503262670558,0.9243185244188331,1.5544636982304618,5.423503541853696,0.5,0.08333333333333333,0,0,2026-06-12T13:52:34
AUS-Go Local,ARIMA_Fixed,12,1.0,2.468575710312709,9.54110892972985,1.0,2.082264579585383,7.324791742673677,0.25,0.08333333333333333,0,0,2026-06-12T13:52:34
AUS-Go Local,ETS_Current,12,0.9642402129620833,1.2530009089636502,2.87141244829139,1.0264488691981328,1.1660591745385211,2.5603671455434562,0.5833333333333334,0.0,0,0,2026-06-12T13:52:34
AUS-Go Local,FixedGrowth_1_5,12,0.9517766532732138,1.669897813896567,4.920766961517491,0.9754304932283187,1.539976375500597,4.398236626132069,0.5833333333333334,0.0,0,0,2026-06-12T13:52:34
AUS-Go Local,FixedGrowth_3,12,1.7886571193110883,3.410618242670539,9.373000113639051,1.6556704044237212,3.075816774296499,8.146107870137246,0.16666666666666666,0.25,0,0,2026-06-12T13:52:34
AUS-Go Local,FixedGrowth_4,12,2.7182094924147835,4.591353855482136,12.341155548386784,2.4849890640598495,4.1333848192840525,10.658642862679317,0.08333333333333333,0.25,0,0,2026-06-12T13:52:34
AUS-Go Local,FixedGrowth_6,12,4.494422412694199,6.958034545239233,18.277466417882234,4.077539909912548,6.259040045647862,15.693024114068878,0.08333333333333333,0.3333333333333333,0,0,2026-06-12T13:52:34
AUS-Go Local,LinearRegression,12,1.1066836794140014,3.5741065682177706,12.433666037883452,1.0352985795745409,3.466763729992554,12.039018636269386,0.5,0.16666666666666666,0,0,2026-06-12T13:52:34
BRA-Go Local,ARIMA_Fixed,12,1.3138414575422148,1.961299876416332,5.0873956083296585,1.3651725273679935,2.0367833648390734,5.178421233394661,0.4166666666666667,0.08333333333333333,0,0,2026-06-12T13:52:34
BRA-Go Local,ETS_Current,12,0.4838657683245257,1.259764890729328,3.9679585680152596,0.4788074731428704,1.3420051891428173,4.101820934682733,0.6666666666666666,0.08333333333333333,0,0,2026-06-12T13:52:34
BRA-Go Local,FixedGrowth_1_5,12,0.4981133254132081,0.9152090935115926,2.2105747082207783,0.5007884687132755,0.9621439591572143,2.365175545868379,0.6666666666666666,0.0,0,0,2026-06-12T13:52:34
BRA-Go Local,FixedGrowth_3,12,0.3426999498920149,1.290438831727094,4.003107770809211,0.34436982943725997,1.309878396802709,3.981277923009521,0.6666666666666666,0.0,0,0,2026-06-12T13:52:34
BRA-Go Local,FixedGrowth_4,12,0.6894220336463188,1.8248687437622004,5.198129812534836,0.7284425028100623,1.8205119118928927,5.082284610968079,0.6666666666666666,0.08333333333333333,0,0,2026-06-12T13:52:34
BRA-Go Local,FixedGrowth_6,12,1.5285289547474534,2.9839234666395407,7.588173895986079,1.5859560207661705,2.943573014336337,7.301409382856795,0.16666666666666666,0.25,0,0,2026-06-12T13:52:34
BRA-Go Local,LinearRegression,12,0.5220286651830435,0.9862500314996767,2.6035550467091997,0.5097033752673749,1.0183617941736298,2.628881291420138,0.6666666666666666,0.0,0,0,2026-06-12T13:52:34
CAN-Go Local,ARIMA_Fixed,12,2.7168480288375094,4.748323695054997,14.341094570631466,2.1495271314288003,4.485964373982175,13.784943959013436,0.0,0.25,0,0,2026-06-12T13:52:34
CAN-Go Local,ETS_Current,12,1.2486885085229487,1.9520488821724085,5.963100504611052,1.2629920141665756,1.9188197272214536,5.824947842602805,0.4166666666666667,0.08333333333333333,0,0,2026-06-12T13:52:34
CAN-Go Local,FixedGrowth_1_5,12,0.6035918263679867,1.2859881990237285,4.442304943624108,0.5530885969175804,1.248006223060895,4.03012749675789,0.75,0.08333333333333333,0,0,2026-06-12T13:52:34
CAN-Go Local,FixedGrowth_3,12,1.5766857960316059,2.808331809297309,8.969382369757113,1.4629199133820912,2.6317647860908493,8.233653214160487,0.3333333333333333,0.08333333333333333,0,0,2026-06-12T13:52:34
CAN-Go Local,FixedGrowth_4,12,2.2883005410924824,3.897428099163712,11.997293703862244,2.175475197661757,3.632537070368842,11.062111567658135,0.25,0.25,0,0,2026-06-12T13:52:34
CAN-Go Local,FixedGrowth_6,12,3.8049787317020938,6.117406169163136,18.064805838303243,3.7388344930288744,5.696118325653672,16.732579435151315,0.16666666666666666,0.25,0,0,2026-06-12T13:52:34
CAN-Go Local,LinearRegression,12,0.7908104945694407,1.3122570950037205,4.164948052370632,0.7492525606208004,1.2575574691077904,3.9038636506523074,0.75,0.08333333333333333,0,0,2026-06-12T13:52:34
CHE-Go Local,ARIMA_Fixed,12,0.9579722500585441,1.5996956048992657,3.802491520441595,1.0219875525802466,1.6576794299194528,3.980972514178049,0.5,0.0,0,0,2026-06-12T13:52:34
CHE-Go Local,ETS_Current,12,0.691069547730943,0.7975875683268981,1.753398682858344,0.8408704934704667,0.8611881846095462,1.9110683349400952,0.6666666666666666,0.0,0,0,2026-06-12T13:52:34
CHE-Go Local,FixedGrowth_1_5,12,0.7032702864922387,0.7420756457202357,1.4610416268280537,0.7017761239811069,0.749797165824086,1.5525694320250814,0.75,0.0,0,0,2026-06-12T13:52:34
CHE-Go Local,FixedGrowth_3,12,0.9785528669891812,1.4857610078213657,3.4930347176895715,0.8660954051514396,1.4714887770265717,3.567787374115034,0.5,0.0,0,0,2026-06-12T13:52:34
CHE-Go Local,FixedGrowth_4,12,1.5268588244105035,2.11018186721015,4.919006275001972,1.438866997391003,2.0805984129580364,4.95248823596211,0.4166666666666667,0.08333333333333333,0,0,2026-06-12T13:52:34
CHE-Go Local,FixedGrowth_6,12,2.7888774223423614,3.4579204487846673,7.841782426910097,2.636678543080165,3.382147533318333,7.742694369886411,0.3333333333333333,0.3333333333333333,0,0,2026-06-12T13:52:34
CHE-Go Local,LinearRegression,12,0.8013412971241293,1.0975183050165749,2.5237781004599587,0.7970326633064198,1.090214160270858,2.3061466875755396,0.6666666666666666,0.0,0,0,2026-06-12T13:52:34
DEU-Go Local,ARIMA_Fixed,12,0.5404458975450839,1.3593055243833263,5.233356816396068,0.6109844058837471,1.4151336172783873,5.393657092356559,0.8333333333333334,0.08333333333333333,0,0,2026-06-12T13:52:34
DEU-Go Local,ETS_Current,12,0.3201244505120935,0.6032724645303725,1.8157225612202788,0.3432179450851207,0.6555313457104884,1.9257817893620888,0.9166666666666666,0.0,0,0,2026-06-12T13:52:34
DEU-Go Local,FixedGrowth_1_5,12,0.3422262333549405,0.3920524000675972,0.7370773225768166,0.35603691820597494,0.4284760259770088,0.860933292142406,1.0,0.0,0,0,2026-06-12T13:52:34
DEU-Go Local,FixedGrowth_3,12,0.48416754331385325,0.529268935752264,1.0408355309054844,0.4442476192338205,0.5369743419574254,1.0220497296773943,0.8333333333333334,0.0,0,0,2026-06-12T13:52:34
DEU-Go Local,FixedGrowth_4,12,0.8582389444449753,0.9225260073267854,1.720835028039648,0.8493338859218992,0.9020826645958112,1.5264207489775938,0.5833333333333334,0.0,0,0,2026-06-12T13:52:34
DEU-Go Local,FixedGrowth_6,12,1.7574947245875747,1.7875673010103645,3.080834022307972,1.7448028586772346,1.717887551291863,2.7687180344826325,0.16666666666666666,0.0,0,0,2026-06-12T13:52:34
DEU-Go Local,LinearRegression,12,0.2710073427433932,0.31775122090514774,0.7296586036177571,0.28461784024081505,0.35081316089855946,0.8261691092782218,1.0,0.0,0,0,2026-06-12T13:52:34
ESP-Go Local,ARIMA_Fixed,12,1.2156630084103726,3.785780849074929,14.613954416509369,1.2773037500755207,3.9668981715045253,15.29130159251318,0.4166666666666667,0.25,0,0,2026-06-12T13:52:34
ESP-Go Local,ETS_Current,12,1.3448512758812747,1.946214830109963,4.843099661670048,1.3609948067335491,1.9855230918711035,5.244005717277928,0.4166666666666667,0.08333333333333333,0,0,2026-06-12T13:52:34
ESP-Go Local,FixedGrowth_1_5,12,1.0764008059391907,2.5855516455158907,6.841560431949247,1.072599154874582,2.4460750014329284,6.135175730529358,0.5,0.08333333333333333,0,0,2026-06-12T13:52:34
ESP-Go Local,FixedGrowth_3,12,1.1532386806865742,4.6419736012886075,13.290593647459772,1.1471134341072946,4.394745917071858,12.201093240303894,0.5,0.3333333333333333,0,0,2026-06-12T13:52:34
ESP-Go Local,FixedGrowth_4,12,1.2044639305181635,6.027176663917591,17.661098489964914,1.1975333356307951,5.706803987677365,16.27491519589038,0.5,0.4166666666666667,0,0,2026-06-12T13:52:34
ESP-Go Local,FixedGrowth_6,12,1.3069144301813416,8.822078343369606,26.40210817497516,1.2996257947289083,8.362342232721627,24.430306345684713,0.5,0.4166666666666667,0,0,2026-06-12T13:52:34
ESP-Go Local,LinearRegression,12,5.158990262467928,7.054794611888171,19.421540766157058,6.160604648212336,7.554058819165532,20.97800886833434,0.25,0.5,0,0,2026-06-12T13:52:34
EUR-Dedicated,ARIMA_Fixed,12,1.0,2.420379614933782,9.01374670634689,1.0,2.4036525013143923,8.988301458052439,0.4166666666666667,0.16666666666666666,0,0,2026-06-12T13:52:34
EUR-Dedicated,ETS_Current,12,1.1929708212422798,1.2850624256100025,2.6708631878401317,1.2054312860341874,1.3194596195889587,2.5622302858770007,0.4166666666666667,0.0,0,0,2026-06-12T13:52:34
EUR-Dedicated,FixedGrowth_1_5,12,1.4985253820984514,1.769290911977827,3.8733504620667496,1.422248505232531,1.7417639572008063,3.4701121120946605,0.25,0.0,0,0,2026-06-12T13:52:34
EUR-Dedicated,FixedGrowth_3,12,2.1691263061666035,3.004256420337871,6.849704909127187,1.97755925542919,2.8956611049048173,6.415682148016793,0.08333333333333333,0.08333333333333333,0,0,2026-06-12T13:52:34
EUR-Dedicated,FixedGrowth_4,12,2.7688059658304667,3.832210277941447,8.833941207167484,2.62808317663324,3.6773892005138467,8.42103302526719,0.08333333333333333,0.3333333333333333,0,0,2026-06-12T13:52:34
EUR-Dedicated,FixedGrowth_6,12,4.153208948745701,5.488421240528564,12.802413803248086,3.935406549715658,5.247977386967018,12.450310414370632,0.08333333333333333,0.4166666666666667,0,0,2026-06-12T13:52:34
EUR-Dedicated,LinearRegression,12,1.265213982001021,1.154999407324352,1.6585732616787943,1.1756426557801363,1.107567551260521,1.6813440387156546,0.3333333333333333,0.0,0,0,2026-06-12T13:52:34
EUR-MSIT,ARIMA_Fixed,12,1.2265876164656329,2.502145399525716,6.538499869569025,1.4098294479169835,2.553018198087915,6.820749646671489,0.5,0.16666666666666666,0,0,2026-06-12T13:52:34
EUR-MSIT,ETS_Current,12,0.9129746369160471,1.5912710383082593,4.4755701080211505,0.9537345714727941,1.5716956131816755,4.119108029986147,0.5833333333333334,0.08333333333333333,0,0,2026-06-12T13:52:34
EUR-MSIT,FixedGrowth_1_5,12,1.3724136170184145,2.3159450167085307,7.316526254068335,1.3566024426622383,2.241562648365878,7.12062445703798,0.3333333333333333,0.08333333333333333,0,0,2026-06-12T13:52:34
EUR-MSIT,FixedGrowth_3,12,1.9062245554011872,3.997123108633937,14.153606008728985,1.7631273874668938,3.792404036596324,13.488338845132446,0.25,0.16666666666666666,0,0,2026-06-12T13:52:34
EUR-MSIT,FixedGrowth_4,12,2.5255919178142934,5.225602056349807,18.714524874556368,2.239524933952004,4.93883717293762,17.740388001603428,0.16666666666666666,0.16666666666666666,0,0,2026-06-12T13:52:34
EUR-MSIT,FixedGrowth_6,12,3.764326642640522,7.730711603515863,27.83636260621116,3.3175844984122147,7.268171523730685,26.24914692501472,0.08333333333333333,0.3333333333333333,0,0,2026-06-12T13:52:34
EUR-MSIT,LinearRegression,12,1.167940154587448,2.0270029820360698,5.702229431792855,1.0862333568386986,1.8488817624990643,4.995056967794298,0.4166666666666667,0.08333333333333333,0,0,2026-06-12T13:52:34
EUR-Multitenant,ARIMA_Fixed,12,1.7870357604502438,3.911883848650868,14.065696983110026,1.6812078586418762,3.8455640768976047,13.784998466595987,0.16666666666666666,0.08333333333333333,0,0,2026-06-12T13:52:34
EUR-Multitenant,ETS_Current,12,1.6499924031690414,1.6614726258219654,3.5657824380573917,1.5860464829686836,1.6209295375440964,3.326462586810341,0.4166666666666667,0.0,0,0,2026-06-12T13:52:34
EUR-Multitenant,FixedGrowth_1_5,12,0.688729301465975,0.8859932439641308,2.0337009607584804,0.6951882281455035,0.8896395364821994,1.9757053717967015,0.8333333333333334,0.0,0,0,2026-06-12T13:52:34
EUR-Multitenant,FixedGrowth_3,12,0.8792908448838413,1.232818638773997,3.440564429022903,0.988449142791626,1.1979912800166135,3.240102670740584,0.5833333333333334,0.0,0,0,2026-06-12T13:52:34
EUR-Multitenant,FixedGrowth_4,12,0.8562464554434779,1.5891691845170988,4.394759573762134,1.0170851501948526,1.5310161715174007,4.118507198730456,0.5833333333333334,0.08333333333333333,0,0,2026-06-12T13:52:34
EUR-Multitenant,FixedGrowth_6,12,1.4242532452099206,2.3925123497838117,6.31279739471438,1.2948624439528442,2.2930521567973394,5.904145653797755,0.4166666666666667,0.08333333333333333,0,0,2026-06-12T13:52:34
EUR-Multitenant,LinearRegression,12,0.628490908862437,1.1948846510588889,3.3585340487919626,0.660598113346502,1.1532151429118098,3.0196431036319016,0.75,0.0,0,0,2026-06-12T13:52:34
FRA-Go Local,ARIMA_Fixed,12,1.9005085714344967,2.7406441074066543,8.381240365218735,2.0505965159179196,2.7081512763048994,7.803500301095876,0.08333333333333333,0.16666666666666666,0,0,2026-06-12T13:52:34
FRA-Go Local,ETS_Current,12,1.037639061576004,1.268120924514441,2.4705388412130853,1.0081341911494102,1.254099759204894,2.3386209254355497,0.4166666666666667,0.0,0,0,2026-06-12T13:52:34
FRA-Go Local,FixedGrowth_1_5,12,1.0002553487931514,1.6680968381363355,5.193345224558952,1.2076198397218105,1.638005005669746,4.812480471514802,0.5,0.08333333333333333,0,0,2026-06-12T13:52:34
FRA-Go Local,FixedGrowth_3,12,1.9455928930931807,3.2111729642091977,11.185931839717371,2.020325419387836,3.0941395046690374,10.461804201312182,0.25,0.16666666666666666,0,0,2026-06-12T13:52:34
FRA-Go Local,FixedGrowth_4,12,2.4950747203594226,4.335615048683947,15.180989583156325,2.639975743194416,4.151783095883921,14.232943624709488,0.16666666666666666,0.16666666666666666,0,0,2026-06-12T13:52:34
FRA-Go Local,FixedGrowth_6,12,3.560899150442365,6.601960908456661,23.171105070034237,3.6236419078330133,6.288214517427299,21.77780103221619,0.08333333333333333,0.16666666666666666,0,0,2026-06-12T13:52:34
FRA-Go Local,LinearRegression,12,1.4312700640273577,1.7839315500638575,4.829857649210618,1.5273763490070473,1.7455030782166008,4.480686823130166,0.4166666666666667,0.08333333333333333,0,0,2026-06-12T13:52:34
GBR-Dedicated,ARIMA_Fixed,12,2.823429309805489,6.462672839942194,18.781748904464205,3.128917152692229,6.139292499577728,17.521444190336062,0.08333333333333333,0.4166666666666667,0,0,2026-06-12T13:52:34
GBR-Dedicated,ETS_Current,12,1.0821617943745296,4.098398721437651,17.1368598807091,1.091824119797217,4.199069821170068,16.988795746911094,0.3333333333333333,0.25,0,0,2026-06-12T13:52:34
GBR-Dedicated,FixedGrowth_1_5,12,1.028672761432317,1.7281705266091423,4.92446541873726,1.0418250768864494,1.7018237825618348,4.548119621971204,0.3333333333333333,0.08333333333333333,0,0,2026-06-12T13:52:34
GBR-Dedicated,FixedGrowth_3,12,1.0910111593625622,2.94193692614804,9.699647540489421,1.0905033797635693,2.8017225242982016,8.986506776153066,0.25,0.25,0,0,2026-06-12T13:52:34
GBR-Dedicated,FixedGrowth_4,12,1.3226130112597572,3.775805405978565,12.89448631559394,1.1910702571893772,3.55500359028462,11.96645708509493,0.16666666666666666,0.25,0,0,2026-06-12T13:52:34
GBR-Dedicated,FixedGrowth_6,12,1.7242554328261113,5.450202316477288,19.292919798085332,1.3092874289893106,5.070625454586755,17.93980348796184,0.16666666666666666,0.25,0,0,2026-06-12T13:52:34
GBR-Dedicated,LinearRegression,12,1.0100045327165033,4.7696902376988595,20.259451147914074,1.050418557919278,4.367624309968918,18.26374307072913,0.4166666666666667,0.16666666666666666,0,0,2026-06-12T13:52:34
GBR-Go Local,ARIMA_Fixed,12,1.7017093164658905,5.996069137804457,23.028730272479073,1.754355761636714,5.864479348012182,22.218540757966483,0.08333333333333333,0.3333333333333333,0,0,2026-06-12T13:52:34
GBR-Go Local,ETS_Current,12,1.9617368888679327,2.010197616066954,3.730273529503812,1.939389575104523,1.9672184360394451,3.465725444612634,0.25,0.0,0,0,2026-06-12T13:52:34
GBR-Go Local,FixedGrowth_1_5,12,0.6813550025883766,0.7500742156217018,1.29416593155322,0.7695146578871621,0.7912895337938369,1.3306578754099267,0.9166666666666666,0.0,0,0,2026-06-12T13:52:34
GBR-Go Local,FixedGrowth_3,12,0.9060592022044531,1.1559634467195792,2.2181531311723974,0.9150334458722896,1.1548627883605436,2.1015389161162794,0.5833333333333334,0.0,0,0,2026-06-12T13:52:34
GBR-Go Local,FixedGrowth_4,12,1.3554364777110237,1.5337563825125844,2.9982248231450024,1.2885573596837192,1.511685095085106,2.8139751057195515,0.4166666666666667,0.0,0,0,2026-06-12T13:52:34
GBR-Go Local,FixedGrowth_6,12,2.341472478746149,2.403696930355744,4.54860017472739,2.153978859451842,2.3204409169487588,4.200568649006785,0.25,0.0,0,0,2026-06-12T13:52:34
GBR-Go Local,LinearRegression,12,0.7081292419332386,0.7288950651861948,1.2256612631510693,0.7166026284598725,0.749150114951216,1.1783239717319276,0.8333333333333334,0.0,0,0,2026-06-12T13:52:34
IND-Go Local,ARIMA_Fixed,12,0.8241795917364312,2.9868149861704367,14.583996648196376,0.8304408299854358,2.5672793028372034,12.113553004143425,0.5833333333333334,0.16666666666666666,0,0,2026-06-12T13:52:34
IND-Go Local,ETS_Current,12,0.34164386037519073,0.7084162377925606,2.2712058242318287,0.38433823287923496,0.7310058596005903,2.01466643265799,0.8333333333333334,0.0,0,0,2026-06-12T13:52:34
IND-Go Local,FixedGrowth_1_5,12,0.4742918428742602,0.6827014645782001,1.698385364622934,0.5117062163383728,0.6554282497897282,1.327116717284424,0.9166666666666666,0.0,0,0,2026-06-12T13:52:34
IND-Go Local,FixedGrowth_3,12,0.2840810574790278,0.9871375812414979,3.8774498084840947,0.3271296989820632,0.9003731248557164,3.0804348740676812,0.75,0.0,0,0,2026-06-12T13:52:34
IND-Go Local,FixedGrowth_4,12,0.680057032997061,1.5550515089655492,5.479171772116361,0.6357696214234014,1.3831037813174587,4.3713475954465775,0.6666666666666666,0.08333333333333333,0,0,2026-06-12T13:52:34
IND-Go Local,FixedGrowth_6,12,1.4071266159596107,2.7257829542666117,8.682615699380944,1.3411756750441475,2.4184662077973766,6.963095586084022,0.16666666666666666,0.16666666666666666,0,0,2026-06-12T13:52:34
IND-Go Local,LinearRegression,12,0.32473948560649735,0.9916453827709307,3.943175346810814,0.3824241585059732,0.8653271521929927,2.997779438408621,0.8333333333333334,0.0,0,0,2026-06-12T13:52:34
ISR-Go Local,ARIMA_Fixed,12,0.6844130773947303,2.190470950753253,7.747887223750824,0.6729902388344233,2.1456447462195114,7.747824042744377,0.5833333333333334,0.25,0,0,2026-06-12T13:52:34
ISR-Go Local,ETS_Current,12,0.5834594950024021,0.8391873098929107,2.6555147349572086,0.5654020934666073,0.8577261093456552,2.729904931614988,0.75,0.0,0,0,2026-06-12T13:52:34
ISR-Go Local,FixedGrowth_1_5,12,0.7100857932672435,0.7164640541688202,0.9209334470718828,0.7057966371272351,0.7302655000333577,0.9177364404413597,1.0,0.0,0,0,2026-06-12T13:52:34
ISR-Go Local,FixedGrowth_3,12,0.4482437747898209,0.5074930257391665,0.8418875094841921,0.4801319469336994,0.5273395146412699,0.8360174208739626,1.0,0.0,0,0,2026-06-12T13:52:34
ISR-Go Local,FixedGrowth_4,12,0.3042277238397174,0.41148901577104957,0.8973140183088025,0.3322246381330833,0.43622550249693187,0.9419938950956716,1.0,0.0,0,0,2026-06-12T13:52:34
ISR-Go Local,FixedGrowth_6,12,0.3825109845264354,0.5187804069200918,1.256138266622588,0.41903746204492887,0.5303249454796518,1.2882682916533477,0.9166666666666666,0.0,0,0,2026-06-12T13:52:34
ISR-Go Local,LinearRegression,12,0.28766318063322815,0.5057670628139236,1.4731556320241745,0.34459196919326446,0.5246465231549765,1.5321140820050207,0.8333333333333334,0.0,0,0,2026-06-12T13:52:34
ITA-Go Local,ARIMA_Fixed,12,0.9195124482869509,2.1216924481563466,6.5825609422094935,0.9238761682669898,2.1304637474509494,6.587339492350168,0.5833333333333334,0.08333333333333333,0,0,2026-06-12T13:52:34
ITA-Go Local,ETS_Current,12,1.059605454637658,1.6126959281468567,4.043053780180976,1.1280663643023423,1.5798205879298974,3.6554723516254675,0.4166666666666667,0.08333333333333333,0,0,2026-06-12T13:52:34
ITA-Go Local,FixedGrowth_1_5,12,0.9776448650083127,1.2033502129438545,2.270130161774572,0.9785411067041949,1.1463040227538366,2.201817635847862,0.6666666666666666,0.0,0,0,2026-06-12T13:52:34
ITA-Go Local,FixedGrowth_3,12,1.21648167135339,2.034363946037684,4.4721467782380575,1.31039132799344,1.9101439980431894,3.989015913305879,0.4166666666666667,0.0,0,0,2026-06-12T13:52:34
ITA-Go Local,FixedGrowth_4,12,1.949211937536536,2.598148208362229,5.92571082126827,2.073820273485958,2.4313124337259238,5.274932849316288,0.4166666666666667,0.08333333333333333,0,0,2026-06-12T13:52:34
ITA-Go Local,FixedGrowth_6,12,3.418493861539889,3.7278827592087986,8.832838907328691,3.60337605968366,3.477721406411517,7.849805572316444,0.4166666666666667,0.25,0,0,2026-06-12T13:52:34
ITA-Go Local,LinearRegression,12,1.2099450575180144,4.758347812725146,21.318882887357383,1.254979358625656,6.212861384303907,29.41500521120626,0.5,0.16666666666666666,0,0,2026-06-12T13:52:34
JPN-Go Local,ARIMA_Fixed,12,0.9799202837026528,2.499041414453886,9.620564404110041,0.9815506177336952,2.5868564491280637,10.280405951029467,0.5,0.16666666666666666,0,0,2026-06-12T13:52:34
