run_id,job_id,entity_key,window_id,model_name,model_family,forecast_date,horizon_day,forecast_value,created_timestamp
baseline_20260628_172715,job_000004,APC-Dedicated,1,ETS_Current,BaselineProduction,2025-05-27,25,2476.1466533896146,2026-06-28T17:27:15
baseline_20260628_172715,job_000004,APC-Dedicated,1,ETS_Current,BaselineProduction,2025-05-28,26,2478.1108203841713,2026-06-28T17:27:15
baseline_20260628_172715,job_000004,APC-Dedicated,1,ETS_Current,BaselineProduction,2025-05-29,27,2480.0749873787286,2026-06-28T17:27:15
baseline_20260628_172715,job_000004,APC-Dedicated,1,ETS_Current,BaselineProduction,2025-05-30,28,2482.0391543732853,2026-06-28T17:27:15
baseline_20260628_172715,job_000004,APC-Dedicated,1,ETS_Current,BaselineProduction,2025-05-31,29,2484.003321367842,2026-06-28T17:27:15
baseline_20260628_172715,job_000004,APC-Dedicated,1,ETS_Current,BaselineProduction,2025-06-01,30,2485.9674883623993,2026-06-28T17:27:15
baseline_20260628_172715,job_000005,APC-Dedicated,1,FixedGrowth_1_5,BaselineProduction,2025-05-03,1,2428.13071863,2026-06-28T17:27:15
baseline_20260628_172715,job_000005,APC-Dedicated,1,FixedGrowth_1_5,BaselineProduction,2025-05-04,2,2429.3441772600004,2026-06-28T17:27:15
baseline_20260628_172715,job_000005,APC-Dedicated,1,FixedGrowth_1_5,BaselineProduction,2025-05-05,3,2430.5576358900003,2026-06-28T17:27:15
baseline_20260628_172715,job_000005,APC-Dedicated,1,FixedGrowth_1_5,BaselineProduction,2025-05-06,4,2431.77109452,2026-06-28T17:27:15
baseline_20260628_172715,job_000005,APC-Dedicated,1,FixedGrowth_1_5,BaselineProduction,2025-05-07,5,2432.98455315,2026-06-28T17:27:15
baseline_20260628_172715,job_000005,APC-Dedicated,1,FixedGrowth_1_5,BaselineProduction,2025-05-08,6,2434.1980117800003,2026-06-28T17:27:15
baseline_20260628_172715,job_000005,APC-Dedicated,1,FixedGrowth_1_5,BaselineProduction,2025-05-09,7,2435.41147041,2026-06-28T17:27:15
baseline_20260628_172715,job_000005,APC-Dedicated,1,FixedGrowth_1_5,BaselineProduction,2025-05-10,8,2436.62492904,2026-06-28T17:27:15
baseline_20260628_172715,job_000005,APC-Dedicated,1,FixedGrowth_1_5,BaselineProduction,2025-05-11,9,2437.83838767,2026-06-28T17:27:15
baseline_20260628_172715,job_000005,APC-Dedicated,1,FixedGrowth_1_5,BaselineProduction,2025-05-12,10,2439.0518463000003,2026-06-28T17:27:15
baseline_20260628_172715,job_000005,APC-Dedicated,1,FixedGrowth_1_5,BaselineProduction,2025-05-13,11,2440.26530493,2026-06-28T17:27:15
baseline_20260628_172715,job_000005,APC-Dedicated,1,FixedGrowth_1_5,BaselineProduction,2025-05-14,12,2441.47876356,2026-06-28T17:27:15
baseline_20260628_172715,job_000005,APC-Dedicated,1,FixedGrowth_1_5,BaselineProduction,2025-05-15,13,2442.6922221900004,2026-06-28T17:27:15
baseline_20260628_172715,job_000005,APC-Dedicated,1,FixedGrowth_1_5,BaselineProduction,2025-05-16,14,2443.9056808200003,2026-06-28T17:27:15
baseline_20260628_172715,job_000005,APC-Dedicated,1,FixedGrowth_1_5,BaselineProduction,2025-05-17,15,2445.11913945,2026-06-28T17:27:15
baseline_20260628_172715,job_000005,APC-Dedicated,1,FixedGrowth_1_5,BaselineProduction,2025-05-18,16,2446.33259808,2026-06-28T17:27:15
baseline_20260628_172715,job_000005,APC-Dedicated,1,FixedGrowth_1_5,BaselineProduction,2025-05-19,17,2447.5460567100004,2026-06-28T17:27:15
baseline_20260628_172715,job_000005,APC-Dedicated,1,FixedGrowth_1_5,BaselineProduction,2025-05-20,18,2448.7595153400002,2026-06-28T17:27:15
baseline_20260628_172715,job_000005,APC-Dedicated,1,FixedGrowth_1_5,BaselineProduction,2025-05-21,19,2449.97297397,2026-06-28T17:27:15
baseline_20260628_172715,job_000005,APC-Dedicated,1,FixedGrowth_1_5,BaselineProduction,2025-05-22,20,2451.1864326,2026-06-28T17:27:15
baseline_20260628_172715,job_000005,APC-Dedicated,1,FixedGrowth_1_5,BaselineProduction,2025-05-23,21,2452.3998912300003,2026-06-28T17:27:15
baseline_20260628_172715,job_000005,APC-Dedicated,1,FixedGrowth_1_5,BaselineProduction,2025-05-24,22,2453.61334986,2026-06-28T17:27:15
baseline_20260628_172715,job_000005,APC-Dedicated,1,FixedGrowth_1_5,BaselineProduction,2025-05-25,23,2454.82680849,2026-06-28T17:27:15
baseline_20260628_172715,job_000005,APC-Dedicated,1,FixedGrowth_1_5,BaselineProduction,2025-05-26,24,2456.04026712,2026-06-28T17:27:15
baseline_20260628_172715,job_000005,APC-Dedicated,1,FixedGrowth_1_5,BaselineProduction,2025-05-27,25,2457.2537257500003,2026-06-28T17:27:15
baseline_20260628_172715,job_000005,APC-Dedicated,1,FixedGrowth_1_5,BaselineProduction,2025-05-28,26,2458.46718438,2026-06-28T17:27:15
baseline_20260628_172715,job_000005,APC-Dedicated,1,FixedGrowth_1_5,BaselineProduction,2025-05-29,27,2459.68064301,2026-06-28T17:27:15
baseline_20260628_172715,job_000005,APC-Dedicated,1,FixedGrowth_1_5,BaselineProduction,2025-05-30,28,2460.8941016400004,2026-06-28T17:27:15
baseline_20260628_172715,job_000005,APC-Dedicated,1,FixedGrowth_1_5,BaselineProduction,2025-05-31,29,2462.1075602700002,2026-06-28T17:27:15
baseline_20260628_172715,job_000005,APC-Dedicated,1,FixedGrowth_1_5,BaselineProduction,2025-06-01,30,2463.3210189,2026-06-28T17:27:15
baseline_20260628_172715,job_000006,APC-Dedicated,1,FixedGrowth_3,BaselineProduction,2025-05-03,1,2429.3441772600004,2026-06-28T17:27:15
baseline_20260628_172715,job_000006,APC-Dedicated,1,FixedGrowth_3,BaselineProduction,2025-05-04,2,2431.77109452,2026-06-28T17:27:15
baseline_20260628_172715,job_000006,APC-Dedicated,1,FixedGrowth_3,BaselineProduction,2025-05-05,3,2434.1980117800003,2026-06-28T17:27:15
baseline_20260628_172715,job_000006,APC-Dedicated,1,FixedGrowth_3,BaselineProduction,2025-05-06,4,2436.62492904,2026-06-28T17:27:15
baseline_20260628_172715,job_000006,APC-Dedicated,1,FixedGrowth_3,BaselineProduction,2025-05-07,5,2439.0518463000003,2026-06-28T17:27:15
baseline_20260628_172715,job_000006,APC-Dedicated,1,FixedGrowth_3,BaselineProduction,2025-05-08,6,2441.47876356,2026-06-28T17:27:15
baseline_20260628_172715,job_000006,APC-Dedicated,1,FixedGrowth_3,BaselineProduction,2025-05-09,7,2443.9056808200003,2026-06-28T17:27:15
baseline_20260628_172715,job_000006,APC-Dedicated,1,FixedGrowth_3,BaselineProduction,2025-05-10,8,2446.33259808,2026-06-28T17:27:15
baseline_20260628_172715,job_000006,APC-Dedicated,1,FixedGrowth_3,BaselineProduction,2025-05-11,9,2448.7595153400002,2026-06-28T17:27:15
baseline_20260628_172715,job_000006,APC-Dedicated,1,FixedGrowth_3,BaselineProduction,2025-05-12,10,2451.1864326,2026-06-28T17:27:15
baseline_20260628_172715,job_000006,APC-Dedicated,1,FixedGrowth_3,BaselineProduction,2025-05-13,11,2453.61334986,2026-06-28T17:27:15
baseline_20260628_172715,job_000006,APC-Dedicated,1,FixedGrowth_3,BaselineProduction,2025-05-14,12,2456.04026712,2026-06-28T17:27:15
baseline_20260628_172715,job_000006,APC-Dedicated,1,FixedGrowth_3,BaselineProduction,2025-05-15,13,2458.46718438,2026-06-28T17:27:15
baseline_20260628_172715,job_000006,APC-Dedicated,1,FixedGrowth_3,BaselineProduction,2025-05-16,14,2460.8941016400004,2026-06-28T17:27:15
baseline_20260628_172715,job_000006,APC-Dedicated,1,FixedGrowth_3,BaselineProduction,2025-05-17,15,2463.3210189,2026-06-28T17:27:15
baseline_20260628_172715,job_000006,APC-Dedicated,1,FixedGrowth_3,BaselineProduction,2025-05-18,16,2465.7479361600003,2026-06-28T17:27:15
baseline_20260628_172715,job_000006,APC-Dedicated,1,FixedGrowth_3,BaselineProduction,2025-05-19,17,2468.17485342,2026-06-28T17:27:15
baseline_20260628_172715,job_000006,APC-Dedicated,1,FixedGrowth_3,BaselineProduction,2025-05-20,18,2470.6017706800003,2026-06-28T17:27:15
baseline_20260628_172715,job_000006,APC-Dedicated,1,FixedGrowth_3,BaselineProduction,2025-05-21,19,2473.02868794,2026-06-28T17:27:15
baseline_20260628_172715,job_000006,APC-Dedicated,1,FixedGrowth_3,BaselineProduction,2025-05-22,20,2475.4556052000003,2026-06-28T17:27:15
baseline_20260628_172715,job_000006,APC-Dedicated,1,FixedGrowth_3,BaselineProduction,2025-05-23,21,2477.88252246,2026-06-28T17:27:15
baseline_20260628_172715,job_000006,APC-Dedicated,1,FixedGrowth_3,BaselineProduction,2025-05-24,22,2480.3094397200002,2026-06-28T17:27:15
baseline_20260628_172715,job_000006,APC-Dedicated,1,FixedGrowth_3,BaselineProduction,2025-05-25,23,2482.73635698,2026-06-28T17:27:15
baseline_20260628_172715,job_000006,APC-Dedicated,1,FixedGrowth_3,BaselineProduction,2025-05-26,24,2485.16327424,2026-06-28T17:27:15
baseline_20260628_172715,job_000006,APC-Dedicated,1,FixedGrowth_3,BaselineProduction,2025-05-27,25,2487.5901915000004,2026-06-28T17:27:15
baseline_20260628_172715,job_000006,APC-Dedicated,1,FixedGrowth_3,BaselineProduction,2025-05-28,26,2490.01710876,2026-06-28T17:27:15
baseline_20260628_172715,job_000006,APC-Dedicated,1,FixedGrowth_3,BaselineProduction,2025-05-29,27,2492.4440260200004,2026-06-28T17:27:15
baseline_20260628_172715,job_000006,APC-Dedicated,1,FixedGrowth_3,BaselineProduction,2025-05-30,28,2494.87094328,2026-06-28T17:27:15
baseline_20260628_172715,job_000006,APC-Dedicated,1,FixedGrowth_3,BaselineProduction,2025-05-31,29,2497.2978605400003,2026-06-28T17:27:15
baseline_20260628_172715,job_000006,APC-Dedicated,1,FixedGrowth_3,BaselineProduction,2025-06-01,30,2499.7247778,2026-06-28T17:27:15
baseline_20260628_172715,job_000007,APC-Dedicated,1,FixedGrowth_4,BaselineProduction,2025-05-03,1,2430.1531496800003,2026-06-28T17:27:15
baseline_20260628_172715,job_000007,APC-Dedicated,1,FixedGrowth_4,BaselineProduction,2025-05-04,2,2433.38903936,2026-06-28T17:27:15
baseline_20260628_172715,job_000007,APC-Dedicated,1,FixedGrowth_4,BaselineProduction,2025-05-05,3,2436.62492904,2026-06-28T17:27:15
baseline_20260628_172715,job_000007,APC-Dedicated,1,FixedGrowth_4,BaselineProduction,2025-05-06,4,2439.86081872,2026-06-28T17:27:15
baseline_20260628_172715,job_000007,APC-Dedicated,1,FixedGrowth_4,BaselineProduction,2025-05-07,5,2443.0967084000004,2026-06-28T17:27:15
baseline_20260628_172715,job_000007,APC-Dedicated,1,FixedGrowth_4,BaselineProduction,2025-05-08,6,2446.33259808,2026-06-28T17:27:15
baseline_20260628_172715,job_000007,APC-Dedicated,1,FixedGrowth_4,BaselineProduction,2025-05-09,7,2449.56848776,2026-06-28T17:27:15
baseline_20260628_172715,job_000007,APC-Dedicated,1,FixedGrowth_4,BaselineProduction,2025-05-10,8,2452.8043774400003,2026-06-28T17:27:15
baseline_20260628_172715,job_000007,APC-Dedicated,1,FixedGrowth_4,BaselineProduction,2025-05-11,9,2456.04026712,2026-06-28T17:27:15
baseline_20260628_172715,job_000007,APC-Dedicated,1,FixedGrowth_4,BaselineProduction,2025-05-12,10,2459.2761568,2026-06-28T17:27:15
baseline_20260628_172715,job_000007,APC-Dedicated,1,FixedGrowth_4,BaselineProduction,2025-05-13,11,2462.51204648,2026-06-28T17:27:15
baseline_20260628_172715,job_000007,APC-Dedicated,1,FixedGrowth_4,BaselineProduction,2025-05-14,12,2465.7479361600003,2026-06-28T17:27:15
baseline_20260628_172715,job_000007,APC-Dedicated,1,FixedGrowth_4,BaselineProduction,2025-05-15,13,2468.98382584,2026-06-28T17:27:15
baseline_20260628_172715,job_000007,APC-Dedicated,1,FixedGrowth_4,BaselineProduction,2025-05-16,14,2472.21971552,2026-06-28T17:27:15
baseline_20260628_172715,job_000007,APC-Dedicated,1,FixedGrowth_4,BaselineProduction,2025-05-17,15,2475.4556052000003,2026-06-28T17:27:15
baseline_20260628_172715,job_000007,APC-Dedicated,1,FixedGrowth_4,BaselineProduction,2025-05-18,16,2478.6914948800004,2026-06-28T17:27:15
baseline_20260628_172715,job_000007,APC-Dedicated,1,FixedGrowth_4,BaselineProduction,2025-05-19,17,2481.92738456,2026-06-28T17:27:15
baseline_20260628_172715,job_000007,APC-Dedicated,1,FixedGrowth_4,BaselineProduction,2025-05-20,18,2485.16327424,2026-06-28T17:27:15
baseline_20260628_172715,job_000007,APC-Dedicated,1,FixedGrowth_4,BaselineProduction,2025-05-21,19,2488.3991639200003,2026-06-28T17:27:15
baseline_20260628_172715,job_000007,APC-Dedicated,1,FixedGrowth_4,BaselineProduction,2025-05-22,20,2491.6350536,2026-06-28T17:27:15
baseline_20260628_172715,job_000007,APC-Dedicated,1,FixedGrowth_4,BaselineProduction,2025-05-23,21,2494.87094328,2026-06-28T17:27:15
baseline_20260628_172715,job_000007,APC-Dedicated,1,FixedGrowth_4,BaselineProduction,2025-05-24,22,2498.1068329600002,2026-06-28T17:27:15
baseline_20260628_172715,job_000007,APC-Dedicated,1,FixedGrowth_4,BaselineProduction,2025-05-25,23,2501.3427226400004,2026-06-28T17:27:15
baseline_20260628_172715,job_000007,APC-Dedicated,1,FixedGrowth_4,BaselineProduction,2025-05-26,24,2504.57861232,2026-06-28T17:27:15
baseline_20260628_172715,job_000007,APC-Dedicated,1,FixedGrowth_4,BaselineProduction,2025-05-27,25,2507.814502,2026-06-28T17:27:15
baseline_20260628_172715,job_000007,APC-Dedicated,1,FixedGrowth_4,BaselineProduction,2025-05-28,26,2511.0503916800003,2026-06-28T17:27:15
baseline_20260628_172715,job_000007,APC-Dedicated,1,FixedGrowth_4,BaselineProduction,2025-05-29,27,2514.28628136,2026-06-28T17:27:15
baseline_20260628_172715,job_000007,APC-Dedicated,1,FixedGrowth_4,BaselineProduction,2025-05-30,28,2517.52217104,2026-06-28T17:27:15
baseline_20260628_172715,job_000007,APC-Dedicated,1,FixedGrowth_4,BaselineProduction,2025-05-31,29,2520.7580607200002,2026-06-28T17:27:15
baseline_20260628_172715,job_000007,APC-Dedicated,1,FixedGrowth_4,BaselineProduction,2025-06-01,30,2523.9939504000004,2026-06-28T17:27:15
baseline_20260628_172715,job_000008,APC-Dedicated,1,FixedGrowth_6,BaselineProduction,2025-05-03,1,2431.77109452,2026-06-28T17:27:15
baseline_20260628_172715,job_000008,APC-Dedicated,1,FixedGrowth_6,BaselineProduction,2025-05-04,2,2436.62492904,2026-06-28T17:27:15
baseline_20260628_172715,job_000008,APC-Dedicated,1,FixedGrowth_6,BaselineProduction,2025-05-05,3,2441.47876356,2026-06-28T17:27:15
baseline_20260628_172715,job_000008,APC-Dedicated,1,FixedGrowth_6,BaselineProduction,2025-05-06,4,2446.33259808,2026-06-28T17:27:15
baseline_20260628_172715,job_000008,APC-Dedicated,1,FixedGrowth_6,BaselineProduction,2025-05-07,5,2451.1864326,2026-06-28T17:27:15
baseline_20260628_172715,job_000008,APC-Dedicated,1,FixedGrowth_6,BaselineProduction,2025-05-08,6,2456.04026712,2026-06-28T17:27:15
baseline_20260628_172715,job_000008,APC-Dedicated,1,FixedGrowth_6,BaselineProduction,2025-05-09,7,2460.8941016400004,2026-06-28T17:27:15
baseline_20260628_172715,job_000008,APC-Dedicated,1,FixedGrowth_6,BaselineProduction,2025-05-10,8,2465.7479361600003,2026-06-28T17:27:15
baseline_20260628_172715,job_000008,APC-Dedicated,1,FixedGrowth_6,BaselineProduction,2025-05-11,9,2470.6017706800003,2026-06-28T17:27:15
baseline_20260628_172715,job_000008,APC-Dedicated,1,FixedGrowth_6,BaselineProduction,2025-05-12,10,2475.4556052000003,2026-06-28T17:27:15
baseline_20260628_172715,job_000008,APC-Dedicated,1,FixedGrowth_6,BaselineProduction,2025-05-13,11,2480.3094397200002,2026-06-28T17:27:15
baseline_20260628_172715,job_000008,APC-Dedicated,1,FixedGrowth_6,BaselineProduction,2025-05-14,12,2485.16327424,2026-06-28T17:27:15
baseline_20260628_172715,job_000008,APC-Dedicated,1,FixedGrowth_6,BaselineProduction,2025-05-15,13,2490.01710876,2026-06-28T17:27:15
baseline_20260628_172715,job_000008,APC-Dedicated,1,FixedGrowth_6,BaselineProduction,2025-05-16,14,2494.87094328,2026-06-28T17:27:15
baseline_20260628_172715,job_000008,APC-Dedicated,1,FixedGrowth_6,BaselineProduction,2025-05-17,15,2499.7247778,2026-06-28T17:27:15
baseline_20260628_172715,job_000008,APC-Dedicated,1,FixedGrowth_6,BaselineProduction,2025-05-18,16,2504.57861232,2026-06-28T17:27:15
baseline_20260628_172715,job_000008,APC-Dedicated,1,FixedGrowth_6,BaselineProduction,2025-05-19,17,2509.43244684,2026-06-28T17:27:15
baseline_20260628_172715,job_000008,APC-Dedicated,1,FixedGrowth_6,BaselineProduction,2025-05-20,18,2514.28628136,2026-06-28T17:27:15
baseline_20260628_172715,job_000008,APC-Dedicated,1,FixedGrowth_6,BaselineProduction,2025-05-21,19,2519.1401158800004,2026-06-28T17:27:15
baseline_20260628_172715,job_000008,APC-Dedicated,1,FixedGrowth_6,BaselineProduction,2025-05-22,20,2523.9939504000004,2026-06-28T17:27:15
baseline_20260628_172715,job_000008,APC-Dedicated,1,FixedGrowth_6,BaselineProduction,2025-05-23,21,2528.8477849200003,2026-06-28T17:27:15
baseline_20260628_172715,job_000008,APC-Dedicated,1,FixedGrowth_6,BaselineProduction,2025-05-24,22,2533.7016194400003,2026-06-28T17:27:15
baseline_20260628_172715,job_000008,APC-Dedicated,1,FixedGrowth_6,BaselineProduction,2025-05-25,23,2538.5554539600002,2026-06-28T17:27:15
baseline_20260628_172715,job_000008,APC-Dedicated,1,FixedGrowth_6,BaselineProduction,2025-05-26,24,2543.40928848,2026-06-28T17:27:15
baseline_20260628_172715,job_000008,APC-Dedicated,1,FixedGrowth_6,BaselineProduction,2025-05-27,25,2548.263123,2026-06-28T17:27:15
baseline_20260628_172715,job_000008,APC-Dedicated,1,FixedGrowth_6,BaselineProduction,2025-05-28,26,2553.11695752,2026-06-28T17:27:15
baseline_20260628_172715,job_000008,APC-Dedicated,1,FixedGrowth_6,BaselineProduction,2025-05-29,27,2557.97079204,2026-06-28T17:27:15
baseline_20260628_172715,job_000008,APC-Dedicated,1,FixedGrowth_6,BaselineProduction,2025-05-30,28,2562.82462656,2026-06-28T17:27:15
baseline_20260628_172715,job_000008,APC-Dedicated,1,FixedGrowth_6,BaselineProduction,2025-05-31,29,2567.67846108,2026-06-28T17:27:15
baseline_20260628_172715,job_000008,APC-Dedicated,1,FixedGrowth_6,BaselineProduction,2025-06-01,30,2572.5322956,2026-06-28T17:27:15
baseline_20260628_172715,job_000010,APC-Dedicated,1,LinearRegression,BaselineProduction,2025-05-03,1,2425.4113520656597,2026-06-28T17:27:15
baseline_20260628_172715,job_000010,APC-Dedicated,1,LinearRegression,BaselineProduction,2025-05-04,2,2427.2967863827903,2026-06-28T17:27:15
baseline_20260628_172715,job_000010,APC-Dedicated,1,LinearRegression,BaselineProduction,2025-05-05,3,2429.2884581034746,2026-06-28T17:27:15
baseline_20260628_172715,job_000010,APC-Dedicated,1,LinearRegression,BaselineProduction,2025-05-06,4,2431.3096578602663,2026-06-28T17:27:15
baseline_20260628_172715,job_000010,APC-Dedicated,1,LinearRegression,BaselineProduction,2025-05-07,5,2433.373841231546,2026-06-28T17:27:15
