run_id,model_name,model_family,entity_key,window_id,forecast_date,horizon_day,forecast_value,execution_mode,created_timestamp
v3_3c_fit_20260627_185350,ETS Explicit,Statistical,APC-Dedicated,1,2025-05-21,19,2461.568442145135,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,ETS Explicit,Statistical,APC-Dedicated,1,2025-05-22,20,2463.579925316921,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,ETS Explicit,Statistical,APC-Dedicated,1,2025-05-23,21,2465.5914084887067,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,ETS Explicit,Statistical,APC-Dedicated,1,2025-05-24,22,2467.602891660493,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,ETS Explicit,Statistical,APC-Dedicated,1,2025-05-25,23,2469.614374832279,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,ETS Explicit,Statistical,APC-Dedicated,1,2025-05-26,24,2471.6258580040644,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,ETS Explicit,Statistical,APC-Dedicated,1,2025-05-27,25,2473.6373411758505,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,ETS Explicit,Statistical,APC-Dedicated,1,2025-05-28,26,2475.648824347636,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,ETS Explicit,Statistical,APC-Dedicated,1,2025-05-29,27,2477.660307519422,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,ETS Explicit,Statistical,APC-Dedicated,1,2025-05-30,28,2479.671790691208,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,ETS Explicit,Statistical,APC-Dedicated,1,2025-05-31,29,2481.6832738629937,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,ETS Explicit,Statistical,APC-Dedicated,1,2025-06-01,30,2483.6947570347797,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,LightGBM,Machine learning,APC-Dedicated,1,2025-05-03,1,2406.1651421988663,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,LightGBM,Machine learning,APC-Dedicated,1,2025-05-04,2,2406.1651421988663,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,LightGBM,Machine learning,APC-Dedicated,1,2025-05-05,3,2406.1651421988663,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,LightGBM,Machine learning,APC-Dedicated,1,2025-05-06,4,2406.1651421988663,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,LightGBM,Machine learning,APC-Dedicated,1,2025-05-07,5,2406.1651421988663,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,LightGBM,Machine learning,APC-Dedicated,1,2025-05-08,6,2406.1651421988663,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,LightGBM,Machine learning,APC-Dedicated,1,2025-05-09,7,2406.1651421988663,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,LightGBM,Machine learning,APC-Dedicated,1,2025-05-10,8,2406.1651421988663,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,LightGBM,Machine learning,APC-Dedicated,1,2025-05-11,9,2406.1651421988663,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,LightGBM,Machine learning,APC-Dedicated,1,2025-05-12,10,2406.1651421988663,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,LightGBM,Machine learning,APC-Dedicated,1,2025-05-13,11,2406.1651421988663,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,LightGBM,Machine learning,APC-Dedicated,1,2025-05-14,12,2406.1651421988663,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,LightGBM,Machine learning,APC-Dedicated,1,2025-05-15,13,2406.1651421988663,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,LightGBM,Machine learning,APC-Dedicated,1,2025-05-16,14,2406.1651421988663,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,LightGBM,Machine learning,APC-Dedicated,1,2025-05-17,15,2406.1651421988663,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,LightGBM,Machine learning,APC-Dedicated,1,2025-05-18,16,2406.1651421988663,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,LightGBM,Machine learning,APC-Dedicated,1,2025-05-19,17,2406.1651421988663,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,LightGBM,Machine learning,APC-Dedicated,1,2025-05-20,18,2406.1651421988663,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,LightGBM,Machine learning,APC-Dedicated,1,2025-05-21,19,2406.1651421988663,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,LightGBM,Machine learning,APC-Dedicated,1,2025-05-22,20,2406.1651421988663,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,LightGBM,Machine learning,APC-Dedicated,1,2025-05-23,21,2406.1651421988663,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,LightGBM,Machine learning,APC-Dedicated,1,2025-05-24,22,2406.1651421988663,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,LightGBM,Machine learning,APC-Dedicated,1,2025-05-25,23,2406.1651421988663,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,LightGBM,Machine learning,APC-Dedicated,1,2025-05-26,24,2406.1651421988663,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,LightGBM,Machine learning,APC-Dedicated,1,2025-05-27,25,2406.1651421988663,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,LightGBM,Machine learning,APC-Dedicated,1,2025-05-28,26,2406.1651421988663,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,LightGBM,Machine learning,APC-Dedicated,1,2025-05-29,27,2406.1651421988663,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,LightGBM,Machine learning,APC-Dedicated,1,2025-05-30,28,2406.1651421988663,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,LightGBM,Machine learning,APC-Dedicated,1,2025-05-31,29,2406.1651421988663,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,LightGBM,Machine learning,APC-Dedicated,1,2025-06-01,30,2406.1651421988663,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,Theta,Statistical,APC-Dedicated,1,2025-05-03,1,2423.1472167282727,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,Theta,Statistical,APC-Dedicated,1,2025-05-04,2,2423.67522623403,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,Theta,Statistical,APC-Dedicated,1,2025-05-05,3,2424.2032357397875,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,Theta,Statistical,APC-Dedicated,1,2025-05-06,4,2424.731245245545,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,Theta,Statistical,APC-Dedicated,1,2025-05-07,5,2425.2592547513023,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,Theta,Statistical,APC-Dedicated,1,2025-05-08,6,2425.7872642570596,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,Theta,Statistical,APC-Dedicated,1,2025-05-09,7,2426.315273762817,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,Theta,Statistical,APC-Dedicated,1,2025-05-10,8,2426.8432832685744,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,Theta,Statistical,APC-Dedicated,1,2025-05-11,9,2427.371292774332,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,Theta,Statistical,APC-Dedicated,1,2025-05-12,10,2427.899302280089,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,Theta,Statistical,APC-Dedicated,1,2025-05-13,11,2428.4273117858465,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,Theta,Statistical,APC-Dedicated,1,2025-05-14,12,2428.955321291604,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,Theta,Statistical,APC-Dedicated,1,2025-05-15,13,2429.4833307973613,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,Theta,Statistical,APC-Dedicated,1,2025-05-16,14,2430.0113403031187,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,Theta,Statistical,APC-Dedicated,1,2025-05-17,15,2430.539349808876,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,Theta,Statistical,APC-Dedicated,1,2025-05-18,16,2431.0673593146334,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,Theta,Statistical,APC-Dedicated,1,2025-05-19,17,2431.595368820391,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,Theta,Statistical,APC-Dedicated,1,2025-05-20,18,2432.123378326148,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,Theta,Statistical,APC-Dedicated,1,2025-05-21,19,2432.6513878319056,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,Theta,Statistical,APC-Dedicated,1,2025-05-22,20,2433.179397337663,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,Theta,Statistical,APC-Dedicated,1,2025-05-23,21,2433.7074068434204,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,Theta,Statistical,APC-Dedicated,1,2025-05-24,22,2434.2354163491777,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,Theta,Statistical,APC-Dedicated,1,2025-05-25,23,2434.763425854935,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,Theta,Statistical,APC-Dedicated,1,2025-05-26,24,2435.2914353606925,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,Theta,Statistical,APC-Dedicated,1,2025-05-27,25,2435.81944486645,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,Theta,Statistical,APC-Dedicated,1,2025-05-28,26,2436.3474543722073,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,Theta,Statistical,APC-Dedicated,1,2025-05-29,27,2436.8754638779646,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,Theta,Statistical,APC-Dedicated,1,2025-05-30,28,2437.403473383722,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,Theta,Statistical,APC-Dedicated,1,2025-05-31,29,2437.9314828894794,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,Theta,Statistical,APC-Dedicated,1,2025-06-01,30,2438.459492395237,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,XGBoost,Machine learning,APC-Dedicated,1,2025-05-03,1,2418.581298828125,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,XGBoost,Machine learning,APC-Dedicated,1,2025-05-04,2,2418.581298828125,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,XGBoost,Machine learning,APC-Dedicated,1,2025-05-05,3,2418.581298828125,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,XGBoost,Machine learning,APC-Dedicated,1,2025-05-06,4,2418.581298828125,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,XGBoost,Machine learning,APC-Dedicated,1,2025-05-07,5,2418.581298828125,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,XGBoost,Machine learning,APC-Dedicated,1,2025-05-08,6,2418.581298828125,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,XGBoost,Machine learning,APC-Dedicated,1,2025-05-09,7,2418.581298828125,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,XGBoost,Machine learning,APC-Dedicated,1,2025-05-10,8,2418.581298828125,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,XGBoost,Machine learning,APC-Dedicated,1,2025-05-11,9,2418.581298828125,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,XGBoost,Machine learning,APC-Dedicated,1,2025-05-12,10,2418.581298828125,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,XGBoost,Machine learning,APC-Dedicated,1,2025-05-13,11,2418.581298828125,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,XGBoost,Machine learning,APC-Dedicated,1,2025-05-14,12,2418.581298828125,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,XGBoost,Machine learning,APC-Dedicated,1,2025-05-15,13,2418.581298828125,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,XGBoost,Machine learning,APC-Dedicated,1,2025-05-16,14,2418.581298828125,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,XGBoost,Machine learning,APC-Dedicated,1,2025-05-17,15,2418.581298828125,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,XGBoost,Machine learning,APC-Dedicated,1,2025-05-18,16,2418.581298828125,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,XGBoost,Machine learning,APC-Dedicated,1,2025-05-19,17,2418.581298828125,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,XGBoost,Machine learning,APC-Dedicated,1,2025-05-20,18,2418.581298828125,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,XGBoost,Machine learning,APC-Dedicated,1,2025-05-21,19,2418.581298828125,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,XGBoost,Machine learning,APC-Dedicated,1,2025-05-22,20,2418.581298828125,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,XGBoost,Machine learning,APC-Dedicated,1,2025-05-23,21,2418.581298828125,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,XGBoost,Machine learning,APC-Dedicated,1,2025-05-24,22,2418.581298828125,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,XGBoost,Machine learning,APC-Dedicated,1,2025-05-25,23,2418.581298828125,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,XGBoost,Machine learning,APC-Dedicated,1,2025-05-26,24,2418.581298828125,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,XGBoost,Machine learning,APC-Dedicated,1,2025-05-27,25,2418.581298828125,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,XGBoost,Machine learning,APC-Dedicated,1,2025-05-28,26,2418.581298828125,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,XGBoost,Machine learning,APC-Dedicated,1,2025-05-29,27,2418.581298828125,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,XGBoost,Machine learning,APC-Dedicated,1,2025-05-30,28,2418.581298828125,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,XGBoost,Machine learning,APC-Dedicated,1,2025-05-31,29,2418.581298828125,smoke_test,2026-06-27T18:53:50
v3_3c_fit_20260627_185350,XGBoost,Machine learning,APC-Dedicated,1,2025-06-01,30,2418.581298828125,smoke_test,2026-06-27T18:53:50
