run_id,model_name,entity_key,window_id,execution_mode,official_status,attempted,forecast_rows,error_message,runtime_seconds,created_timestamp
challenger_official_execution,AutoARIMA,APC-MSIT,11,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,APC-MSIT,12,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,APC-Multitenant,1,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,APC-Multitenant,2,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,APC-Multitenant,3,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,APC-Multitenant,4,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,APC-Multitenant,5,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,APC-Multitenant,6,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,APC-Multitenant,7,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,APC-Multitenant,8,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,APC-Multitenant,9,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,APC-Multitenant,10,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,APC-Multitenant,11,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,APC-Multitenant,12,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ARE-Go Local,1,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ARE-Go Local,2,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ARE-Go Local,3,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ARE-Go Local,4,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ARE-Go Local,5,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ARE-Go Local,6,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ARE-Go Local,7,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ARE-Go Local,8,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ARE-Go Local,9,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ARE-Go Local,10,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ARE-Go Local,11,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ARE-Go Local,12,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,AUS-Go Local,1,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,AUS-Go Local,2,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,AUS-Go Local,3,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,AUS-Go Local,4,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,AUS-Go Local,5,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,AUS-Go Local,6,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,AUS-Go Local,7,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,AUS-Go Local,8,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,AUS-Go Local,9,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,AUS-Go Local,10,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,AUS-Go Local,11,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,AUS-Go Local,12,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,BRA-Go Local,1,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,BRA-Go Local,2,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,BRA-Go Local,3,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,BRA-Go Local,4,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,BRA-Go Local,5,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,BRA-Go Local,6,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,BRA-Go Local,7,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,BRA-Go Local,8,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,BRA-Go Local,9,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,BRA-Go Local,10,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,BRA-Go Local,11,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,BRA-Go Local,12,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,CAN-Go Local,1,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,CAN-Go Local,2,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,CAN-Go Local,3,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,CAN-Go Local,4,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,CAN-Go Local,5,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,CAN-Go Local,6,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,CAN-Go Local,7,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,CAN-Go Local,8,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,CAN-Go Local,9,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,CAN-Go Local,10,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,CAN-Go Local,11,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,CAN-Go Local,12,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,CHE-Go Local,1,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,CHE-Go Local,2,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,CHE-Go Local,3,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,CHE-Go Local,4,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,CHE-Go Local,5,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,CHE-Go Local,6,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,CHE-Go Local,7,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,CHE-Go Local,8,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,CHE-Go Local,9,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,CHE-Go Local,10,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,CHE-Go Local,11,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,CHE-Go Local,12,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,DEU-Go Local,1,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,DEU-Go Local,2,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,DEU-Go Local,3,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,DEU-Go Local,4,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,DEU-Go Local,5,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,DEU-Go Local,6,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,DEU-Go Local,7,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,DEU-Go Local,8,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,DEU-Go Local,9,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,DEU-Go Local,10,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,DEU-Go Local,11,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,DEU-Go Local,12,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ESP-Go Local,1,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ESP-Go Local,2,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ESP-Go Local,3,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ESP-Go Local,4,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ESP-Go Local,5,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ESP-Go Local,6,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ESP-Go Local,7,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ESP-Go Local,8,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ESP-Go Local,9,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ESP-Go Local,10,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ESP-Go Local,11,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ESP-Go Local,12,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-Dedicated,1,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-Dedicated,2,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-Dedicated,3,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-Dedicated,4,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-Dedicated,5,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-Dedicated,6,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-Dedicated,7,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-Dedicated,8,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-Dedicated,9,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-Dedicated,10,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-Dedicated,11,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-Dedicated,12,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-MSIT,1,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-MSIT,2,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-MSIT,3,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-MSIT,4,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-MSIT,5,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-MSIT,6,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-MSIT,7,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-MSIT,8,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-MSIT,9,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-MSIT,10,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-MSIT,11,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-MSIT,12,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-Multitenant,1,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-Multitenant,2,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-Multitenant,3,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-Multitenant,4,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-Multitenant,5,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-Multitenant,6,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-Multitenant,7,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-Multitenant,8,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-Multitenant,9,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-Multitenant,10,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-Multitenant,11,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,EUR-Multitenant,12,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,FRA-Go Local,1,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,FRA-Go Local,2,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,FRA-Go Local,3,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,FRA-Go Local,4,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,FRA-Go Local,5,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,FRA-Go Local,6,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,FRA-Go Local,7,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,FRA-Go Local,8,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,FRA-Go Local,9,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,FRA-Go Local,10,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,FRA-Go Local,11,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,FRA-Go Local,12,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,GBR-Dedicated,1,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,GBR-Dedicated,2,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,GBR-Dedicated,3,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,GBR-Dedicated,4,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,GBR-Dedicated,5,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,GBR-Dedicated,6,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,GBR-Dedicated,7,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,GBR-Dedicated,8,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,GBR-Dedicated,9,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,GBR-Dedicated,10,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,GBR-Dedicated,11,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,GBR-Dedicated,12,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,GBR-Go Local,1,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,GBR-Go Local,2,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,GBR-Go Local,3,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,GBR-Go Local,4,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,GBR-Go Local,5,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,GBR-Go Local,6,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,GBR-Go Local,7,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,GBR-Go Local,8,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,GBR-Go Local,9,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,GBR-Go Local,10,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,GBR-Go Local,11,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,GBR-Go Local,12,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,IND-Go Local,1,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,IND-Go Local,2,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,IND-Go Local,3,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,IND-Go Local,4,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,IND-Go Local,5,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,IND-Go Local,6,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,IND-Go Local,7,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,IND-Go Local,8,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,IND-Go Local,9,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,IND-Go Local,10,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,IND-Go Local,11,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,IND-Go Local,12,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ISR-Go Local,1,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ISR-Go Local,2,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ISR-Go Local,3,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ISR-Go Local,4,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ISR-Go Local,5,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ISR-Go Local,6,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ISR-Go Local,7,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ISR-Go Local,8,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ISR-Go Local,9,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ISR-Go Local,10,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ISR-Go Local,11,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ISR-Go Local,12,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ITA-Go Local,1,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ITA-Go Local,2,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ITA-Go Local,3,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ITA-Go Local,4,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ITA-Go Local,5,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ITA-Go Local,6,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ITA-Go Local,7,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ITA-Go Local,8,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ITA-Go Local,9,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ITA-Go Local,10,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ITA-Go Local,11,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,ITA-Go Local,12,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,JPN-Go Local,1,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,JPN-Go Local,2,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,JPN-Go Local,3,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,JPN-Go Local,4,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,JPN-Go Local,5,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,JPN-Go Local,6,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,JPN-Go Local,7,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,JPN-Go Local,8,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,JPN-Go Local,9,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,JPN-Go Local,10,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,JPN-Go Local,11,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,JPN-Go Local,12,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,KOR-Go Local,1,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,KOR-Go Local,2,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
challenger_official_execution,AutoARIMA,KOR-Go Local,3,official,official_passed,True,30,,0.0,2026-06-13T16:11:28
