run_id,model_name,entity_key,window_id,forecast_date,horizon_day,forecast_value,execution_mode,created_timestamp
challenger_official_execution,AutoARIMA,APC-Dedicated,2,2025-06-15,14,2222.667439008824,official,2026-06-13T15:20:48
challenger_official_execution,AutoARIMA,APC-Dedicated,2,2025-06-16,15,2223.634860136932,official,2026-06-13T15:20:48
challenger_official_execution,AutoARIMA,APC-Dedicated,2,2025-06-17,16,2224.60228126504,official,2026-06-13T15:20:48
challenger_official_execution,AutoARIMA,APC-Dedicated,2,2025-06-18,17,2225.569702393148,official,2026-06-13T15:20:48
challenger_official_execution,AutoARIMA,APC-Dedicated,2,2025-06-19,18,2226.537123521256,official,2026-06-13T15:20:48
challenger_official_execution,AutoARIMA,APC-Dedicated,2,2025-06-20,19,2227.504544649364,official,2026-06-13T15:20:48
challenger_official_execution,AutoARIMA,APC-Dedicated,2,2025-06-21,20,2228.471965777472,official,2026-06-13T15:20:48
challenger_official_execution,AutoARIMA,APC-Dedicated,2,2025-06-22,21,2229.43938690558,official,2026-06-13T15:20:48
challenger_official_execution,AutoARIMA,APC-Dedicated,2,2025-06-23,22,2230.4068080336883,official,2026-06-13T15:20:48
challenger_official_execution,AutoARIMA,APC-Dedicated,2,2025-06-24,23,2231.3742291617964,official,2026-06-13T15:20:48
challenger_official_execution,AutoARIMA,APC-Dedicated,2,2025-06-25,24,2232.3416502899045,official,2026-06-13T15:20:48
challenger_official_execution,AutoARIMA,APC-Dedicated,2,2025-06-26,25,2233.3090714180125,official,2026-06-13T15:20:48
challenger_official_execution,AutoARIMA,APC-Dedicated,2,2025-06-27,26,2234.2764925461206,official,2026-06-13T15:20:48
challenger_official_execution,AutoARIMA,APC-Dedicated,2,2025-06-28,27,2235.2439136742287,official,2026-06-13T15:20:48
challenger_official_execution,AutoARIMA,APC-Dedicated,2,2025-06-29,28,2236.2113348023368,official,2026-06-13T15:20:48
challenger_official_execution,AutoARIMA,APC-Dedicated,2,2025-06-30,29,2237.178755930445,official,2026-06-13T15:20:48
challenger_official_execution,AutoARIMA,APC-Dedicated,2,2025-07-01,30,2238.146177058553,official,2026-06-13T15:20:48
challenger_official_execution,AutoARIMA,APC-Dedicated,3,2025-07-02,1,1280.7222960407091,official,2026-06-13T15:20:50
challenger_official_execution,AutoARIMA,APC-Dedicated,3,2025-07-03,2,1257.2437506680376,official,2026-06-13T15:20:50
challenger_official_execution,AutoARIMA,APC-Dedicated,3,2025-07-04,3,1233.8189648752016,official,2026-06-13T15:20:50
challenger_official_execution,AutoARIMA,APC-Dedicated,3,2025-07-05,4,1210.4478155671638,official,2026-06-13T15:20:50
challenger_official_execution,AutoARIMA,APC-Dedicated,3,2025-07-06,5,1187.1301799307414,official,2026-06-13T15:20:50
challenger_official_execution,AutoARIMA,APC-Dedicated,3,2025-07-07,6,1163.8659354339609,official,2026-06-13T15:20:50
challenger_official_execution,AutoARIMA,APC-Dedicated,3,2025-07-08,7,1140.6549598254137,official,2026-06-13T15:20:50
challenger_official_execution,AutoARIMA,APC-Dedicated,3,2025-07-09,8,1117.4971311336146,official,2026-06-13T15:20:50
challenger_official_execution,AutoARIMA,APC-Dedicated,3,2025-07-10,9,1094.3923276663609,official,2026-06-13T15:20:50
challenger_official_execution,AutoARIMA,APC-Dedicated,3,2025-07-11,10,1071.3404280100915,official,2026-06-13T15:20:50
challenger_official_execution,AutoARIMA,APC-Dedicated,3,2025-07-12,11,1048.3413110292506,official,2026-06-13T15:20:50
challenger_official_execution,AutoARIMA,APC-Dedicated,3,2025-07-13,12,1025.39485586565,official,2026-06-13T15:20:50
challenger_official_execution,AutoARIMA,APC-Dedicated,3,2025-07-14,13,1002.5009419378345,official,2026-06-13T15:20:50
challenger_official_execution,AutoARIMA,APC-Dedicated,3,2025-07-15,14,979.6594489404476,official,2026-06-13T15:20:50
challenger_official_execution,AutoARIMA,APC-Dedicated,3,2025-07-16,15,956.8702568436008,official,2026-06-13T15:20:50
challenger_official_execution,AutoARIMA,APC-Dedicated,3,2025-07-17,16,934.1332458922416,official,2026-06-13T15:20:50
challenger_official_execution,AutoARIMA,APC-Dedicated,3,2025-07-18,17,911.4482966055238,official,2026-06-13T15:20:50
challenger_official_execution,AutoARIMA,APC-Dedicated,3,2025-07-19,18,888.815289776181,official,2026-06-13T15:20:50
challenger_official_execution,AutoARIMA,APC-Dedicated,3,2025-07-20,19,866.2341064698994,official,2026-06-13T15:20:50
challenger_official_execution,AutoARIMA,APC-Dedicated,3,2025-07-21,20,843.704628024693,official,2026-06-13T15:20:50
challenger_official_execution,AutoARIMA,APC-Dedicated,3,2025-07-22,21,821.2267360502797,official,2026-06-13T15:20:50
challenger_official_execution,AutoARIMA,APC-Dedicated,3,2025-07-23,22,798.8003124274595,official,2026-06-13T15:20:50
challenger_official_execution,AutoARIMA,APC-Dedicated,3,2025-07-24,23,776.4252393074939,official,2026-06-13T15:20:50
challenger_official_execution,AutoARIMA,APC-Dedicated,3,2025-07-25,24,754.1013991114863,official,2026-06-13T15:20:50
challenger_official_execution,AutoARIMA,APC-Dedicated,3,2025-07-26,25,731.8286745297644,official,2026-06-13T15:20:50
challenger_official_execution,AutoARIMA,APC-Dedicated,3,2025-07-27,26,709.6069485212635,official,2026-06-13T15:20:50
challenger_official_execution,AutoARIMA,APC-Dedicated,3,2025-07-28,27,687.4361043129115,official,2026-06-13T15:20:50
challenger_official_execution,AutoARIMA,APC-Dedicated,3,2025-07-29,28,665.3160253990156,official,2026-06-13T15:20:50
challenger_official_execution,AutoARIMA,APC-Dedicated,3,2025-07-30,29,643.2465955406498,official,2026-06-13T15:20:50
challenger_official_execution,AutoARIMA,APC-Dedicated,3,2025-07-31,30,621.2276987650438,official,2026-06-13T15:20:50
challenger_official_execution,AutoARIMA,APC-Dedicated,4,2025-08-01,1,1279.4349860014036,official,2026-06-13T15:20:52
challenger_official_execution,AutoARIMA,APC-Dedicated,4,2025-08-02,2,1279.4102540804313,official,2026-06-13T15:20:52
challenger_official_execution,AutoARIMA,APC-Dedicated,4,2025-08-03,3,1279.386924858274,official,2026-06-13T15:20:52
challenger_official_execution,AutoARIMA,APC-Dedicated,4,2025-08-04,4,1279.3649187792853,official,2026-06-13T15:20:52
challenger_official_execution,AutoARIMA,APC-Dedicated,4,2025-08-05,5,1279.3441607999066,official,2026-06-13T15:20:52
challenger_official_execution,AutoARIMA,APC-Dedicated,4,2025-08-06,6,1279.3245801327598,official,2026-06-13T15:20:52
challenger_official_execution,AutoARIMA,APC-Dedicated,4,2025-08-07,7,1279.3061100052528,official,2026-06-13T15:20:52
challenger_official_execution,AutoARIMA,APC-Dedicated,4,2025-08-08,8,1279.288687431876,official,2026-06-13T15:20:52
challenger_official_execution,AutoARIMA,APC-Dedicated,4,2025-08-09,9,1279.2722529994148,official,2026-06-13T15:20:52
challenger_official_execution,AutoARIMA,APC-Dedicated,4,2025-08-10,10,1279.2567506643418,official,2026-06-13T15:20:52
challenger_official_execution,AutoARIMA,APC-Dedicated,4,2025-08-11,11,1279.2421275617012,official,2026-06-13T15:20:52
challenger_official_execution,AutoARIMA,APC-Dedicated,4,2025-08-12,12,1279.2283338248333,official,2026-06-13T15:20:52
challenger_official_execution,AutoARIMA,APC-Dedicated,4,2025-08-13,13,1279.215322415322,official,2026-06-13T15:20:52
challenger_official_execution,AutoARIMA,APC-Dedicated,4,2025-08-14,14,1279.2030489625886,official,2026-06-13T15:20:52
challenger_official_execution,AutoARIMA,APC-Dedicated,4,2025-08-15,15,1279.191471612581,official,2026-06-13T15:20:52
challenger_official_execution,AutoARIMA,APC-Dedicated,4,2025-08-16,16,1279.1805508850473,official,2026-06-13T15:20:52
challenger_official_execution,AutoARIMA,APC-Dedicated,4,2025-08-17,17,1279.170249538903,official,2026-06-13T15:20:52
challenger_official_execution,AutoARIMA,APC-Dedicated,4,2025-08-18,18,1279.1605324452332,official,2026-06-13T15:20:52
challenger_official_execution,AutoARIMA,APC-Dedicated,4,2025-08-19,19,1279.1513664674994,official,2026-06-13T15:20:52
challenger_official_execution,AutoARIMA,APC-Dedicated,4,2025-08-20,20,1279.1427203485391,official,2026-06-13T15:20:52
challenger_official_execution,AutoARIMA,APC-Dedicated,4,2025-08-21,21,1279.1345646039758,official,2026-06-13T15:20:52
challenger_official_execution,AutoARIMA,APC-Dedicated,4,2025-08-22,22,1279.1268714216712,official,2026-06-13T15:20:52
challenger_official_execution,AutoARIMA,APC-Dedicated,4,2025-08-23,23,1279.119614566885,official,2026-06-13T15:20:52
challenger_official_execution,AutoARIMA,APC-Dedicated,4,2025-08-24,24,1279.1127692928096,official,2026-06-13T15:20:52
challenger_official_execution,AutoARIMA,APC-Dedicated,4,2025-08-25,25,1279.1063122561802,official,2026-06-13T15:20:52
challenger_official_execution,AutoARIMA,APC-Dedicated,4,2025-08-26,26,1279.100221437672,official,2026-06-13T15:20:52
challenger_official_execution,AutoARIMA,APC-Dedicated,4,2025-08-27,27,1279.0944760668106,official,2026-06-13T15:20:52
challenger_official_execution,AutoARIMA,APC-Dedicated,4,2025-08-28,28,1279.089056551143,official,2026-06-13T15:20:52
challenger_official_execution,AutoARIMA,APC-Dedicated,4,2025-08-29,29,1279.0839444094238,official,2026-06-13T15:20:52
challenger_official_execution,AutoARIMA,APC-Dedicated,4,2025-08-30,30,1279.079122208593,official,2026-06-13T15:20:52
challenger_official_execution,AutoARIMA,APC-Dedicated,5,2025-08-31,1,1289.5537115322634,official,2026-06-13T15:20:54
challenger_official_execution,AutoARIMA,APC-Dedicated,5,2025-09-01,2,1289.7100679686291,official,2026-06-13T15:20:54
challenger_official_execution,AutoARIMA,APC-Dedicated,5,2025-09-02,3,1289.8575438519197,official,2026-06-13T15:20:54
challenger_official_execution,AutoARIMA,APC-Dedicated,5,2025-09-03,4,1289.9966435695767,official,2026-06-13T15:20:54
challenger_official_execution,AutoARIMA,APC-Dedicated,5,2025-09-04,5,1290.127842861424,official,2026-06-13T15:20:54
challenger_official_execution,AutoARIMA,APC-Dedicated,5,2025-09-05,6,1290.2515904467616,official,2026-06-13T15:20:54
challenger_official_execution,AutoARIMA,APC-Dedicated,5,2025-09-06,7,1290.3683095590472,official,2026-06-13T15:20:54
challenger_official_execution,AutoARIMA,APC-Dedicated,5,2025-09-07,8,1290.4783993934109,official,2026-06-13T15:20:54
challenger_official_execution,AutoARIMA,APC-Dedicated,5,2025-09-08,9,1290.582236471957,official,2026-06-13T15:20:54
challenger_official_execution,AutoARIMA,APC-Dedicated,5,2025-09-09,10,1290.6801759315204,official,2026-06-13T15:20:54
challenger_official_execution,AutoARIMA,APC-Dedicated,5,2025-09-10,11,1290.772552738282,official,2026-06-13T15:20:54
challenger_official_execution,AutoARIMA,APC-Dedicated,5,2025-09-11,12,1290.8596828333991,official,2026-06-13T15:20:54
challenger_official_execution,AutoARIMA,APC-Dedicated,5,2025-09-12,13,1290.9418642135663,official,2026-06-13T15:20:54
challenger_official_execution,AutoARIMA,APC-Dedicated,5,2025-09-13,14,1291.0193779502054,official,2026-06-13T15:20:54
challenger_official_execution,AutoARIMA,APC-Dedicated,5,2025-09-14,15,1291.0924891507652,official,2026-06-13T15:20:54
challenger_official_execution,AutoARIMA,APC-Dedicated,5,2025-09-15,16,1291.1614478654278,official,2026-06-13T15:20:54
challenger_official_execution,AutoARIMA,APC-Dedicated,5,2025-09-16,17,1291.226489942312,official,2026-06-13T15:20:54
challenger_official_execution,AutoARIMA,APC-Dedicated,5,2025-09-17,18,1291.2878378341063,official,2026-06-13T15:20:54
challenger_official_execution,AutoARIMA,APC-Dedicated,5,2025-09-18,19,1291.3457013588882,official,2026-06-13T15:20:54
challenger_official_execution,AutoARIMA,APC-Dedicated,5,2025-09-19,20,1291.4002784177276,official,2026-06-13T15:20:54
challenger_official_execution,AutoARIMA,APC-Dedicated,5,2025-09-20,21,1291.4517556715384,official,2026-06-13T15:20:54
challenger_official_execution,AutoARIMA,APC-Dedicated,5,2025-09-21,22,1291.5003091794822,official,2026-06-13T15:20:54
challenger_official_execution,AutoARIMA,APC-Dedicated,5,2025-09-22,23,1291.5461050011145,official,2026-06-13T15:20:54
challenger_official_execution,AutoARIMA,APC-Dedicated,5,2025-09-23,24,1291.5892997643311,official,2026-06-13T15:20:54
challenger_official_execution,AutoARIMA,APC-Dedicated,5,2025-09-24,25,1291.630041201057,official,2026-06-13T15:20:54
challenger_official_execution,AutoARIMA,APC-Dedicated,5,2025-09-25,26,1291.668468652509,official,2026-06-13T15:20:54
challenger_official_execution,AutoARIMA,APC-Dedicated,5,2025-09-26,27,1291.7047135457626,official,2026-06-13T15:20:54
challenger_official_execution,AutoARIMA,APC-Dedicated,5,2025-09-27,28,1291.7388998432475,official,2026-06-13T15:20:54
challenger_official_execution,AutoARIMA,APC-Dedicated,5,2025-09-28,29,1291.7711444667195,official,2026-06-13T15:20:54
challenger_official_execution,AutoARIMA,APC-Dedicated,5,2025-09-29,30,1291.8015576971463,official,2026-06-13T15:20:54
challenger_official_execution,AutoARIMA,APC-Dedicated,6,2025-09-30,1,1301.1347007895206,official,2026-06-13T15:20:56
challenger_official_execution,AutoARIMA,APC-Dedicated,6,2025-10-01,2,1301.363655551044,official,2026-06-13T15:20:56
challenger_official_execution,AutoARIMA,APC-Dedicated,6,2025-10-02,3,1301.579604581019,official,2026-06-13T15:20:56
challenger_official_execution,AutoARIMA,APC-Dedicated,6,2025-10-03,4,1301.783286667546,official,2026-06-13T15:20:56
challenger_official_execution,AutoARIMA,APC-Dedicated,6,2025-10-04,5,1301.9753986320063,official,2026-06-13T15:20:56
challenger_official_execution,AutoARIMA,APC-Dedicated,6,2025-10-05,6,1302.1565977129767,official,2026-06-13T15:20:56
challenger_official_execution,AutoARIMA,APC-Dedicated,6,2025-10-06,7,1302.327503814722,official,2026-06-13T15:20:56
challenger_official_execution,AutoARIMA,APC-Dedicated,6,2025-10-07,8,1302.4887016279636,official,2026-06-13T15:20:56
challenger_official_execution,AutoARIMA,APC-Dedicated,6,2025-10-08,9,1302.640742630177,official,2026-06-13T15:20:56
challenger_official_execution,AutoARIMA,APC-Dedicated,6,2025-10-09,10,1302.7841469722669,official,2026-06-13T15:20:56
challenger_official_execution,AutoARIMA,APC-Dedicated,6,2025-10-10,11,1302.9194052580629,official,2026-06-13T15:20:56
challenger_official_execution,AutoARIMA,APC-Dedicated,6,2025-10-11,12,1303.046980222739,official,2026-06-13T15:20:56
challenger_official_execution,AutoARIMA,APC-Dedicated,6,2025-10-12,13,1303.1673083158855,official,2026-06-13T15:20:56
challenger_official_execution,AutoARIMA,APC-Dedicated,6,2025-10-13,14,1303.2808011946577,official,2026-06-13T15:20:56
challenger_official_execution,AutoARIMA,APC-Dedicated,6,2025-10-14,15,1303.3878471321032,official,2026-06-13T15:20:56
challenger_official_execution,AutoARIMA,APC-Dedicated,6,2025-10-15,16,1303.4888123454946,official,2026-06-13T15:20:56
challenger_official_execution,AutoARIMA,APC-Dedicated,6,2025-10-16,17,1303.5840422492015,official,2026-06-13T15:20:56
challenger_official_execution,AutoARIMA,APC-Dedicated,6,2025-10-17,18,1303.6738626363965,official,2026-06-13T15:20:56
challenger_official_execution,AutoARIMA,APC-Dedicated,6,2025-10-18,19,1303.758580793633,official,2026-06-13T15:20:56
challenger_official_execution,AutoARIMA,APC-Dedicated,6,2025-10-19,20,1303.8384865521102,official,2026-06-13T15:20:56
challenger_official_execution,AutoARIMA,APC-Dedicated,6,2025-10-20,21,1303.9138532792217,official,2026-06-13T15:20:56
challenger_official_execution,AutoARIMA,APC-Dedicated,6,2025-10-21,22,1303.9849388137782,official,2026-06-13T15:20:56
challenger_official_execution,AutoARIMA,APC-Dedicated,6,2025-10-22,23,1304.051986348106,official,2026-06-13T15:20:56
challenger_official_execution,AutoARIMA,APC-Dedicated,6,2025-10-23,24,1304.1152252600375,official,2026-06-13T15:20:56
challenger_official_execution,AutoARIMA,APC-Dedicated,6,2025-10-24,25,1304.1748718976417,official,2026-06-13T15:20:56
challenger_official_execution,AutoARIMA,APC-Dedicated,6,2025-10-25,26,1304.2311303193762,official,2026-06-13T15:20:56
challenger_official_execution,AutoARIMA,APC-Dedicated,6,2025-10-26,27,1304.2841929921972,official,2026-06-13T15:20:56
challenger_official_execution,AutoARIMA,APC-Dedicated,6,2025-10-27,28,1304.334241450012,official,2026-06-13T15:20:56
challenger_official_execution,AutoARIMA,APC-Dedicated,6,2025-10-28,29,1304.3814469147287,official,2026-06-13T15:20:56
challenger_official_execution,AutoARIMA,APC-Dedicated,6,2025-10-29,30,1304.4259708820282,official,2026-06-13T15:20:56
challenger_official_execution,AutoARIMA,APC-Dedicated,7,2025-10-30,1,1314.3872381947615,official,2026-06-13T15:20:57
challenger_official_execution,AutoARIMA,APC-Dedicated,7,2025-10-31,2,1314.6260083669497,official,2026-06-13T15:20:57
challenger_official_execution,AutoARIMA,APC-Dedicated,7,2025-11-01,3,1314.8512251011769,official,2026-06-13T15:20:57
challenger_official_execution,AutoARIMA,APC-Dedicated,7,2025-11-02,4,1315.0636577384334,official,2026-06-13T15:20:57
challenger_official_execution,AutoARIMA,APC-Dedicated,7,2025-11-03,5,1315.2640319491975,official,2026-06-13T15:20:57
challenger_official_execution,AutoARIMA,APC-Dedicated,7,2025-11-04,6,1315.4530322123303,official,2026-06-13T15:20:57
challenger_official_execution,AutoARIMA,APC-Dedicated,7,2025-11-05,7,1315.6313041532549,official,2026-06-13T15:20:57
challenger_official_execution,AutoARIMA,APC-Dedicated,7,2025-11-06,8,1315.7994567494168,official,2026-06-13T15:20:57
challenger_official_execution,AutoARIMA,APC-Dedicated,7,2025-11-07,9,1315.9580644105513,official,2026-06-13T15:20:57
challenger_official_execution,AutoARIMA,APC-Dedicated,7,2025-11-08,10,1316.1076689408696,official,2026-06-13T15:20:57
challenger_official_execution,AutoARIMA,APC-Dedicated,7,2025-11-09,11,1316.2487813898626,official,2026-06-13T15:20:57
challenger_official_execution,AutoARIMA,APC-Dedicated,7,2025-11-10,12,1316.381883798048,official,2026-06-13T15:20:57
challenger_official_execution,AutoARIMA,APC-Dedicated,7,2025-11-11,13,1316.5074308436217,official,2026-06-13T15:20:57
challenger_official_execution,AutoARIMA,APC-Dedicated,7,2025-11-12,14,1316.6258513956398,official,2026-06-13T15:20:57
challenger_official_execution,AutoARIMA,APC-Dedicated,7,2025-11-13,15,1316.737549979037,official,2026-06-13T15:20:57
challenger_official_execution,AutoARIMA,APC-Dedicated,7,2025-11-14,16,1316.8429081564848,official,2026-06-13T15:20:57
challenger_official_execution,AutoARIMA,APC-Dedicated,7,2025-11-15,17,1316.9422858318094,official,2026-06-13T15:20:57
challenger_official_execution,AutoARIMA,APC-Dedicated,7,2025-11-16,18,1317.036022479426,official,2026-06-13T15:20:57
challenger_official_execution,AutoARIMA,APC-Dedicated,7,2025-11-17,19,1317.1244383039832,official,2026-06-13T15:20:57
challenger_official_execution,AutoARIMA,APC-Dedicated,7,2025-11-18,20,1317.207835334183,official,2026-06-13T15:20:57
challenger_official_execution,AutoARIMA,APC-Dedicated,7,2025-11-19,21,1317.2864984545124,official,2026-06-13T15:20:57
challenger_official_execution,AutoARIMA,APC-Dedicated,7,2025-11-20,22,1317.3606963784086,official,2026-06-13T15:20:57
challenger_official_execution,AutoARIMA,APC-Dedicated,7,2025-11-21,23,1317.430682566186,official,2026-06-13T15:20:57
challenger_official_execution,AutoARIMA,APC-Dedicated,7,2025-11-22,24,1317.4966960908564,official,2026-06-13T15:20:57
challenger_official_execution,AutoARIMA,APC-Dedicated,7,2025-11-23,25,1317.5589624548031,official,2026-06-13T15:20:57
challenger_official_execution,AutoARIMA,APC-Dedicated,7,2025-11-24,26,1317.6176943600983,official,2026-06-13T15:20:57
challenger_official_execution,AutoARIMA,APC-Dedicated,7,2025-11-25,27,1317.673092435094,official,2026-06-13T15:20:57
challenger_official_execution,AutoARIMA,APC-Dedicated,7,2025-11-26,28,1317.725345919768,official,2026-06-13T15:20:57
challenger_official_execution,AutoARIMA,APC-Dedicated,7,2025-11-27,29,1317.7746333121688,official,2026-06-13T15:20:57
challenger_official_execution,AutoARIMA,APC-Dedicated,7,2025-11-28,30,1317.821122978166,official,2026-06-13T15:20:57
challenger_official_execution,AutoARIMA,APC-Dedicated,8,2025-11-29,1,1328.7428406425072,official,2026-06-13T15:20:59
challenger_official_execution,AutoARIMA,APC-Dedicated,8,2025-11-30,2,1329.0343184626147,official,2026-06-13T15:20:59
challenger_official_execution,AutoARIMA,APC-Dedicated,8,2025-12-01,3,1329.309263286792,official,2026-06-13T15:20:59
challenger_official_execution,AutoARIMA,APC-Dedicated,8,2025-12-02,4,1329.5686128877803,official,2026-06-13T15:20:59
challenger_official_execution,AutoARIMA,APC-Dedicated,8,2025-12-03,5,1329.8132518466482,official,2026-06-13T15:20:59
challenger_official_execution,AutoARIMA,APC-Dedicated,8,2025-12-04,6,1330.0440145698908,official,2026-06-13T15:20:59
challenger_official_execution,AutoARIMA,APC-Dedicated,8,2025-12-05,7,1330.2616881353963,official,2026-06-13T15:20:59
challenger_official_execution,AutoARIMA,APC-Dedicated,8,2025-12-06,8,1330.4670149769854,official,2026-06-13T15:20:59
challenger_official_execution,AutoARIMA,APC-Dedicated,8,2025-12-07,9,1330.6606954166798,official,2026-06-13T15:20:59
challenger_official_execution,AutoARIMA,APC-Dedicated,8,2025-12-08,10,1330.8433900533375,official,2026-06-13T15:20:59
challenger_official_execution,AutoARIMA,APC-Dedicated,8,2025-12-09,11,1331.015722015802,official,2026-06-13T15:20:59
challenger_official_execution,AutoARIMA,APC-Dedicated,8,2025-12-10,12,1331.1782790882487,official,2026-06-13T15:20:59
challenger_official_execution,AutoARIMA,APC-Dedicated,8,2025-12-11,13,1331.3316157149814,official,2026-06-13T15:20:59
challenger_official_execution,AutoARIMA,APC-Dedicated,8,2025-12-12,14,1331.4762548915107,official,2026-06-13T15:20:59
challenger_official_execution,AutoARIMA,APC-Dedicated,8,2025-12-13,15,1331.612689948371,official,2026-06-13T15:20:59
challenger_official_execution,AutoARIMA,APC-Dedicated,8,2025-12-14,16,1331.741386233757,official,2026-06-13T15:20:59
challenger_official_execution,AutoARIMA,APC-Dedicated,8,2025-12-15,17,1331.862782700715,official,2026-06-13T15:20:59
challenger_official_execution,AutoARIMA,APC-Dedicated,8,2025-12-16,18,1331.977293404312,official,2026-06-13T15:20:59
challenger_official_execution,AutoARIMA,APC-Dedicated,8,2025-12-17,19,1332.085308913881,official,2026-06-13T15:20:59
