run_id,entity_key,window_id,model_name,forecast_rows,rmsse,rmse_model,rmse_naive,denominator_floored,risk_status,created_timestamp
rmsse_20260612_144136,APC-Dedicated,4,FixedGrowth_3,30,0.6675749126030925,17.615537070210692,26.3873562916287,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,4,FixedGrowth_4,30,0.9538079763148832,25.16847090481817,26.3873562916287,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,4,FixedGrowth_6,30,1.527289570667591,40.301134061694356,26.3873562916287,False,acceptable,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,4,LinearRegression,30,0.06020344810960827,1.5886098352528135,26.3873562916287,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,5,ARIMA_Fixed,30,0.3627272563097949,9.50744535219134,26.211003410428308,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,5,ETS_Current,30,0.11898540454572462,3.11872684433918,26.211003410428308,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,5,FixedGrowth_1_5,30,0.18137015909319065,4.753893858541545,26.211003410428308,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,5,FixedGrowth_3,30,0.6171212424524255,16.17536699056828,26.211003410428308,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,5,FixedGrowth_4,30,0.9080644127854248,23.80127942040735,26.211003410428308,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,5,FixedGrowth_6,30,1.49007977236209,39.05648599519298,26.211003410428308,False,acceptable,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,5,LinearRegression,30,0.05621261164670419,1.473388955580846,26.211003410428308,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,6,ARIMA_Fixed,30,0.15817784546221458,4.118643540443442,26.03805563546698,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,6,ETS_Current,30,0.012441809981626325,0.3239605405074946,26.03805563546698,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,6,FixedGrowth_1_5,30,0.14464213883282243,3.766200058161969,26.03805563546698,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,6,FixedGrowth_3,30,0.5880225540313326,15.310963976777225,26.03805563546698,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,6,FixedGrowth_4,30,0.8837076727656069,23.01002954895992,26.03805563546698,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,6,FixedGrowth_6,30,1.4751010026132345,38.408761973976524,26.03805563546698,False,acceptable,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,6,LinearRegression,30,0.08443581021579477,2.198544324024595,26.03805563546698,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,7,ARIMA_Fixed,30,0.06823677586266082,1.765182091761626,25.868486156414875,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,7,ETS_Current,30,0.02897759314638497,0.7496064671534821,25.868486156414875,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,7,FixedGrowth_1_5,30,0.1445854687447371,3.7402071966419874,25.868486156414875,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,7,FixedGrowth_3,30,0.5946589208416767,15.382926061581522,25.868486156414875,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,7,FixedGrowth_4,30,0.895252462708471,23.158825938070407,25.868486156414875,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,7,FixedGrowth_6,30,1.4965654641003996,38.713882990249786,25.868486156414875,False,acceptable,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,7,LinearRegression,30,0.09994964999662924,2.5855461372763155,25.868486156414875,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,8,ARIMA_Fixed,30,0.28736885188150335,7.386016051380909,25.70221512534189,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,8,ETS_Current,30,0.281795832074308,7.242777097398582,25.70221512534189,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,8,FixedGrowth_1_5,30,0.2988228845950763,7.680410064237864,25.70221512534189,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,8,FixedGrowth_3,30,0.7539425810933802,19.377994411417582,25.70221512534189,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,8,FixedGrowth_4,30,1.0592018581456448,27.223834019221226,25.70221512534189,False,acceptable,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,8,FixedGrowth_6,30,1.6705095045145544,42.935794653961366,25.70221512534189,False,acceptable,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,8,LinearRegression,30,0.08326409293209162,2.1400716287570782,25.70221512534189,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,9,ARIMA_Fixed,30,16.24289305144072,414.83516552616766,25.539487590812673,False,high_risk,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,9,ETS_Current,30,16.321265499428044,416.8367576890015,25.539487590812673,False,high_risk,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,9,FixedGrowth_1_5,30,16.562673930655546,423.0022053226538,25.539487590812673,False,high_risk,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,9,FixedGrowth_3,30,16.904068728453648,431.7212535245865,25.539487590812673,False,high_risk,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,9,FixedGrowth_4,30,17.134879543007926,437.61604345872087,25.539487590812673,False,high_risk,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,9,FixedGrowth_6,30,17.60375966842749,449.5910016034524,25.539487590812673,False,high_risk,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,9,LinearRegression,30,16.351438629725287,417.6073639758039,25.539487590812673,False,high_risk,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,10,ARIMA_Fixed,30,33.61456584661151,913.2910948606927,27.16950440556579,False,high_risk,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,10,ETS_Current,30,88.8193107433726,2413.1766545413784,27.16950440556579,False,high_risk,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,10,FixedGrowth_1_5,30,1.1002273325900644,29.892631359929652,27.16950440556579,False,acceptable,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,10,FixedGrowth_3,30,1.1240046820872798,30.538650161846917,27.16950440556579,False,acceptable,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,10,FixedGrowth_4,30,1.1398624952788095,30.969499087216825,27.16950440556579,False,acceptable,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,10,FixedGrowth_6,30,1.1715922009188613,31.83157946439152,27.16950440556579,False,acceptable,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,10,LinearRegression,30,53.276205977933365,1447.4881130292908,27.16950440556579,False,high_risk,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,11,ARIMA_Fixed,30,0.003779394016212054,0.10205385527685282,27.002703300868745,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,11,ETS_Current,30,0.4850519895571971,13.097714959509078,27.002703300868745,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,11,FixedGrowth_1_5,30,0.002865927668386537,0.07738779451119221,27.002703300868745,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,11,FixedGrowth_3,30,0.012073353271954189,0.3260131762491518,27.002703300868745,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,11,FixedGrowth_4,30,0.01826483102988644,0.49319981314052447,27.002703300868745,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,11,FixedGrowth_6,30,0.030659556334622272,0.8278909030400761,27.002703300868745,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,11,LinearRegression,30,0.6518861832540233,17.60268919234414,27.002703300868745,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,12,ARIMA_Fixed,30,0.005502181959239083,0.14766507051468244,26.837547650842065,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,12,ETS_Current,30,0.0030030899030731475,0.08059556837348827,26.837547650842065,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,12,FixedGrowth_1_5,30,0.0023153397213714175,0.062138040100192804,26.837547650842065,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,12,FixedGrowth_3,30,0.009966822564105145,0.26748507549165973,26.837547650842065,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,12,FixedGrowth_4,30,0.01617160438925924,0.43400620338731155,26.837547650842065,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,12,FixedGrowth_6,30,0.028718708583727735,0.7707397100864402,26.837547650842065,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Dedicated,12,LinearRegression,30,0.7350851771480761,19.727883469139172,26.837547650842065,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,1,ARIMA_Fixed,30,0.4494158868597529,54.6685724969044,121.64361362232965,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,1,ETS_Current,30,0.29966955105224236,36.452887082575955,121.64361362232965,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,1,FixedGrowth_1_5,30,0.4978186837224734,60.55646361671329,121.64361362232965,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,1,FixedGrowth_3,30,0.6848781939605973,83.31105840450185,121.64361362232965,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,1,FixedGrowth_4,30,0.8134690564384031,98.95331559511418,121.64361362232965,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,1,FixedGrowth_6,30,1.0749516058091857,130.7609977997554,121.64361362232965,False,acceptable,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,1,LinearRegression,30,0.6293313116903091,76.55413491968987,121.64361362232965,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,2,ARIMA_Fixed,30,2.004230962905682,242.11624139839805,120.80256511324632,False,warning,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,2,ETS_Current,30,1.693515480228596,204.58101407060562,120.80256511324632,False,acceptable,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,2,FixedGrowth_1_5,30,0.9396199956594179,113.50850570735506,120.80256511324632,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,2,FixedGrowth_3,30,1.1175775309370928,135.0062324501292,120.80256511324632,False,acceptable,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,2,FixedGrowth_4,30,1.2387594210626325,149.64531562256596,120.80256511324632,False,acceptable,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,2,FixedGrowth_6,30,1.4849829728726944,179.38975227251575,120.80256511324632,False,acceptable,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,2,LinearRegression,30,1.4001429773723024,169.1408631918721,120.80256511324632,False,acceptable,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,3,ARIMA_Fixed,30,1.163637114022642,139.61903693692074,119.98503249373329,False,acceptable,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,3,ETS_Current,30,0.9659586470408743,115.90057965280194,119.98503249373329,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,3,FixedGrowth_1_5,30,1.458136033932784,174.9544994117085,119.98503249373329,False,acceptable,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,3,FixedGrowth_3,30,1.64312112173621,197.14994118265867,119.98503249373329,False,acceptable,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,3,FixedGrowth_4,30,1.7666657229132376,211.97344416930963,119.98503249373329,False,acceptable,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,3,FixedGrowth_6,30,2.0141392649319423,241.66656514976316,119.98503249373329,False,warning,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,3,LinearRegression,30,1.427806150867502,171.31536740658947,119.98503249373329,False,acceptable,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,4,ARIMA_Fixed,30,2.172992516465834,258.9927484659943,119.18713318314663,False,warning,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,4,ETS_Current,30,2.096222940941217,249.84280284352812,119.18713318314663,False,warning,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,4,FixedGrowth_1_5,30,2.131454769583414,254.04198349619148,119.18713318314663,False,warning,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,4,FixedGrowth_3,30,2.238594943823104,266.81171371256295,119.18713318314663,False,warning,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,4,FixedGrowth_4,30,2.31440948326679,275.8478313224565,119.18713318314663,False,warning,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,4,FixedGrowth_6,30,2.475109683277895,295.0012274637383,119.18713318314663,False,warning,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,4,LinearRegression,30,2.157724240095294,257.1729663767416,119.18713318314663,False,warning,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,5,ARIMA_Fixed,30,0.5638450535091462,68.17593691329664,120.91253880653358,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,5,ETS_Current,30,4.273849987408578,516.7620524558426,120.91253880653358,False,warning,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,5,FixedGrowth_1_5,30,0.42187270152116924,51.00969939409553,120.91253880653358,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,5,FixedGrowth_3,30,0.3012688485205936,36.42718133794596,120.91253880653358,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,5,FixedGrowth_4,30,0.24882822789846826,30.086452761934524,120.91253880653358,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,5,FixedGrowth_6,30,0.2729993357566682,33.009042778836026,120.91253880653358,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,5,LinearRegression,30,1.0069252047706787,121.74988289711143,120.91253880653358,False,acceptable,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,6,ARIMA_Fixed,30,0.6737939871179801,80.94017611326808,120.12599943118163,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,6,ETS_Current,30,0.5995349882871888,72.01973966196033,120.12599943118163,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,6,FixedGrowth_1_5,30,0.5270909341339158,63.317325253951765,120.12599943118163,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,6,FixedGrowth_3,30,0.6950258441450162,83.49067415842075,120.12599943118163,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,6,FixedGrowth_4,30,0.807387182818047,96.98819226394406,120.12599943118163,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,6,FixedGrowth_6,30,1.0326055202558062,124.042770138884,120.12599943118163,False,acceptable,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,6,LinearRegression,30,0.3927035243868837,47.173903347121815,120.12599943118163,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,7,ARIMA_Fixed,30,0.05407080076255487,6.453186857419502,119.34698148373762,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,7,ETS_Current,30,0.36105461431179936,43.09077836888835,119.34698148373762,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,7,FixedGrowth_1_5,30,0.187728413972236,22.404819546315885,119.34698148373762,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,7,FixedGrowth_3,30,0.35233881408906936,42.05057392109023,119.34698148373762,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,7,FixedGrowth_4,30,0.46244600557116444,55.19153486413019,119.34698148373762,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,7,FixedGrowth_6,30,0.6829021569368615,81.5023110791481,119.34698148373762,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,7,LinearRegression,30,0.2564374756377626,30.60503865667647,119.34698148373762,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,8,ARIMA_Fixed,30,0.2742622518776605,32.52208961134938,118.58026173378182,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,8,ETS_Current,30,0.2220009488825892,26.32493062364535,118.58026173378182,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,8,FixedGrowth_1_5,30,0.16341029358262305,19.37723538302157,118.58026173378182,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,8,FixedGrowth_3,30,0.15303926042910965,18.147435557228224,118.58026173378182,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,8,FixedGrowth_4,30,0.22816940260926136,27.056387481046855,118.58026173378182,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,8,FixedGrowth_6,30,0.4281699184109565,50.772500991703225,118.58026173378182,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,8,LinearRegression,30,0.2049438950478181,24.302300715510984,118.58026173378182,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,9,ARIMA_Fixed,30,0.1150510951003772,13.556587945093145,117.83102049802825,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,9,ETS_Current,30,0.1829274343715545,21.55452626908636,117.83102049802825,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,9,FixedGrowth_1_5,30,0.31469276273698954,37.08056937664336,117.83102049802825,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,9,FixedGrowth_3,30,0.48378911819503323,57.005365502761975,117.83102049802825,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,9,FixedGrowth_4,30,0.5970065779255685,70.34589432100536,117.83102049802825,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,9,FixedGrowth_6,30,0.8238871297899057,97.07946127833604,117.83102049802825,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,9,LinearRegression,30,0.23664953693097215,27.884656436962274,117.83102049802825,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,10,ARIMA_Fixed,30,0.13616343173573153,15.943780638943553,117.09297008529818,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,10,ETS_Current,30,0.28932554585147785,33.87798748529966,117.09297008529818,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,10,FixedGrowth_1_5,30,0.2219575640054932,25.98967040230087,117.09297008529818,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,10,FixedGrowth_3,30,0.13259670963582745,15.52614255479691,117.09297008529818,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,10,FixedGrowth_4,30,0.169625559991691,19.861960621809022,117.09297008529818,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,10,FixedGrowth_6,30,0.3587564872818164,42.00786263319638,117.09297008529818,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,10,LinearRegression,30,0.28336843608911483,33.18045181010045,117.09297008529818,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,11,ARIMA_Fixed,30,0.1935506443615468,22.52329510083408,116.36900086347035,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,11,ETS_Current,30,0.2444705732540432,28.448796350092845,116.36900086347035,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,11,FixedGrowth_1_5,30,0.10129679644481411,11.787806992953353,116.36900086347035,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,11,FixedGrowth_3,30,0.21057370016078847,24.504251095834938,116.36900086347035,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,11,FixedGrowth_4,30,0.3179724425746925,37.00213544453416,116.36900086347035,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,11,FixedGrowth_6,30,0.5443757224885092,63.348458920317626,116.36900086347035,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,11,LinearRegression,30,0.12498620331001406,14.544519600904906,116.36900086347035,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,12,ARIMA_Fixed,30,0.18038864683520903,20.863427480133037,115.65820713313774,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,12,ETS_Current,30,0.07115508361845646,8.229669399719173,115.65820713313774,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,12,FixedGrowth_1_5,30,0.0588009325377985,6.800810435078358,115.65820713313774,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,12,FixedGrowth_3,30,0.22126896768419624,25.59157209655433,115.65820713313774,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,12,FixedGrowth_4,30,0.339079609737407,39.21733973763252,115.65820713313774,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,12,FixedGrowth_6,30,0.5767471235314132,66.70553827683757,115.65820713313774,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-MSIT,12,LinearRegression,30,0.12666326508909792,14.649646149834421,115.65820713313774,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Multitenant,1,ARIMA_Fixed,30,0.8714985071083118,2603.9465762742025,2987.8956246457205,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Multitenant,1,ETS_Current,30,0.2878538631725863,860.0772983107386,2987.8956246457205,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Multitenant,1,FixedGrowth_1_5,30,1.0773456659274652,3218.996401455703,2987.8956246457205,False,acceptable,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Multitenant,1,FixedGrowth_3,30,0.3914181619139933,1169.5166133896907,2987.8956246457205,False,beats_naive,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Multitenant,1,FixedGrowth_4,30,1.2025133374403933,3592.9843395162743,2987.8956246457205,False,acceptable,2026-06-12T14:41:36
rmsse_20260612_144136,APC-Multitenant,1,FixedGrowth_6,30,2.9574373693572213,8836.514176066192,2987.8956246457205,False,warning,2026-06-12T14:41:36
