run_id,model_name,entity_key,window_id,forecast_date,horizon_day,actual_value,forecast_value,adjusted_forecast_value,error,abs_error,squared_error,execution_mode,created_timestamp
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,1,2025-05-29,27,2196.6965520000003,2449.526964482621,2449.526964482621,252.8304124826209,252.8304124826209,63923.21747613222,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,1,2025-05-30,28,2195.314518,2450.608204333131,2450.608204333131,255.29368633313106,255.29368633313106,65174.86628155911,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,1,2025-05-31,29,2191.670809,2451.689444183641,2451.689444183641,260.018635183641,260.018635183641,67609.69064276338,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,1,2025-06-01,30,2187.022625,2452.770684034151,2452.770684034151,265.7480590341511,265.7480590341511,70622.03088041865,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,2,2025-06-02,1,2184.020518,2210.090964343419,2210.090964343419,26.070446343419007,26.070446343419007,679.6681725450895,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,2,2025-06-03,2,2182.370942,2211.058385471527,2211.058385471527,28.687443471526876,28.687443471526876,822.96941293205,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,2,2025-06-04,3,2166.200666,2212.025806599635,2212.025806599635,45.82514059963478,45.82514059963478,2099.943510976296,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,2,2025-06-05,4,2134.843964,2212.993227727743,2212.993227727743,78.14926372774289,78.14926372774289,6107.30742118831,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,2,2025-06-06,5,2120.254292,2213.960648855851,2213.960648855851,93.70635685585103,93.70635685585103,8780.881315196099,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,2,2025-06-07,6,2114.710938,2214.928069983959,2214.928069983959,100.217131983959,100.217131983959,10043.47354309026,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,2,2025-06-08,7,2109.059312,2215.8954911120672,2215.8954911120672,106.83617911206738,106.83617911206738,11413.969167265743,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,2,2025-06-09,8,2106.354733,2216.862912240176,2216.862912240176,110.50817924017565,110.50817924017565,12212.057678978788,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,2,2025-06-10,9,2097.740968,2217.8303333682834,2217.8303333682834,120.08936536828332,120.08936536828332,14421.455674557046,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,2,2025-06-11,10,2089.000023,2218.7977544963915,2218.7977544963915,129.7977314963914,129.7977314963914,16847.451101609317,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,2,2025-06-12,11,2077.79025,2219.7651756244995,2219.7651756244995,141.97492562449952,141.97492562449952,20156.87950608217,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,2,2025-06-13,12,2049.2127020000003,2220.732596752608,2220.732596752608,171.5198947526078,171.5198947526078,29419.074295945655,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,2,2025-06-14,13,2014.064224,2221.700017880716,2221.700017880716,207.63579388071616,207.63579388071616,43112.622900475246,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,2,2025-06-15,14,1973.819672,2222.667439008824,2222.667439008824,248.84776700882412,248.84776700882412,61925.211145278015,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,2,2025-06-16,15,1938.249986,2223.634860136932,2223.634860136932,285.3848741369318,285.3848741369318,81444.5263861524,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,2,2025-06-17,16,1894.574424,2224.60228126504,2224.60228126504,330.02785726504,330.02785726504,108918.3865709536,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,2,2025-06-18,17,1829.314011,2225.569702393148,2225.569702393148,396.255691393148,396.255691393148,157018.57296146176,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,2,2025-06-19,18,1717.936553,2226.537123521256,2226.537123521256,508.60057052125603,508.60057052125603,258674.54033454714,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,2,2025-06-20,19,1584.741247,2227.504544649364,2227.504544649364,642.7632976493642,642.7632976493642,413144.65680508513,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,2,2025-06-21,20,1456.73439,2228.471965777472,2228.471965777472,771.7375757774721,771.7375757774721,595578.8858668895,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,2,2025-06-22,21,1397.339285,2229.43938690558,2229.43938690558,832.1001019055798,832.1001019055798,692390.5795912762,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,2,2025-06-23,22,1372.861677,2230.4068080336883,2230.4068080336883,857.5451310336882,857.5451310336882,735383.6517595855,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,2,2025-06-24,23,1368.984671,2231.3742291617964,2231.3742291617964,862.3895581617965,862.3895581617965,743715.7500264986,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,2,2025-06-25,24,1366.851151,2232.3416502899045,2232.3416502899045,865.4904992899044,865.4904992899044,749073.804361088,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,2,2025-06-26,25,1365.036197,2233.3090714180125,2233.3090714180125,868.2728744180126,868.2728744180126,753897.784450118,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,2,2025-06-27,26,1363.31205,2234.2764925461206,2234.2764925461206,870.9644425461206,870.9644425461206,758579.0601796746,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,2,2025-06-28,27,1358.835817,2235.2439136742287,2235.2439136742287,876.4080966742288,876.4080966742288,768091.1519161443,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,2,2025-06-29,28,1347.996706,2236.2113348023368,2236.2113348023368,888.2146288023368,888.2146288023368,788925.2268184731,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,2,2025-06-30,29,1332.869394,2237.178755930445,2237.178755930445,904.3093619304448,904.3093619304448,817775.4220750481,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,2,2025-07-01,30,1317.257829,2238.146177058553,2238.146177058553,920.888348058553,920.888348058553,848035.3495900106,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,3,2025-07-02,1,1304.021445,1280.7222960407091,1280.7222960407091,-23.29914895929096,23.29914895929096,542.850342227229,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,3,2025-07-03,2,1293.5440070000002,1257.2437506680376,1257.2437506680376,-36.3002563319626,36.3002563319626,1317.7086097661909,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,3,2025-07-04,3,1286.729426,1233.8189648752016,1233.8189648752016,-52.91046112479853,52.91046112479853,2799.5168964388167,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,3,2025-07-05,4,1283.6117379999998,1210.4478155671638,1210.4478155671638,-73.16392243283599,73.16392243283599,5352.959545758041,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,3,2025-07-06,5,1280.422182,1187.1301799307414,1187.1301799307414,-93.29200206925861,93.29200206925861,8703.397650090554,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,3,2025-07-07,6,1279.079191,1163.8659354339609,1163.8659354339609,-115.21325556603915,115.21325556603915,13274.094258125451,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,3,2025-07-08,7,1279.079191,1140.6549598254137,1140.6549598254137,-138.42423117458634,138.42423117458634,19161.26777627532,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,3,2025-07-09,8,1279.5696180000002,1117.4971311336146,1117.4971311336146,-162.0724868663856,162.0724868663856,26267.490999054728,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,3,2025-07-10,9,1279.867849,1094.3923276663609,1094.3923276663609,-185.4755213336391,185.4755213336391,34401.169013985214,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,3,2025-07-11,10,1280.257714,1071.3404280100915,1071.3404280100915,-208.91728598990858,208.91728598990858,43646.43238538925,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,3,2025-07-12,11,1280.257714,1048.3413110292506,1048.3413110292506,-231.91640297074946,231.91640297074946,53785.21796689105,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,3,2025-07-13,12,1280.257714,1025.39485586565,1025.39485586565,-254.86285813435006,254.86285813435006,64955.07645640984,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,3,2025-07-14,13,1280.014829,1002.5009419378345,1002.5009419378345,-277.5138870621655,277.5138870621655,77013.95751235235,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,3,2025-07-15,14,1278.8787510000002,979.6594489404476,979.6594489404476,-299.21930205955255,299.21930205955255,89532.19072500574,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,3,2025-07-16,15,1274.707513,956.8702568436008,956.8702568436008,-317.83725615639923,317.83725615639923,101020.52140102854,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,3,2025-07-17,16,1274.200147,934.1332458922416,934.1332458922416,-340.06690110775844,340.06690110775844,115645.49722903396,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,3,2025-07-18,17,1274.120194,911.4482966055238,911.4482966055238,-362.67189739447633,362.67189739447633,131530.90515970957,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,3,2025-07-19,18,1274.153127,888.815289776181,888.815289776181,-385.33783722381907,385.33783722381907,148485.24879633047,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,3,2025-07-20,19,1274.153127,866.2341064698994,866.2341064698994,-407.9190205301006,407.9190205301006,166397.92731023664,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,3,2025-07-21,20,1274.8003480000002,843.704628024693,843.704628024693,-431.09571997530725,431.09571997530725,185843.51978102853,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,3,2025-07-22,21,1275.3239179999998,821.2267360502797,821.2267360502797,-454.09718194972015,454.09718194972015,206204.25065467725,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,3,2025-07-23,22,1276.04455,798.8003124274595,798.8003124274595,-477.24423757254056,477.24423757254056,227762.06229619554,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,3,2025-07-24,23,1276.794671,776.4252393074939,776.4252393074939,-500.36943169250617,500.36943169250617,250369.5681722816,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,3,2025-07-25,24,1277.4117749999998,754.1013991114863,754.1013991114863,-523.3103758885135,523.3103758885135,273853.74951257725,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,3,2025-07-26,25,1277.80956,731.8286745297644,731.8286745297644,-545.9808854702355,545.9808854702355,298095.12729886244,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,3,2025-07-27,26,1277.975718,709.6069485212635,709.6069485212635,-568.3687694787365,568.3687694787365,323043.05811877304,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,3,2025-07-28,27,1278.5566479999998,687.4361043129115,687.4361043129115,-591.1205436870882,591.1205436870882,349423.4971689188,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,3,2025-07-29,28,1279.197878,665.3160253990156,665.3160253990156,-613.8818526009843,613.8818526009843,376850.92895281664,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,3,2025-07-30,29,1279.608687,643.2465955406498,643.2465955406498,-636.3620914593502,636.3620914593502,404956.7114465183,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,3,2025-07-31,30,1280.3603830000002,621.2276987650438,621.2276987650438,-659.1326842349564,659.1326842349564,434455.89542677876,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,4,2025-08-01,1,1280.843396,1279.4349860014036,1279.4349860014036,-1.4084099985964258,1.4084099985964258,1.983618724146384,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,4,2025-08-02,2,1280.9292199999998,1279.4102540804313,1279.4102540804313,-1.5189659195684726,1.5189659195684726,2.3072574648104958,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,4,2025-08-03,3,1281.004963,1279.386924858274,1279.386924858274,-1.6180381417261742,1.6180381417261742,2.618047428080691,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,4,2025-08-04,4,1281.004963,1279.3649187792853,1279.3649187792853,-1.640044220714799,1.640044220714799,2.689745045900012,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,4,2025-08-05,5,1278.2396930000002,1279.3441607999066,1279.3441607999066,1.1044677999063879,1.1044677999063879,1.2198491210300568,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,4,2025-08-06,6,1277.780786,1279.3245801327598,1279.3245801327598,1.5437941327597855,1.5437941327597855,2.383300324343538,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,4,2025-08-07,7,1277.780786,1279.3061100052528,1279.3061100052528,1.5253240052527417,1.5253240052527417,2.326613321000266,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,4,2025-08-08,8,1279.417889,1279.288687431876,1279.288687431876,-0.12920156812401729,0.12920156812401729,0.016693045205705078,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,4,2025-08-09,9,1280.599419,1279.2722529994148,1279.2722529994148,-1.3271660005850663,1.3271660005850663,1.7613695931089601,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,4,2025-08-10,10,1281.075032,1279.2567506643418,1279.2567506643418,-1.8182813356581846,1.8182813356581846,3.306147015602912,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,4,2025-08-11,11,1282.104502,1279.2421275617012,1279.2421275617012,-2.8623744382987297,2.8623744382987297,8.193187425025968,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,4,2025-08-12,12,1282.980376,1279.2283338248333,1279.2283338248333,-3.7520421751667072,3.7520421751667072,14.077820484229715,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,4,2025-08-13,13,1283.827668,1279.215322415322,1279.215322415322,-4.612345584677996,4.612345584677996,21.273731792498605,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,4,2025-08-14,14,1284.4939829999998,1279.2030489625886,1279.2030489625886,-5.290934037411262,5.290934037411262,27.993982988237033,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,4,2025-08-15,15,1285.0588830000002,1279.191471612581,1279.191471612581,-5.867411387419224,5.867411387419224,34.426516389216786,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,4,2025-08-16,16,1285.194566,1279.1805508850473,1279.1805508850473,-6.014015114952599,6.014015114952599,36.168377802878325,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,4,2025-08-17,17,1285.225519,1279.170249538903,1279.170249538903,-6.0552694610971685,6.0552694610971685,36.666288246495995,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,4,2025-08-18,18,1285.689448,1279.1605324452332,1279.1605324452332,-6.528915554766854,6.528915554766854,42.626738321276584,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,4,2025-08-19,19,1286.317368,1279.1513664674994,1279.1513664674994,-7.166001532500559,7.166001532500559,51.35157796380036,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,4,2025-08-20,20,1286.981815,1279.1427203485391,1279.1427203485391,-7.839094651460982,7.839094651460982,61.45140495456418,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,4,2025-08-21,21,1287.4911550000002,1279.1345646039758,1279.1345646039758,-8.35659039602433,8.35659039602433,69.83260304692608,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,4,2025-08-22,22,1287.523419,1279.1268714216712,1279.1268714216712,-8.396547578328864,8.396547578328864,70.50201123514032,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,4,2025-08-23,23,1287.595583,1279.119614566885,1279.119614566885,-8.475968433114986,8.475968433114986,71.8420408791617,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,4,2025-08-24,24,1287.595583,1279.1127692928096,1279.1127692928096,-8.482813707190417,8.482813707190417,71.95812839089761,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,4,2025-08-25,25,1288.144352,1279.1063122561802,1279.1063122561802,-9.038039743819809,9.038039743819809,81.68616241086643,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,4,2025-08-26,26,1288.7518040000002,1279.100221437672,1279.100221437672,-9.651582562328258,9.651582562328258,93.1530459574389,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,4,2025-08-27,27,1289.3174239999998,1279.0944760668106,1279.0944760668106,-10.222947933189289,10.222947933189289,104.50866444469915,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,4,2025-08-28,28,1289.321357,1279.089056551143,1279.089056551143,-10.232300448857131,10.232300448857131,104.69997247568185,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,4,2025-08-29,29,1289.3174239999998,1279.0839444094238,1279.0839444094238,-10.233479590576053,10.233479590576053,104.72410453073662,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,4,2025-08-30,30,1289.1612759999998,1279.079122208593,1279.079122208593,-10.082153791406881,10.082153791406881,101.64982507358015,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,5,2025-08-31,1,1289.1612759999998,1289.5537115322634,1289.5537115322634,0.392435532263562,0.392435532263562,0.1540056469829852,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,5,2025-09-01,2,1289.3976549999998,1289.7100679686291,1289.7100679686291,0.31241296862935997,0.31241296862935997,0.09760186296780946,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,5,2025-09-02,3,1289.3976549999998,1289.8575438519197,1289.8575438519197,0.4598888519199136,0.4598888519199136,0.2114977561202162,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,5,2025-09-03,4,1290.019903,1289.9966435695767,1289.9966435695767,-0.0232594304234226,0.0232594304234226,0.0005410011036220369,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,5,2025-09-04,5,1291.252891,1290.127842861424,1290.127842861424,-1.125048138576176,1.125048138576176,1.2657333141137184,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,5,2025-09-05,6,1291.517755,1290.2515904467616,1290.2515904467616,-1.2661645532384682,1.2661645532384682,1.6031726758775697,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,5,2025-09-06,7,1291.517755,1290.3683095590472,1290.3683095590472,-1.1494454409528316,1.1494454409528316,1.3212248217272495,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,5,2025-09-07,8,1291.517755,1290.4783993934109,1290.4783993934109,-1.0393556065891971,1.0393556065891971,1.0802600769483979,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,5,2025-09-08,9,1291.695073,1290.582236471957,1290.582236471957,-1.1128365280430899,1.1128365280430899,1.2384051381469987,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,5,2025-09-09,10,1292.270352,1290.6801759315204,1290.6801759315204,-1.59017606847965,1.59017606847965,2.5286599287653964,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,5,2025-09-10,11,1292.933041,1290.772552738282,1290.772552738282,-2.160488261718001,2.160488261718001,4.66770952902127,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,5,2025-09-11,12,1293.48106,1290.8596828333991,1290.8596828333991,-2.6213771666009507,2.6213771666009507,6.871618249576828,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Dedicated,5,2025-09-12,13,1293.7696609999998,1290.9418642135663,1290.9418642135663,-2.8277967864335096,2.8277967864335096,7.996434665363684,official,2026-06-13T16:26:53
