run_id,model_name,entity_key,window_id,mase,rmsse,wmape,mape,smape,rmse,bias,actual_sum,absolute_error_sum,squared_error_mean,mase_denominator,rmsse_denominator,forecast_rows,negative_forecast_rows,execution_mode,created_timestamp
challenger_metrics_scoring,AutoARIMA,APC-MSIT,9,0.7638627461246982,0.1323475912263585,0.006254663112399852,0.006263942237862296,0.006239912032839693,15.594651734657715,14.00365315316526,67468.76522500001,421.9943970919735,243.19316272526285,18.414931182897973,117.83102049802825,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-MSIT,10,2.4255779272016835,0.3921134995911961,0.019262500898992826,0.019233058075078302,0.01943510319630332,45.913734277673505,-44.139443456386786,68744.100812,1324.1833036916037,2108.070995320811,18.197495517,117.09297008529818,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-MSIT,11,0.9346983347896426,0.18949038145187258,0.007291367666923842,0.007243710892999486,0.007285706073259278,22.050806362792287,-11.670751798371036,69219.55659400001,504.70523686829665,486.23806124936084,17.99886366481661,116.36900086347036,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-MSIT,12,1.159611676760822,0.2057108604964049,0.0087930581781574,0.008768557517021575,0.008819802839094917,23.7921493128292,-20.643375134138463,70430.70129600001,619.3012540241539,566.066368923959,17.801972460127534,115.65820713313774,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Multitenant,1,6.025966246311928,1.463077963036755,0.008261494197840441,0.008223117310611979,0.008269225593500039,4371.524244273093,-3721.327882081478,13612520.948039,112459.76283020567,19110224.218267437,622.0842613084909,2987.8956246457205,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Multitenant,2,7.928056123550479,2.544499327544506,0.010577890239979059,0.01038473165449522,0.010508747369558962,7551.323304566262,-3909.8528411017032,13909008.864992999,147127.96912079165,57022483.65008553,618.5962310220641,2967.704971591973,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Multitenant,3,5.064154252118569,1.1091020705037586,0.00648816303866872,0.006480889114386645,0.006503547441230354,3272.3855356518325,-3153.2422087733166,14579976.751418,94597.2662631995,10708507.093943331,622.6591947617255,2950.4818561609054,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Multitenant,4,19.42071144124131,11.539164034976668,0.024771071683105984,0.03116504478561655,0.027072872769834715,33821.867405532765,6914.802194936071,14561539.718615,360704.9441862071,1143918714.7974396,619.106986678534,2931.0500572670953,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Multitenant,5,256.71547512881887,45.15338831942206,0.36630105209517316,0.3533197946086791,0.4379068167729959,188712.86759886175,-178855.78470403238,14648261.342494998,5365673.541120972,35612546397.38552,696.7082316104364,4179.373345448135,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Multitenant,6,2.787346263928241,0.6049512204810602,0.00408580982275732,0.0040674579382638685,0.004080658428224301,2736.6658466152194,-2148.4278088540846,15891110.227229998,64928.054260935634,7489339.956030196,776.4620073841818,4523.779362638544,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Multitenant,7,2.4250698521203953,0.5810591081772919,0.003456771580793537,0.0034356083009812097,0.003447044217633549,2611.8706366832344,-1844.9168782471058,16277275.040202998,56266.821771733696,6821868.222768084,773.4048254669995,4495.017116032031,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Multitenant,8,2.2292357641167193,0.4336627766920136,0.003093032355785637,0.0030879395641036224,0.0030939541420210693,1936.9390491424824,-1609.5028694537739,16616167.757551001,51394.34450326732,3751732.8800929836,768.4897417991898,4466.463697708813,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Multitenant,9,1.10281456278166,0.21689090844159595,0.001509859505838254,0.0015088855191749508,0.0015085209652952428,962.6489629353833,366.2327219268889,16712000.653360998,25232.773048052215,926693.025840569,762.6780270416116,4438.40163634431,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Multitenant,10,5.1681789793860675,0.9979938201285272,0.006865432451198788,0.006842523692626463,0.0068722204490076055,4401.954539626016,-3911.2716481207635,17091151.981713,117338.14944362291,19377203.768934093,756.7987996780612,4410.803404633415,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Multitenant,11,3.119265368443353,0.5670001239612563,0.0040376872026405015,0.004032184165095627,0.004041296567162283,2485.656131751018,-2348.9172622916094,17452445.999943998,70467.51786874828,6178486.405311435,753.0354057256179,4383.872289807234,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,APC-Multitenant,12,6.158003938159596,1.3275019998832642,0.007762914676242818,0.007711434761576262,0.007758426068407892,5784.311395765847,-4591.056463689605,17793985.594511997,138133.19192049047,33458258.32318664,747.7162692525195,4357.290155701836,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,ARE-Go Local,1,11.722219991443922,1.9668884197772067,0.008264433545979019,0.008223253614013252,0.008268459609897076,426.5510017049691,-369.17340473142053,1340104.2043989997,11075.202141942616,181945.75705551257,31.49347179978546,216.86588695930467,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,ARE-Go Local,2,8.9292052994544,1.5980298760926754,0.006233679487799484,0.0062624326257309714,0.006233622830148744,344.28654356570087,265.66941615723067,1360448.60527,8480.600564877015,118533.22408041723,31.658661215144583,215.44437229641284,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,ARE-Go Local,3,6.477710757542329,1.0598652987416102,0.0044641891353963785,0.004462690105167002,0.004463681114438773,226.89994547826393,-32.52604215705627,1388988.2741709996,6200.706362747143,51483.585258039144,31.90791003610519,214.08375738658935,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,ARE-Go Local,4,9.68229004356648,3.261535251462714,0.006617298178229895,0.00670115948069964,0.006589919971329989,693.9664272310258,304.1097657806924,1411214.3448169997,9338.426113049427,481589.4021237946,32.149508952359405,212.77293474592977,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,ARE-Go Local,5,76.19431386905615,12.620056944897595,0.05262014821797308,0.05220503693854529,0.05379104168161667,2703.6385849775043,-2537.574748536475,1447498.019537,76167.56033325943,7309661.598179162,33.32162925095142,214.23346953046914,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,ARE-Go Local,6,18.355482704931497,3.3597589747662298,0.012673932139942369,0.012610169806795642,0.012714010929633418,723.6877878896202,-634.4706947039051,1501832.314624,19034.120841117154,523724.0143405719,34.56573193433068,215.39872155262984,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,ARE-Go Local,7,4.394111005029816,0.956018406506148,0.00296787067171901,0.0029456407770972488,0.0029532272631540343,204.68011234478587,-137.75550603864468,1545924.3761709998,4588.103616733417,41893.948389474164,34.804943946428466,214.09641378434026,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,ARE-Go Local,8,5.440639755381195,1.178133646467586,0.0035970210961213263,0.0035886468424890846,0.003577596189539255,250.75183715573604,190.6023617199729,1589668.4225080002,5718.070851599186,62876.48383697676,35.0330788822129,212.8381936188383,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,ARE-Go Local,9,2.2645453088648533,0.43755304895336505,0.001496056505216275,0.0014962416966656197,0.001497761942600477,92.56480574335176,-79.46092145534979,1593407.491862,2383.827643660494,8568.243262304446,35.089128552336675,211.55104727248153,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,ARE-Go Local,10,5.607512588543493,1.061377855352371,0.003711070744674354,0.0037170837152260138,0.0037080723409862603,223.141583034604,195.2607517299805,1578472.3479890001,5857.822551899415,49792.16607918907,34.82127746425585,210.23764713889034,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,ARE-Go Local,11,114.57255212904768,28.52023287644915,0.08222744441434046,0.09229930455957953,0.08337409793941211,5959.374942548506,3965.144179503353,1446649.9139349996,118954.32538510059,35514149.70587501,34.6081509560619,208.95253444685284,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,ARE-Go Local,12,35.39077847921551,6.6900966598702105,0.035129842052072306,0.035276576274736494,0.034582194789435604,1468.2723198182612,1377.755156028749,1176568.190076,41332.65468086247,2155823.605144498,38.92977818608552,219.46952255944626,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,AUS-Go Local,1,15.368345436520858,2.219459216836021,0.012612266135409183,0.012592327692707354,0.0126801968311368,3406.871901295534,-3244.558172506976,7717625.375977,97336.74517520927,11606776.151837047,211.11954998074867,1535.0009026758528,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,AUS-Go Local,2,5.761326162655148,0.832653771915406,0.004640620251422612,0.004635169291661429,0.004646980732430073,1269.3335641024328,-1210.8144493386228,7827495.3588419985,36324.43348015868,1611207.6969569847,210.16245481589092,1524.443420441734,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,AUS-Go Local,3,0.6749059753818424,0.11732465001693791,0.0005344184141557309,0.0005339926826396511,0.0005341371107493874,177.6391172102788,-65.46780903069109,7917451.544627,4231.2318986344035,31555.655963247173,208.97883324861135,1514.0817993885635,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,AUS-Go Local,4,42.63216005994449,30.099712289107792,0.03419187152737122,0.40352165927525474,0.05939511989919168,45267.76802961448,7943.063098813498,7772871.394730999,265769.02012742107,2049170822.3829873,207.80010501753208,1503.9269344111162,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,AUS-Go Local,5,674.5024482078263,41.97841533136947,0.899280410485891,0.858586600500366,1.5548406604730702,226838.45669857156,-213727.66349485496,7150905.443317,6430669.182411904,51455685437.38973,317.79816364385283,5403.692705118877,30,1,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,AUS-Go Local,6,3.6206507069638754,0.2949957445627956,0.005595761341657945,0.005583458812637267,0.005605256437881203,1815.6526559487263,-1537.058889833312,8240481.299965001,46111.76669499936,3296594.567053664,424.525593390428,6154.843550843932,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,AUS-Go Local,7,3.6797367474597196,0.3263376822141082,0.005567251865620109,0.005546831646636139,0.0055724661516413755,1995.4893036843994,-1545.7690776571167,8335701.174774999,46406.94791651785,3981977.561118849,420.3828616141681,6114.798910581128,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,AUS-Go Local,8,4.506339478872191,0.35115287846068816,0.006655314734194427,0.006640026741038435,0.006667945465837222,2133.458872139436,-1722.2351339000006,8475521.415866999,56407.26255900005,4551646.759110476,417.24377271518233,6075.584177158549,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,AUS-Go Local,9,1.9226669846527238,0.14357294058307854,0.0028306712596864255,0.0028321274007532876,0.0028273960891257873,866.7691880081564,797.5973185117725,8453090.224968,23927.919555353175,751288.8252803189,414.8390360256986,6037.134744806596,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,AUS-Go Local,10,0.9303823928825983,0.09257832572589958,0.0013614085361918272,0.0013637942232709338,0.0013623778257329717,555.407875735967,90.76397408342261,8419353.314702999,11462.179471851618,308477.90842953935,410.6619514562686,5999.329447589987,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,AUS-Go Local,11,4.876881038395578,0.46250702641800223,0.007061695151061282,0.007009237547135424,0.007054332067369712,2757.635603693935,-1529.7457957666659,8463384.015383001,59765.8378629997,7604554.122760413,408.497681150887,5962.3647775713,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,AUS-Go Local,12,1.606233045222899,0.1265585334379712,0.0023454595955196217,0.002347861670451644,0.0023453047944825734,750.038067651737,322.2335132333702,8390982.897593,19680.711353000544,562557.1029267516,408.42374256821967,5926.412445505663,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,BRA-Go Local,1,2.6854443228636877,0.9032184094098471,0.0023490074837088865,0.002336730785174521,0.002340873414936735,139.08351762129334,-86.77559498554086,1385956.400591,3255.6219570824906,19344.224873912615,40.410717503547424,153.98658416646865,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,BRA-Go Local,2,5.289431871334898,1.52605868936439,0.004500639384617222,0.004489616197833025,0.004501664909340062,233.09795251723378,-212.30637631294886,1421832.362796,6399.15473032304,54334.655467726574,40.32666699677194,152.74507733009935,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,BRA-Go Local,3,4.4319722669516235,1.5095185792009305,0.003682674340500146,0.0036604368393621874,0.0036714210926641028,228.7450619180171,-178.32709480334572,1453723.8679870002,5353.591586808347,52324.30335187747,40.26492995551938,151.53510865636656,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,BRA-Go Local,4,6.729793294164118,2.6847810842942756,0.0055010468798375,0.005514043958656494,0.005480681312734863,403.7149819315199,251.14616541012802,1479187.01749,8137.077127259501,162985.78663596744,40.30374966749592,150.37165759741666,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,BRA-Go Local,5,20.399032933198345,5.837211152140279,0.016479693211726754,0.01642470505442122,0.01657717318679532,872.6192468789875,-823.6613461438554,1499411.4311990002,24709.840384315663,761464.3500236514,40.37747028700514,149.4924929277283,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,BRA-Go Local,6,6.138234106008377,2.009333051967958,0.004881999324363125,0.004855458302119998,0.0048712071124812914,299.0253227006231,-198.58635760392232,1535731.8065520003,7497.441641989826,89416.14361621179,40.71443302480647,148.81819736541692,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,BRA-Go Local,7,15.74283296150131,5.019781959556943,0.012435742595384554,0.012453609588305608,0.012351390726448558,742.3311984297155,644.0146594746742,1553621.7186909998,19320.439784240225,551055.6081620977,40.90843503514236,147.88116384545822,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,BRA-Go Local,8,10.125770026875356,4.134675896254248,0.007954259150861844,0.00799663764747455,0.007927384495748119,606.8309358006596,411.44903924310324,1551806.5156269998,12343.471177293097,368243.7846447043,40.63385186025892,146.76626440065343,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,BRA-Go Local,9,23.601078749498434,7.182428484938158,0.01911950645767988,0.01915468301261081,0.018940031302075087,1048.2162645408457,963.8930895160079,1512423.5946930002,28916.792685480235,1098757.3372479642,40.84106068823199,145.94176144447488,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,BRA-Go Local,10,5.2335607564963675,1.5591033978633428,0.0041752859762298105,0.004168670102502946,0.004178358106268149,226.06246293726076,-214.1072628089411,1538389.9260639998,6423.217884268233,51104.2371492604,40.9104379925602,144.99517045955113,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,BRA-Go Local,11,12.356712932120834,4.155028837828821,0.009598729237278707,0.009537262945473596,0.009600965547292383,598.528567557835,-506.05346825678595,1581626.4499620001,15181.604047703579,358236.4461828338,40.95372863614222,144.04919698959094,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,BRA-Go Local,12,6.083850444016509,1.9943203898379143,0.0046218956451345725,0.004605258067440074,0.0046189768213138055,285.62436138440574,-248.52331861483376,1629290.339437,7530.4099245037,81581.2758162496,41.25901293267264,143.2188944363245,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,CAN-Go Local,1,1.2696681753387737,0.636357925741457,0.0008928686017108896,0.0008979160404162159,0.00089602248783501,291.14541976167186,104.38988993478803,4456642.653856,3979.196294673515,84765.65544820012,104.46814298840413,457.5183367480522,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,CAN-Go Local,2,3.0964282904841394,0.8321403244777278,0.0021515674912990805,0.002145308080318963,0.002148025205828191,379.00606398432126,-230.64127547956403,4518000.227863999,9720.782415954018,143645.59653688743,104.64511047376388,455.45931717970166,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,CAN-Go Local,3,1.4339086324012003,0.4476135403352845,0.000981866138533812,0.000980951911268912,0.000980111191459182,202.59055815444344,129.3985524075193,4580040.8988540005,4496.987071684707,41042.93425332893,104.53913566664112,452.60149637719445,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,CAN-Go Local,4,8.188897505499899,6.416431243783357,0.005554812709554427,0.005889654888047816,0.005689614477055295,2885.86640578551,628.2772914451983,4611622.683728999,25616.70029524734,8328224.912041378,104.274111291304,449.76191532972774,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,CAN-Go Local,5,133.71785202984847,29.046760226124317,0.09677734769630034,0.09590468034410794,0.10116473713283278,15599.338158837665,-14948.053089068702,4633745.430587,448441.59267206106,243339350.99376887,111.7880138078497,537.0422738164032,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,CAN-Go Local,6,1.7796785436063505,0.48130880665033915,0.001355433575198594,0.0013529351913693743,0.0013539619423440009,270.14288782483305,-112.10653976616547,4769798.151835999,6465.144561918714,72977.17984234032,121.09199130643204,561.2672863912217,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,CAN-Go Local,7,4.849806642554272,1.240210624173272,0.0036735271173657796,0.003674151437171881,0.003665469381585325,692.1588641823353,478.9837350600826,4809714.597406,17668.617000360973,479083.8932661805,121.43863527347663,558.0978349090747,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,CAN-Go Local,8,7.644269166199788,1.8988372313992115,0.005783745774943509,0.00578517922909206,0.005763925569960817,1053.884985982902,907.7701894028646,4831535.028656999,27944.370308486483,1110673.5636801815,121.85324588013572,555.0159690129508,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,CAN-Go Local,9,2.3827697403566566,0.6332508271688242,0.0017952546875090703,0.0017944491459530065,0.0017940895404358836,349.44628913796873,90.81063329624497,4853236.179728001,8712.795001245308,122112.70899229686,121.8860954638608,551.8291870226119,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,CAN-Go Local,10,9.959563508379023,2.5018645978417844,0.007402882877315191,0.007379698339265577,0.007414262046062525,1373.5991805003139,-1155.983493027612,4929018.794828,36488.94883819696,1886774.708671134,122.12365467455358,549.03018400166,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,CAN-Go Local,11,21.395260806051372,5.0390313594295195,0.015831248305553262,0.01580236381214589,0.01593742596351678,2765.421377469294,-2667.9500196779863,5055728.963726998,80038.5005903396,7647555.394964168,124.69817703383131,548.8001919841939,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,CAN-Go Local,12,5.907542814190033,1.4339631291614467,0.00435974211368119,0.004361719881057747,0.004351104883225637,784.7581890992036,742.2649713305077,5107629.891694001,22267.949139915232,615845.4153582613,125.64698973447518,547.2652491128657,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,CHE-Go Local,1,6.947279512268848,1.2046887213425184,0.005383575898234526,0.005375599478684236,0.005391491226331005,155.83015041242527,-148.7170164603261,828726.2180649999,4461.510493809783,24283.035777559086,21.40651116709683,129.35304170422253,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,CHE-Go Local,2,2.2352614320856454,0.41908991346338376,0.0017065166297369442,0.0017060628063275758,0.0017044485530080173,53.83259367026288,37.86931645873313,839691.3805480001,1432.947304751935,2897.9481412676273,21.368824904668998,128.45117942683746,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,CHE-Go Local,3,7.22748496248338,1.5583625231046931,0.005448543379050813,0.005458805603179225,0.00543554413730693,198.78437199977333,106.07190614866656,848701.1482509999,4624.185022095808,39515.22655134427,21.32685180759812,127.5597744764417,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,CHE-Go Local,4,5.579677284960918,1.1674394588828048,0.0042029931965146166,0.004201529809424642,0.004187995764457741,147.96832350232066,119.27810025318952,851379.6811670003,3578.343007595686,21894.62476008742,21.37723996595351,126.74603584490858,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,CHE-Go Local,5,19.856221338941214,3.6244896216971774,0.014634905465871206,0.01458107130326607,0.01470516137002687,456.39624955052045,-423.02800850655245,867853.157183,12700.94891363107,208297.53660378096,21.32152722116449,125.9201424714831,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,CHE-Go Local,6,54.149280815019985,10.108109987018445,0.037788547974398505,0.03749669749345243,0.03833332310611136,1266.3226899554793,-1169.8280015502576,928716.2891330001,35094.84004650773,1603573.1550960809,21.603758793150387,125.27788989057115,30,0,official,2026-06-13T16:26:53
challenger_metrics_scoring,AutoARIMA,CHE-Go Local,7,36.0555922914532,7.657794962598215,0.02450151593466505,0.02420562323151291,0.02462237591738582,955.7154512785856,-805.0498175745648,985714.295868,24151.494527236944,913392.0238126306,22.328015334403418,124.80295645762767,30,0,official,2026-06-13T16:26:53
