run_id,entity_key,window_id,model_name,forecast_rows,mase,mae_model,mae_naive,denominator_floored,created_timestamp
mase_20260612_121053,APC-Dedicated,3,ETS_Current,30,6.53548246338307,245.5000084888978,37.56417523333321,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,3,FixedGrowth_1_5,30,1.271768196994543,47.77292340808324,37.56417523333321,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,3,FixedGrowth_3,30,1.5435363939890852,57.98167158283324,37.56417523333321,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,3,FixedGrowth_4,30,1.7247151919854466,64.78750369933324,37.56417523333321,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,3,FixedGrowth_6,30,2.0870727879781694,78.39916793233324,37.56417523333321,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,3,LinearRegression,30,20.572711056364305,772.7969231460003,37.56417523333321,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,4,ARIMA_Fixed,30,1.6831053277037404,7.652682600004293,4.546763933333182,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,4,ETS_Current,30,0.6237751413317353,2.836158315116942,4.546763933333182,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,4,FixedGrowth_1_5,30,1.3029459314610217,5.924187568250181,4.546763933333182,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,4,FixedGrowth_3,30,3.4853317147879608,15.846980536500192,4.546763933333182,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,4,FixedGrowth_4,30,4.94025557033925,22.46217584866685,4.546763933333182,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,4,FixedGrowth_6,30,7.850103281441834,35.69256647300019,4.546763933333182,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,4,LinearRegression,30,0.28183552250351673,1.281439588851102,4.546763933333182,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,5,ARIMA_Fixed,30,1.4263917341730061,8.096515666667317,5.676221666666849,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,5,ETS_Current,30,0.44622442798306805,2.532868766313512,5.676221666666849,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,5,FixedGrowth_1_5,30,0.7601497044541681,4.314778222333151,5.676221666666849,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,5,FixedGrowth_3,30,2.5202994089083353,14.305778111333144,5.676221666666849,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,5,FixedGrowth_4,30,3.693732545211114,20.96644470399981,5.676221666666849,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,5,FixedGrowth_6,30,6.040598817816671,34.28777788933314,5.676221666666849,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,5,LinearRegression,30,0.1966564847233169,1.1162657994770295,5.676221666666849,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,6,ARIMA_Fixed,30,0.5238193298004268,3.572242666668088,6.819608333333364,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,6,ETS_Current,30,0.03891046452610803,0.2653541281361186,6.819608333333364,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,6,FixedGrowth_1_5,30,0.4786303039519571,3.2640712094166475,6.819608333333364,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,6,FixedGrowth_3,30,1.957260607903914,13.34775075216666,6.819608333333364,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,6,FixedGrowth_4,30,2.943014143871886,20.07020378066667,6.819608333333364,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,6,FixedGrowth_6,30,4.9145212158078255,33.515109837666664,6.819608333333364,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,6,LinearRegression,30,0.27719939977862684,1.8903913367253304,6.819608333333364,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,7,ARIMA_Fixed,30,0.23785935348375342,1.6197313666659359,6.80961813333344,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,7,ETS_Current,30,0.09308414234353705,0.633867463628341,6.80961813333344,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,7,FixedGrowth_1_5,30,0.49600008668374573,3.3775711844165928,6.80961813333344,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,7,FixedGrowth_3,30,1.9920001733674857,13.564760502166587,6.80961813333344,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,7,FixedGrowth_4,30,2.989333564489977,20.356220047333235,6.80961813333344,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,7,FixedGrowth_6,30,4.984000346734969,33.939139137666594,6.80961813333344,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,7,LinearRegression,30,0.3098110876763349,2.1096952005485266,6.80961813333344,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,8,ARIMA_Fixed,30,1.7397296883439044,6.52170340000151,3.748687766666611,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,8,ETS_Current,30,1.7045725560215121,6.389910288153479,3.748687766666611,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,8,FixedGrowth_1_5,30,1.809842641624685,6.784534970250039,3.748687766666611,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,8,FixedGrowth_3,30,4.55732088236609,17.083973040500048,3.748687766666611,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,8,FixedGrowth_4,30,6.388973042860369,23.950265087333417,3.748687766666611,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,8,FixedGrowth_6,30,10.05227736384889,37.68284918100002,3.748687766666611,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,8,LinearRegression,30,0.5199254367185685,1.9490381242056931,3.748687766666611,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,9,ARIMA_Fixed,30,1.0010397337213484,193.1014938666649,192.90092826666665,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,9,ETS_Current,30,1.0066088624523326,194.1757839685083,192.90092826666665,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,9,FixedGrowth_1_5,30,1.0411063625030268,200.8303837511666,192.90092826666665,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,9,FixedGrowth_3,30,1.0947901170476617,211.18602983566657,192.90092826666665,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,9,FixedGrowth_4,30,1.130579286744085,218.08979389199988,192.90092826666665,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,9,FixedGrowth_6,30,1.2021576261369318,231.89732200466656,192.90092826666665,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,9,LinearRegression,30,1.0095519246521019,194.74350339879038,192.90092826666665,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,10,ARIMA_Fixed,30,32.65062816876289,798.1661550000002,24.445659999999997,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,10,ETS_Current,30,86.35560642017423,2111.019793641396,24.445659999999997,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,10,FixedGrowth_1_5,30,1.0233331185269696,25.016053482249998,24.445659999999997,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,10,FixedGrowth_3,30,1.0466662370539395,25.586446964500002,24.445659999999997,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,10,FixedGrowth_4,30,1.0622216494052525,25.966709286,24.445659999999997,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,10,FixedGrowth_6,30,1.0933324741078787,26.727233929,24.445659999999997,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,10,LinearRegression,30,54.34990319670851,1328.6192545796491,24.445659999999997,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,11,ARIMA_Fixed,30,0.546553713674019,0.07954080000000847,0.1455315333333349,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,11,ETS_Current,30,78.91496226451468,11.484615461297086,0.1455315333333349,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,11,FixedGrowth_1_5,30,0.5068757401030505,0.0737664036666659,0.1455315333333349,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,11,FixedGrowth_3,30,2.0137514802060945,0.29306434066666576,0.1455315333333349,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,11,FixedGrowth_4,30,3.0183353069414505,0.43926296533333137,0.1455315333333349,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,11,FixedGrowth_6,30,5.0275029604121855,0.7316602146666659,0.1455315333333349,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,11,LinearRegression,30,101.53455866820275,14.776480009306997,0.1455315333333349,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,12,ARIMA_Fixed,30,0.5308896879603019,0.11182310000001874,0.2106334000000024,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,12,ETS_Current,30,0.2825111966462653,0.05950629388767214,0.2106334000000024,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,12,FixedGrowth_1_5,30,0.2166087085428967,0.0456250287499999,0.2106334000000024,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,12,FixedGrowth_3,30,1.1057650424861214,0.23291105049999886,0.2106334000000024,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,12,FixedGrowth_4,30,1.8076867233148206,0.3807592006666643,0.2106334000000024,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,12,FixedGrowth_6,30,3.2115300849722366,0.6764555009999988,0.2106334000000024,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Dedicated,12,LinearRegression,30,80.08683121090557,16.86896155317935,0.2106334000000024,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,1,ARIMA_Fixed,30,1.7438567144883244,35.4248348666697,20.314074299999994,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,1,ETS_Current,30,1.6467197748102567,33.451587856774815,20.314074299999994,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,1,FixedGrowth_1_5,30,2.0289163122568064,41.21555671566675,20.314074299999994,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,1,FixedGrowth_3,30,3.0832237363957447,62.632836064666755,20.314074299999994,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,1,FixedGrowth_4,30,3.786095352488369,76.9110222973334,20.314074299999994,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,1,FixedGrowth_6,30,5.191838584673621,105.46739476266676,20.314074299999994,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,1,LinearRegression,30,3.3088497819919316,67.21622031892288,20.314074299999994,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,2,ARIMA_Fixed,30,2.148496534284111,190.4486093666646,88.6427352000002,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,2,ETS_Current,30,1.7967594007264547,159.26966777670617,88.6427352000002,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,2,FixedGrowth_1_5,30,1.2299058471996467,109.0222183342502,88.6427352000002,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,2,FixedGrowth_3,30,1.4598116943992936,129.4017014685002,88.6427352000002,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,2,FixedGrowth_4,30,1.613082259199058,142.98802355800018,88.6427352000002,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,2,FixedGrowth_6,30,1.919623388798587,170.16066773700018,88.6427352000002,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,2,LinearRegression,30,1.8667354946697885,165.47254014245544,88.6427352000002,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,3,ARIMA_Fixed,30,0.9070164086333022,114.3508033666667,126.07357736666657,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,3,ETS_Current,30,0.7452737052758962,93.95932214144295,126.07357736666657,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,3,FixedGrowth_1_5,30,1.1552814601652297,145.6504665484166,126.07357736666657,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,3,FixedGrowth_3,30,1.310562920330459,165.22735573016658,126.07357736666657,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,3,FixedGrowth_4,30,1.4140838937739453,178.2786151846666,126.07357736666657,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,3,FixedGrowth_6,30,1.6211258406609177,204.3811340936666,126.07357736666657,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,3,LinearRegression,30,1.1530497161683033,145.3691025989575,126.07357736666657,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,4,ARIMA_Fixed,30,1.1765807770967003,116.39786176665939,98.92891676666662,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,4,ETS_Current,30,1.0704618786650721,105.8996340963465,98.92891676666662,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,4,FixedGrowth_1_5,30,1.1162117708974073,110.42562137708316,98.92891676666662,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,4,FixedGrowth_3,30,1.2788518876191188,126.51543194716629,98.92891676666662,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,4,FixedGrowth_4,30,1.3997871077535045,138.47942227399943,98.92891676666662,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,4,FixedGrowth_6,30,1.6416575480222815,162.40740292766628,98.92891676666662,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,4,LinearRegression,30,1.2341806861942273,122.0961583795362,98.92891676666662,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,5,ARIMA_Fixed,30,1.0,63.98361596666679,63.98361596666679,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,5,ETS_Current,30,7.074625261242735,452.6601058234349,63.98361596666679,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,5,FixedGrowth_1_5,30,0.7576371162393275,48.47636228755002,63.98361596666679,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,5,FixedGrowth_3,30,0.5219952113860908,33.39914114176669,63.98361596666679,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,5,FixedGrowth_4,30,0.38054078112219225,24.348375198977752,63.98361596666679,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,5,FixedGrowth_6,30,0.4668437030196606,29.870348210466606,63.98361596666679,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,5,LinearRegression,30,1.8036986041713041,115.40715880890966,63.98361596666679,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,6,ARIMA_Fixed,30,1.9080918212528608,70.06914356666533,36.722102566666656,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,6,ETS_Current,30,1.6930376799187603,62.17190333120807,36.722102566666656,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,6,FixedGrowth_1_5,30,1.4846109705236128,54.518036331166634,36.722102566666656,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,6,FixedGrowth_3,30,1.969221941047226,72.31397009566663,36.722102566666656,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,6,FixedGrowth_4,30,2.292295921396302,84.17792593866666,36.722102566666656,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,6,FixedGrowth_6,30,2.9384438820944534,107.90583762466666,36.722102566666656,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,6,LinearRegression,30,1.053991246626162,38.70477466297478,36.722102566666656,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,7,ARIMA_Fixed,30,1.7125394064352097,5.2266113000000285,3.0519655666666647,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,7,ETS_Current,30,12.298075994694866,37.533304472058624,3.0519655666666647,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,7,FixedGrowth_1_5,30,6.377458151750457,19.463782682000026,3.0519655666666647,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,7,FixedGrowth_3,30,12.029217257551638,36.712756864000006,3.0519655666666647,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,7,FixedGrowth_4,30,15.797056661419091,48.21207298533333,3.0519655666666647,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,7,FixedGrowth_6,30,23.33273546915403,71.21070522800007,3.0519655666666647,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,7,LinearRegression,30,9.682670960172489,29.551178363809687,3.0519655666666647,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,8,ARIMA_Fixed,30,0.9336378957920208,29.600405433339834,31.704374433333502,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,8,ETS_Current,30,0.7328923508256755,23.235893509903235,31.704374433333502,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,8,FixedGrowth_1_5,30,0.46591634893983297,14.77158638140013,31.704374433333502,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,8,FixedGrowth_3,30,0.48033839785807875,15.228828420400047,31.704374433333502,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,8,FixedGrowth_4,30,0.7452871922669734,23.628864203999942,31.704374433333502,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,8,FixedGrowth_6,30,1.342492120087902,42.56287284906657,31.704374433333502,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,8,LinearRegression,30,0.6677664778977435,21.17111844929838,31.704374433333502,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,9,ARIMA_Fixed,30,0.554457737620435,8.948538233335208,16.139261166666422,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,9,ETS_Current,30,1.2327603828078382,19.895841774055377,16.139261166666422,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,9,FixedGrowth_1_5,30,2.0876898334575986,33.69377145716651,16.139261166666422,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,9,FixedGrowth_3,30,3.175379666915191,51.2482817476665,16.139261166666422,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,9,FixedGrowth_4,30,3.900506222553582,62.951288607999764,16.139261166666422,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,9,FixedGrowth_6,30,5.350759333830378,86.3573023286665,16.139261166666422,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,9,LinearRegression,30,1.5867584689603877,25.609109338971454,16.139261166666422,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,10,ARIMA_Fixed,30,0.341191704092213,14.292579533333718,41.89017306666665,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,10,ETS_Current,30,0.7772952224971772,32.56103139429991,41.89017306666665,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,10,FixedGrowth_1_5,30,0.583810650752051,24.455929198166693,41.89017306666665,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,10,FixedGrowth_3,30,0.33314590935978267,13.955539799533335,41.89017306666665,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,10,FixedGrowth_4,30,0.37335474861951434,15.639895034933277,41.89017306666665,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,10,FixedGrowth_6,30,0.7241989976118429,30.336821344666607,41.89017306666665,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,10,LinearRegression,30,0.7581579778195291,31.75936890273409,41.89017306666665,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,11,ARIMA_Fixed,30,1.0,16.90501239999991,16.90501239999991,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,11,ETS_Current,30,1.1963961421204399,20.22509161785809,16.90501239999991,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,11,FixedGrowth_1_5,30,0.6098804965827792,10.310037357249985,16.90501239999991,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,11,FixedGrowth_3,30,1.3636885203448286,23.05317134616686,16.90501239999991,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,11,FixedGrowth_4,30,2.065047277891004,34.90964983933348,16.90501239999991,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,11,FixedGrowth_6,30,3.467764792983361,58.62260682566684,16.90501239999991,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,11,LinearRegression,30,0.7852109732502472,13.274001239411428,16.90501239999991,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,12,ARIMA_Fixed,30,1.258765650595995,16.08450270000643,12.777996200000219,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,12,ETS_Current,30,0.5543844791386958,7.083922767773356,12.777996200000219,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,12,FixedGrowth_1_5,30,0.44635621728519465,5.703538048316689,12.777996200000219,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,12,FixedGrowth_3,30,1.8323014158119393,23.41314052849998,12.777996200000219,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,12,FixedGrowth_4,30,2.776401887749235,35.47685277133316,12.777996200000219,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,12,FixedGrowth_6,30,4.664602831623865,59.604277257000014,12.777996200000219,False,2026-06-12T12:10:53
mase_20260612_121053,APC-MSIT,12,LinearRegression,30,0.9608439708062444,12.277660607755312,12.777996200000219,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Multitenant,1,ARIMA_Fixed,30,0.3538085930055337,2183.616438532322,6171.745066966673,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Multitenant,1,ETS_Current,30,0.10857095444750742,670.0722525272673,6171.745066966673,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Multitenant,1,FixedGrowth_1_5,30,0.4473244466467874,2760.772446925907,6171.745066966673,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Multitenant,1,FixedGrowth_3,30,0.13837130431719977,853.992414829422,6171.745066966673,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Multitenant,1,FixedGrowth_4,30,0.4987600642044806,3078.2199658539844,6171.745066966673,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Multitenant,1,FixedGrowth_6,30,1.2481400963067235,7703.20248226433,6171.745066966673,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Multitenant,1,LinearRegression,30,0.5244147342335721,3236.554049050688,6171.745066966673,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Multitenant,2,ARIMA_Fixed,30,1.8939230305727615,12523.347878100327,6612.3848097000055,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Multitenant,2,ETS_Current,30,0.9549341518711583,6314.392080096605,6612.3848097000055,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Multitenant,2,FixedGrowth_1_5,30,0.6787768968080078,4488.334041628579,6612.3848097000055,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Multitenant,2,FixedGrowth_3,30,0.5813843780510761,3844.3372300218207,6612.3848097000055,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Multitenant,2,FixedGrowth_4,30,0.6271823739456756,4147.171202389974,6612.3848097000055,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Multitenant,2,FixedGrowth_6,30,1.1907077391979846,7873.417767464988,6612.3848097000055,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Multitenant,2,LinearRegression,30,0.6645529545544475,4394.279861937087,6612.3848097000055,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Multitenant,3,ARIMA_Fixed,30,2.621552675537547,15073.076782234542,5749.675344266665,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Multitenant,3,ETS_Current,30,2.9100933783766605,16732.092147165968,5749.675344266665,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Multitenant,3,FixedGrowth_1_5,30,0.3526705792337285,2027.7413340684122,5749.675344266665,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Multitenant,3,FixedGrowth_3,30,0.4130263435579085,2374.7673840875195,5749.675344266665,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Multitenant,3,FixedGrowth_4,30,0.7781274602643856,4473.980272978977,5749.675344266665,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Multitenant,3,FixedGrowth_6,30,1.6000528437495598,9199.784385230607,5749.675344266665,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Multitenant,3,LinearRegression,30,1.6560073498096612,9521.504629124991,5749.675344266665,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Multitenant,4,ARIMA_Fixed,30,0.9369752665903879,12389.938839933504,13223.336070566676,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Multitenant,4,ETS_Current,30,0.8718895493449517,11529.288527403223,13223.336070566676,False,2026-06-12T12:10:53
mase_20260612_121053,APC-Multitenant,4,FixedGrowth_1_5,30,0.8748694599487175,11568.692886777064,13223.336070566676,False,2026-06-12T12:10:53
