metric_id,metric_name,db_type,db_type_label,scenario,scenario_status,granularity,entity_key,region,forest,key_namespace,forecast_version,forecast_version_date,source_object,source_file,source_family,source_grain,unit,unit_status,evaluation_start_date,evaluation_end_date,execution_date,count,mean_actual,mean_forecast,mae,rmse,bias,bias_pct,mape,smape,accuracy,accuracy_computable,drift_computable,forecast_curve_computable,cross_plan_computable,horizon_error_computable,computability_status,not_computable_reason,availability_status,evidence_level,data_quality_status,notes,contract_version
hdd_edb,HDD-EDB,EDB,EDB,not_applicable,not_applicable,region,IND-Go Local,IND,,region_keys,2026-05-01,2026-05-01,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,metrics,key_x_version_x_window,UNKNOWN,pending_d5,2026-05-29,2026-06-04,2026-06-09 16:49:48.000,7.0,393125.38,390543.37,2582.01,2589.78,-2582.01,-0.66,0.66,0.66,99.34,True,True,False,True,False,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,local_ingested,VERIFIED_LOCAL,ok,No target date grain so no curve or horizon analysis,v6.0d
hdd_edb,HDD-EDB,EDB,EDB,not_applicable,not_applicable,region,KOR-Go Local,KOR,,region_keys,2026-04-16,2026-04-16,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,metrics,key_x_version_x_window,UNKNOWN,pending_d5,2026-04-24,2026-04-30,2026-05-04 12:10:17.000,7.0,23383.51,28757.0,5373.49,5373.52,5373.49,22.98,22.98,20.61,77.02,True,True,False,True,False,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,local_ingested,VERIFIED_LOCAL,ok,No target date grain so no curve or horizon analysis,v6.0d
hdd_edb,HDD-EDB,EDB,EDB,not_applicable,not_applicable,region,APC-Dedicated,APC,,region_keys,2026-03-07,2026-03-07,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,metrics,key_x_version_x_window,UNKNOWN,pending_d5,2026-04-15,2026-04-21,2026-04-22 13:11:46.681656,7.0,28.82,52.38,23.56,23.56,23.56,81.73,81.73,58.02,18.27,True,True,False,True,False,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,local_ingested,VERIFIED_LOCAL,ok,No target date grain so no curve or horizon analysis,v6.0d
hdd_edb,HDD-EDB,EDB,EDB,not_applicable,not_applicable,region,APC-Dedicated,APC,,region_keys,2026-04-16,2026-04-16,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,metrics,key_x_version_x_window,UNKNOWN,pending_d5,2026-04-16,2026-04-22,2026-04-23 01:04:19.577195,6.0,28.84,28.81,0.06,0.06,-0.03,-0.12,0.19,0.19,99.81,True,True,False,True,False,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,local_ingested,VERIFIED_LOCAL,ok,No target date grain so no curve or horizon analysis,v6.0d
hdd_edb,HDD-EDB,EDB,EDB,not_applicable,not_applicable,region,APC-Multitenant,APC,,region_keys,2026-04-16,2026-04-16,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,metrics,key_x_version_x_window,UNKNOWN,pending_d5,2026-04-24,2026-04-30,2026-05-04 12:10:17.000,7.0,601693.16,595726.68,5966.48,5980.9,-5966.48,-0.99,0.99,1.0,99.01,True,True,False,True,False,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,local_ingested,VERIFIED_LOCAL,ok,No target date grain so no curve or horizon analysis,v6.0d
hdd_edb,HDD-EDB,EDB,EDB,not_applicable,not_applicable,region,APC-Dedicated,APC,,region_keys,2026-03-07,2026-03-07,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,metrics,key_x_version_x_window,UNKNOWN,pending_d5,2026-04-07,2026-04-13,2026-04-14 07:10:49.217440,6.0,28.82,52.24,23.42,23.42,23.42,81.29,81.29,57.8,18.71,True,True,False,True,False,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,local_ingested,VERIFIED_LOCAL,ok,No target date grain so no curve or horizon analysis,v6.0d
hdd_edb,HDD-EDB,EDB,EDB,not_applicable,not_applicable,region,APC-Dedicated,APC,,region_keys,2026-04-16,2026-04-16,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,metrics,key_x_version_x_window,UNKNOWN,pending_d5,2026-04-17,2026-04-23,2026-04-24 16:08:05.865645,7.0,28.91,28.82,0.09,0.11,-0.09,-0.31,0.31,0.31,99.69,True,True,False,True,False,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,local_ingested,VERIFIED_LOCAL,ok,No target date grain so no curve or horizon analysis,v6.0d
hdd_edb,HDD-EDB,EDB,EDB,not_applicable,not_applicable,region,LAM-Multitenant,LAM,,region_keys,2026-04-16,2026-04-16,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,metrics,key_x_version_x_window,UNKNOWN,pending_d5,2026-04-24,2026-04-30,2026-05-04 12:10:17.000,7.0,196422.53,196303.12,122.63,150.78,-119.42,-0.06,0.06,0.06,99.94,True,True,False,True,False,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,local_ingested,VERIFIED_LOCAL,ok,No target date grain so no curve or horizon analysis,v6.0d
hdd_edb,HDD-EDB,EDB,EDB,not_applicable,not_applicable,region,NAM-MSIT,NAM,,region_keys,2026-04-16,2026-04-16,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,metrics,key_x_version_x_window,UNKNOWN,pending_d5,2026-04-24,2026-04-30,2026-05-04 12:10:17.000,7.0,11697.9,11171.23,526.67,526.77,-526.67,-4.5,4.5,4.61,95.5,True,True,False,True,False,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,local_ingested,VERIFIED_LOCAL,ok,No target date grain so no curve or horizon analysis,v6.0d
hdd_edb,HDD-EDB,EDB,EDB,not_applicable,not_applicable,region,APC-Dedicated,APC,,region_keys,2026-05-01,2026-05-01,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,metrics,key_x_version_x_window,UNKNOWN,pending_d5,2026-05-14,2026-05-20,2026-05-21 13:13:48.672697,6.0,30.0,29.28,0.72,0.72,-0.72,-2.39,2.39,2.42,97.61,True,True,False,True,False,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,local_ingested,VERIFIED_LOCAL,ok,No target date grain so no curve or horizon analysis,v6.0d
hdd_edb,HDD-EDB,EDB,EDB,not_applicable,not_applicable,region,APC-Dedicated,APC,,region_keys,2026-05-01,2026-05-01,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,metrics,key_x_version_x_window,UNKNOWN,pending_d5,2026-05-11,2026-05-17,2026-05-18 13:11:48.090726,7.0,29.88,29.26,0.62,0.63,-0.62,-2.08,2.07,2.1,97.93,True,True,False,True,False,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,local_ingested,VERIFIED_LOCAL,ok,No target date grain so no curve or horizon analysis,v6.0d
hdd_edb,HDD-EDB,EDB,EDB,not_applicable,not_applicable,region,NAM-Multitenant,NAM,,region_keys,2026-04-16,2026-04-16,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,metrics,key_x_version_x_window,UNKNOWN,pending_d5,2026-04-24,2026-04-30,2026-05-04 12:10:17.000,7.0,2529322.21,2864487.12,335164.91,335170.69,335164.91,13.25,13.25,12.43,86.75,True,True,False,True,False,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,local_ingested,VERIFIED_LOCAL,ok,No target date grain so no curve or horizon analysis,v6.0d
hdd_edb,HDD-EDB,EDB,EDB,not_applicable,not_applicable,region,APC-Dedicated,APC,,region_keys,2026-05-01,2026-05-01,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,metrics,key_x_version_x_window,UNKNOWN,pending_d5,2026-05-05,2026-05-11,2026-05-12 13:12:00.538609,7.0,29.55,29.2,0.35,0.36,-0.35,-1.2,1.2,1.2,98.8,True,True,False,True,False,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,local_ingested,VERIFIED_LOCAL,ok,No target date grain so no curve or horizon analysis,v6.0d
hdd_edb,HDD-EDB,EDB,EDB,not_applicable,not_applicable,region,APC-Dedicated,APC,,region_keys,2026-04-16,2026-04-16,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,metrics,key_x_version_x_window,UNKNOWN,pending_d5,2026-04-20,2026-04-26,2026-04-27 13:11:13.395507,7.0,29.02,28.85,0.17,0.18,-0.17,-0.6,0.6,0.6,99.4,True,True,False,True,False,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,local_ingested,VERIFIED_LOCAL,ok,No target date grain so no curve or horizon analysis,v6.0d
hdd_edb,HDD-EDB,EDB,EDB,not_applicable,not_applicable,region,APC-Dedicated,APC,,region_keys,2026-04-16,2026-04-16,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,metrics,key_x_version_x_window,UNKNOWN,pending_d5,2026-04-24,2026-04-30,2026-05-04 12:10:17.000,7.0,29.17,28.88,0.28,0.29,-0.28,-0.96,0.96,0.97,99.04,True,True,False,True,False,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,local_ingested,VERIFIED_LOCAL,ok,No target date grain so no curve or horizon analysis,v6.0d
hdd_edb,HDD-EDB,EDB,EDB,not_applicable,not_applicable,region,NOR-Go Local,NOR,,region_keys,2026-04-16,2026-04-16,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,metrics,key_x_version_x_window,UNKNOWN,pending_d5,2026-04-24,2026-04-30,2026-05-04 12:10:17.000,7.0,16140.93,23711.81,7570.88,7570.91,7570.88,46.9,46.91,37.99,53.09,True,True,False,True,False,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,local_ingested,VERIFIED_LOCAL,ok,No target date grain so no curve or horizon analysis,v6.0d
hdd_edb,HDD-EDB,EDB,EDB,not_applicable,not_applicable,region,APC-Dedicated,APC,,region_keys,2026-04-16,2026-04-16,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,metrics,key_x_version_x_window,UNKNOWN,pending_d5,2026-04-27,2026-05-03,2026-05-04 13:13:19.979452,7.0,29.26,28.91,0.34,0.34,-0.34,-1.17,1.17,1.18,98.83,True,True,False,True,False,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,local_ingested,VERIFIED_LOCAL,ok,No target date grain so no curve or horizon analysis,v6.0d
hdd_edb,HDD-EDB,EDB,EDB,not_applicable,not_applicable,region,APC-Dedicated,APC,,region_keys,2026-03-07,2026-03-07,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,metrics,key_x_version_x_window,UNKNOWN,pending_d5,2026-04-10,2026-04-16,2026-04-17 13:11:30.977283,7.0,28.8,52.3,23.5,23.5,23.5,81.62,81.62,57.96,18.38,True,True,False,True,False,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,local_ingested,VERIFIED_LOCAL,ok,No target date grain so no curve or horizon analysis,v6.0d
hdd_edb,HDD-EDB,EDB,EDB,not_applicable,not_applicable,region,DNK-Go Local,DNK,,region_keys,2026-04-16,2026-04-16,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,metrics,key_x_version_x_window,UNKNOWN,pending_d5,2026-04-24,2026-04-30,2026-05-04 12:10:17.000,7.0,6.25,1.86,4.39,4.41,-4.39,-70.32,70.23,108.27,29.77,True,True,False,True,False,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,local_ingested,VERIFIED_LOCAL,ok,No target date grain so no curve or horizon analysis,v6.0d
hdd_edb,HDD-EDB,EDB,EDB,not_applicable,not_applicable,region,APC-Dedicated,APC,,region_keys,2026-03-07,2026-03-07,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,metrics,key_x_version_x_window,UNKNOWN,pending_d5,2026-04-14,2026-04-20,2026-04-21 13:11:39.100728,7.0,28.79,52.37,23.57,23.57,23.57,81.86,81.86,58.09,18.14,True,True,False,True,False,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,local_ingested,VERIFIED_LOCAL,ok,No target date grain so no curve or horizon analysis,v6.0d
hdd_edb,HDD-EDB,EDB,EDB,not_applicable,not_applicable,region,NAM-TDF,NAM,,region_keys,2026-04-16,2026-04-16,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,metrics,key_x_version_x_window,UNKNOWN,pending_d5,2026-04-24,2026-04-30,2026-05-04 12:10:17.000,7.0,47.51,46.47,1.04,1.05,-1.04,-2.19,2.19,2.21,97.81,True,True,False,True,False,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,local_ingested,VERIFIED_LOCAL,ok,No target date grain so no curve or horizon analysis,v6.0d
hdd_edb,HDD-EDB,EDB,EDB,not_applicable,not_applicable,region,IDN-Go Local,IDN,,region_keys,2026-05-01,2026-05-01,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,metrics,key_x_version_x_window,UNKNOWN,pending_d5,2026-05-29,2026-06-04,2026-06-09 16:49:48.000,7.0,733.23,646.37,86.86,86.96,-86.86,-11.85,11.84,12.59,88.16,True,True,False,True,False,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,local_ingested,VERIFIED_LOCAL,ok,No target date grain so no curve or horizon analysis,v6.0d
hdd_edb,HDD-EDB,EDB,EDB,not_applicable,not_applicable,region,APC-Dedicated,APC,,region_keys,2026-03-07,2026-03-07,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,metrics,key_x_version_x_window,UNKNOWN,pending_d5,2026-04-08,2026-04-14,2026-04-15 13:11:24.426130,7.0,28.82,52.26,23.45,23.45,23.45,81.37,81.37,57.84,18.63,True,True,False,True,False,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,local_ingested,VERIFIED_LOCAL,ok,No target date grain so no curve or horizon analysis,v6.0d
hdd_edb,HDD-EDB,EDB,EDB,not_applicable,not_applicable,region,APC-Dedicated,APC,,region_keys,2026-05-01,2026-05-01,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,metrics,key_x_version_x_window,UNKNOWN,pending_d5,2026-05-22,2026-05-28,2026-05-29 13:13:17.653287,3.0,29.4,29.35,0.5,0.55,-0.05,-0.17,1.69,1.7,98.31,True,True,False,True,False,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,local_ingested,VERIFIED_LOCAL,ok,No target date grain so no curve or horizon analysis,v6.0d
hdd_edb,HDD-EDB,EDB,EDB,not_applicable,not_applicable,region,EUR-Multitenant,EUR,,region_keys,2026-04-16,2026-04-16,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,metrics,key_x_version_x_window,UNKNOWN,pending_d5,2026-04-24,2026-04-30,2026-05-04 12:10:17.000,7.0,1977049.54,2268876.54,291827.0,291843.16,291827.0,14.76,14.76,13.75,85.24,True,True,False,True,False,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,local_ingested,VERIFIED_LOCAL,ok,No target date grain so no curve or horizon analysis,v6.0d
hdd_edb,HDD-EDB,EDB,EDB,not_applicable,not_applicable,region,POL-Go Local,POL,,region_keys,2026-04-16,2026-04-16,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,metrics,key_x_version_x_window,UNKNOWN,pending_d5,2026-04-24,2026-04-30,2026-05-04 12:10:17.000,7.0,5993.12,13481.32,7488.2,7488.2,7488.2,124.95,124.95,76.9,0.0,True,True,False,True,False,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,local_ingested,VERIFIED_LOCAL,ok,No target date grain so no curve or horizon analysis,v6.0d
hdd_edb,HDD-EDB,EDB,EDB,not_applicable,not_applicable,region,APC-MSIT,APC,,region_keys,2026-04-16,2026-04-16,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,metrics,key_x_version_x_window,UNKNOWN,pending_d5,2026-04-24,2026-04-30,2026-05-04 12:10:17.000,7.0,2364.93,2347.46,17.47,17.56,-17.47,-0.74,0.74,0.74,99.26,True,True,False,True,False,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,local_ingested,VERIFIED_LOCAL,ok,No target date grain so no curve or horizon analysis,v6.0d
hdd_edb,HDD-EDB,EDB,EDB,not_applicable,not_applicable,region,NAM-SDF,NAM,,region_keys,2026-04-16,2026-04-16,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,metrics,key_x_version_x_window,UNKNOWN,pending_d5,2026-04-24,2026-04-30,2026-05-04 12:10:17.000,7.0,2902.42,3120.8,218.37,218.77,218.37,7.52,7.53,7.25,92.47,True,True,False,True,False,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,local_ingested,VERIFIED_LOCAL,ok,No target date grain so no curve or horizon analysis,v6.0d
hdd_edb,HDD-EDB,EDB,EDB,not_applicable,not_applicable,region,ZAF-Go Local,ZAF,,region_keys,2026-04-16,2026-04-16,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,metrics,key_x_version_x_window,UNKNOWN,pending_d5,2026-04-24,2026-04-30,2026-05-04 12:10:17.000,7.0,59920.52,60165.25,244.73,246.52,244.73,0.41,0.41,0.41,99.59,True,True,False,True,False,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,local_ingested,VERIFIED_LOCAL,ok,No target date grain so no curve or horizon analysis,v6.0d
hdd_edb,HDD-EDB,EDB,EDB,not_applicable,not_applicable,region,AUT-Go Local,AUT,,region_keys,2026-04-16,2026-04-16,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,metrics,key_x_version_x_window,UNKNOWN,pending_d5,2026-04-24,2026-04-30,2026-05-04 12:10:17.000,7.0,503.52,312.67,190.85,190.88,-190.85,-37.9,37.9,46.76,62.1,True,True,False,True,False,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,local_ingested,VERIFIED_LOCAL,ok,No target date grain so no curve or horizon analysis,v6.0d
hdd_edb,HDD-EDB,EDB,EDB,not_applicable,not_applicable,region,APC-Dedicated,APC,,region_keys,2026-04-16,2026-04-16,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,metrics,key_x_version_x_window,UNKNOWN,pending_d5,2026-04-16,2026-04-22,2026-04-23 13:10:42.931712,7.0,28.86,28.81,0.07,0.08,-0.05,-0.18,0.24,0.24,99.76,True,True,False,True,False,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,local_ingested,VERIFIED_LOCAL,duplicate_suspected,No target date grain so no curve or horizon analysis,v6.0d
hdd_edb,HDD-EDB,EDB,EDB,not_applicable,not_applicable,region,CHL-Go Local,CHL,,region_keys,2026-04-16,2026-04-16,forecast_substrateBE_hdd_region_metrics,hdd_region_metrics.csv,metrics,key_x_version_x_window,UNKNOWN,pending_d5,2026-04-24,2026-04-30,2026-05-04 12:10:17.000,7.0,616.47,534.05,82.42,82.58,-82.42,-13.37,13.36,14.32,86.64,True,True,False,True,False,accuracy_only,NO_TARGET_DATE_GRAIN|NO_FORECAST_FACT_TABLE|SHINY_NOT_CONNECTED,local_ingested,VERIFIED_LOCAL,ok,No target date grain so no curve or horizon analysis,v6.0d
