file_path,file_type,exists,row_count,column_count,likely_grain,date_range,model_count,series_count,horizon_range,likely_use,notes
data/processed/forecast_viewer_model_outputs.csv,csv,true,177060,21,series_key x model_name x horizon_days x date,2025-05-03 to 2026-04-27,13,39,1 to 30 (30 horizons),"Comparison, Accuracy diagnostics, Forecast Viewer","tabular; processed app data; exact completeness: missing actual_value=0, missing forecast_value=0, duplicate grain rows=0"
outputs/governance/audit_6/audit_6_summary.csv,csv,true,1,11,artifact rows,,,,,"Governance, Champion, Universe",tabular; governed/historical output
outputs/governance/audit_6/audit_6_findings.csv,csv,true,4,9,artifact rows,,,,,"Governance, Champion, Universe",tabular; governed/historical output
outputs/model_lab/challenger_metrics/challenger_metrics_by_model_diagnostic.csv,csv,true,6,17,model_name,,6,,,"Tournament metrics, diagnostics",tabular; governed/historical output
outputs/model_lab/challenger_metrics/challenger_metrics_summary.csv,csv,true,1,17,horizon_days,,,,sample 30 to 30,"Tournament metrics, diagnostics",tabular; governed/historical output
outputs/model_lab/challenger_aggregation_significance/challenger_aggregation_by_model.csv,csv,true,6,15,model_name,,6,,,"Tournament metrics, diagnostics",tabular; governed/historical output
outputs/model_lab/aggregation_hierarchy/aggregation_by_model.csv,csv,true,7,16,model_name,,7,,,"Tournament metrics, diagnostics",tabular; governed/historical output
outputs/model_lab/aggregation_hierarchy/aggregation_by_entity_model.csv,csv,true,273,14,entity_key x model_name,,7,39,,"Tournament metrics, diagnostics",tabular; governed/historical output
outputs/model_lab/statistical_significance/pairwise_model_significance.csv,csv,true,21,21,artifact rows,,,,,"Tournament, Champion, Comparison",tabular; governed/historical output
outputs/model_lab/mase/mase_by_model.csv,csv,true,7,7,model_name,,7,,,"Tournament metrics, diagnostics",tabular; governed/historical output
outputs/model_lab/rmsse/rmsse_by_model.csv,csv,true,7,8,model_name,,7,,,"Tournament metrics, diagnostics",tabular; governed/historical output
outputs/shiny_mvp/7_3_universe/stage07_3_universe_data_binding_summary.csv,csv,true,10,4,artifact rows,,,,,reference,tabular; Stage 07 diagnostic/UI output
outputs/shiny_mvp/7_11_forecast_viewer/stage07_11_forecast_data_schema.csv,csv,true,47,5,artifact rows,,,,,reference,tabular; Stage 07 diagnostic/UI output
outputs/shiny_mvp/7_11_FULL_REBIND_forecast_viewer/stage07_11_FULL_REBIND_series_summary.csv,csv,true,45,6,series_key,,,45,,reference,tabular; Stage 07 diagnostic/UI output
