run_id,entity_key,window_id,model_name,forecast_rows,wmape,mape,rmse,smape,bias,created_timestamp,abs_bias,clipped_wmape,clipped_mape,clipped_rmse,clipped_smape,clipped_abs_bias,normalized_wmape,normalized_mape,normalized_rmse,normalized_smape,normalized_abs_bias,weighted_wmape,weighted_mape,weighted_rmse,weighted_smape,weighted_abs_bias,diagnostic_composite_score,diagnostic_position_within_entity_window
full_baseline_20260611_103953,APC-Dedicated,2,FixedGrowth_3,30,0.2469535495981571,0.2988817659808191,566.791530581825,0.2360225924062296,439.8435226208333,2026-06-11T10:47:24,439.8435226208333,0.2469535495981571,0.2988817659808191,566.791530581825,0.2360225924062296,439.8435226208333,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,10.0,5.0,6.666666666666668,6.666666666666668,5.0,33.333333333333336,5.0
full_baseline_20260611_103953,APC-Dedicated,2,FixedGrowth_4,30,0.2532978069488124,0.3061807355561717,579.3808542004433,0.2408759559824737,451.1431395166666,2026-06-11T10:47:24,451.1431395166666,0.2532978069488124,0.3061807355561717,579.3808542004433,0.2408759559824737,451.1431395166666,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,4.999999999999999,2.4999999999999996,3.333333333333333,3.333333333333333,2.4999999999999996,16.666666666666664,6.0
full_baseline_20260611_103953,APC-Dedicated,2,FixedGrowth_6,30,0.2659863216501231,0.320778674706877,604.6041846428136,0.2504698739249191,473.7423733083334,2026-06-11T10:47:24,473.7423733083334,0.2659863216501231,0.320778674706877,604.6041846428136,0.2504698739249191,473.7423733083334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
full_baseline_20260611_103953,APC-Dedicated,2,LinearRegression,30,0.2448930785671378,0.2954109295790498,556.7286218854531,0.2345681277754667,436.1736630945523,2026-06-11T10:47:24,436.1736630945523,0.2448930785671378,0.2954109295790498,556.7286218854531,0.2345681277754667,436.1736630945523,50.0,50.0,50.0,50.0,50.0,15.0,7.5,10.0,10.0,7.5,50.0,4.0
full_baseline_20260611_103953,APC-Dedicated,3,ARIMA_Fixed,30,0.1597375134783166,0.159994976295337,243.2453516024187,0.1808091129682274,-204.41508226666917,2026-06-11T10:47:24,204.41508226666917,0.1597375134783166,0.159994976295337,243.2453516024187,0.1808091129682274,204.41508226666917,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,10.0,5.0,6.666666666666668,6.666666666666668,5.0,33.333333333333336,5.0
full_baseline_20260611_103953,APC-Dedicated,3,ETS_Current,30,0.1918427959428336,0.1921465546512485,289.9002153606082,0.2225458710673772,-245.5000084888978,2026-06-11T10:47:24,245.5000084888978,0.1918427959428336,0.1921465546512485,289.9002153606082,0.2225458710673772,245.5000084888978,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,4.999999999999999,2.4999999999999996,3.333333333333333,3.333333333333333,2.4999999999999996,16.666666666666664,6.0
full_baseline_20260611_103953,APC-Dedicated,3,FixedGrowth_1_5,30,0.0373315310796984,0.0373656483830384,48.87883249406592,0.0366486246399604,47.77292340808324,2026-06-11T10:47:24,47.77292340808324,0.0373315310796984,0.0373656483830384,48.87883249406592,0.0366486246399604,47.77292340808324,100.0,100.0,100.0,100.0,100.0,30.0,15.0,20.0,20.0,15.0,100.0,1.0
full_baseline_20260611_103953,APC-Dedicated,3,FixedGrowth_3,30,0.0453090248687013,0.0453549455407763,60.03939517480353,0.0442784642558709,57.98167158283324,2026-06-11T10:47:24,57.98167158283324,0.0453090248687013,0.0453549455407763,60.03939517480353,0.0442784642558709,57.98167158283324,83.33333333333334,83.33333333333334,83.33333333333334,83.33333333333334,83.33333333333334,25.000000000000004,12.500000000000002,16.666666666666668,16.666666666666668,12.500000000000002,83.33333333333334,2.0
full_baseline_20260611_103953,APC-Dedicated,3,FixedGrowth_4,30,0.0506273540613699,0.0506811436459349,67.57979722215582,0.0493220199781926,64.78750369933324,2026-06-11T10:47:24,64.78750369933324,0.0506273540613699,0.0506811436459349,67.57979722215582,0.0493220199781926,64.78750369933324,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,20.0,10.0,13.333333333333336,13.333333333333336,10.0,66.66666666666667,3.0
full_baseline_20260611_103953,APC-Dedicated,3,FixedGrowth_6,30,0.0612640124467071,0.0613335398562521,82.80221704645938,0.0593076716388234,78.39916793233324,2026-06-11T10:47:24,78.39916793233324,0.0612640124467071,0.0613335398562521,82.80221704645938,0.0593076716388234,78.39916793233324,50.0,50.0,50.0,50.0,50.0,15.0,7.5,10.0,10.0,7.5,50.0,4.0
full_baseline_20260611_103953,APC-Dedicated,3,LinearRegression,30,0.6038921275192229,0.6047944253500098,889.7251427437234,0.9749689111453576,-772.7969231460003,2026-06-11T10:47:24,772.7969231460003,0.6038921275192229,0.6047944253500098,889.7251427437234,0.9749689111453576,772.7969231460003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
full_baseline_20260611_103953,APC-Dedicated,4,ARIMA_Fixed,30,0.0059583673016044,0.005952991778507,8.31984236710273,0.0059321546013079,7.652682600004293,2026-06-11T10:47:24,7.652682600004293,0.0059583673016044,0.005952991778507,8.31984236710273,0.0059321546013079,7.652682600004293,50.0,50.0,50.0,50.0,50.0,15.0,7.5,10.0,10.0,7.5,50.0,4.0
full_baseline_20260611_103953,APC-Dedicated,4,ETS_Current,30,0.0022082286500366,0.0022084486153852,3.114928338114152,0.0022055086312296,2.828380416622076,2026-06-11T10:47:24,2.828380416622076,0.0022082286500366,0.0022084486153852,3.114928338114152,0.0022055086312296,2.828380416622076,83.33333333333334,83.33333333333334,83.33333333333334,83.33333333333334,83.33333333333334,25.000000000000004,12.500000000000002,16.666666666666668,16.666666666666668,12.500000000000002,83.33333333333334,2.0
full_baseline_20260611_103953,APC-Dedicated,4,FixedGrowth_1_5,30,0.0046125636381696,0.0046092205197631,6.392567695300376,0.0045968995013638,5.924187568250181,2026-06-11T10:47:24,5.924187568250181,0.0046125636381696,0.0046092205197631,6.392567695300376,0.0045968995013638,5.924187568250181,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,20.0,10.0,13.333333333333336,13.333333333333336,10.0,66.66666666666667,3.0
full_baseline_20260611_103953,APC-Dedicated,4,FixedGrowth_3,30,0.0123384354994406,0.0123234249300989,17.615537070210692,0.0122305293158334,15.846980536500192,2026-06-11T10:47:24,15.846980536500192,0.0123384354994406,0.0123234249300989,17.615537070210692,0.0122305293158334,15.846980536500192,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,10.0,5.0,6.666666666666668,6.666666666666668,5.0,33.333333333333336,5.0
full_baseline_20260611_103953,APC-Dedicated,4,FixedGrowth_4,30,0.0174890167402879,0.0174662278703227,25.16847090481817,0.0172773393298637,22.46217584866685,2026-06-11T10:47:24,22.46217584866685,0.0174890167402879,0.0174662278703227,25.16847090481817,0.0172773393298637,22.46217584866685,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,4.999999999999999,2.4999999999999996,3.333333333333333,3.333333333333333,2.4999999999999996,16.666666666666664,6.0
full_baseline_20260611_103953,APC-Dedicated,4,FixedGrowth_6,30,0.0277901792219825,0.0277518337507704,40.30113406169436,0.0272711857562756,35.69256647300019,2026-06-11T10:47:24,35.69256647300019,0.0277901792219825,0.0277518337507704,40.30113406169436,0.0272711857562756,35.69256647300019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
full_baseline_20260611_103953,APC-Dedicated,4,LinearRegression,30,0.000997726959849,0.000998602391648,1.5886098352528135,0.0009983106313691,-0.1041766491589745,2026-06-11T10:47:24,0.1041766491589745,0.000997726959849,0.000998602391648,1.5886098352528135,0.0009983106313691,0.1041766491589745,100.0,100.0,100.0,100.0,100.0,30.0,15.0,20.0,20.0,15.0,100.0,1.0
full_baseline_20260611_103953,APC-Dedicated,5,ARIMA_Fixed,30,0.0062529202940581,0.0062421652812191,9.50744535219134,0.0062691143547519,-8.096515666667317,2026-06-11T10:47:24,8.096515666667317,0.0062529202940581,0.0062421652812191,9.50744535219134,0.0062691143547519,8.096515666667317,50.0,50.0,50.0,50.0,50.0,15.0,7.5,10.0,10.0,7.5,50.0,4.0
full_baseline_20260611_103953,APC-Dedicated,5,ETS_Current,30,0.0019561286809177,0.0019522438410016,3.11872684433918,0.00195512467719,-2.4597197480652464,2026-06-11T10:47:24,2.4597197480652464,0.0019561286809177,0.0019522438410016,3.11872684433918,0.00195512467719,2.4597197480652464,83.33333333333334,83.33333333333334,83.33333333333334,83.33333333333334,83.33333333333334,25.000000000000004,12.500000000000002,16.666666666666668,16.666666666666668,12.500000000000002,83.33333333333334,2.0
full_baseline_20260611_103953,APC-Dedicated,5,FixedGrowth_1_5,30,0.0033322932260677,0.0033281701984106,4.753893858541545,0.0033214719094333,4.314778222333151,2026-06-11T10:47:24,4.314778222333151,0.0033322932260677,0.0033281701984106,4.753893858541545,0.0033214719094333,4.314778222333151,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,20.0,10.0,13.333333333333336,13.333333333333336,10.0,66.66666666666667,3.0
full_baseline_20260611_103953,APC-Dedicated,5,FixedGrowth_3,30,0.0110483192965237,0.0110322195561827,16.17536699056828,0.010955152818812,14.305778111333144,2026-06-11T10:47:24,14.305778111333144,0.0110483192965237,0.0110322195561827,16.17536699056828,0.010955152818812,14.305778111333144,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,10.0,5.0,6.666666666666668,6.666666666666668,5.0,33.333333333333336,5.0
full_baseline_20260611_103953,APC-Dedicated,5,FixedGrowth_4,30,0.0161923366768277,0.0161682524613641,23.80127942040735,0.0160020247695285,20.96644470399981,2026-06-11T10:47:24,20.96644470399981,0.0161923366768277,0.0161682524613641,23.80127942040735,0.0160020247695285,20.96644470399981,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,4.999999999999999,2.4999999999999996,3.333333333333333,3.333333333333333,2.4999999999999996,16.666666666666664,6.0
full_baseline_20260611_103953,APC-Dedicated,5,FixedGrowth_6,30,0.0264803714374357,0.0264403182717269,39.05648599519298,0.0259960596174778,34.28777788933314,2026-06-11T10:47:24,34.28777788933314,0.0264803714374357,0.0264403182717269,39.05648599519298,0.0259960596174778,34.28777788933314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
full_baseline_20260611_103953,APC-Dedicated,5,LinearRegression,30,0.0008620894911435,0.0008603187122813,1.473388955580846,0.000860905077764,-0.8254386789977465,2026-06-11T10:47:24,0.8254386789977465,0.0008620894911435,0.0008603187122813,1.473388955580846,0.000860905077764,0.8254386789977465,100.0,100.0,100.0,100.0,100.0,30.0,15.0,20.0,20.0,15.0,100.0,1.0
full_baseline_20260611_103953,APC-Dedicated,6,ARIMA_Fixed,30,0.0027311986004925,0.0027267606310477,4.118643540443442,0.0027218368641916,3.572242666668088,2026-06-11T10:47:24,3.572242666668088,0.0027311986004925,0.0027267606310477,4.118643540443442,0.0027218368641916,3.572242666668088,50.0,50.0,50.0,50.0,50.0,15.0,7.5,10.0,10.0,7.5,50.0,4.0
full_baseline_20260611_103953,APC-Dedicated,6,ETS_Current,30,0.0002028795048451,0.0002027329936129,0.3239605405074946,0.0002027628783456,-0.2367822443975834,2026-06-11T10:47:24,0.2367822443975834,0.0002028795048451,0.0002027329936129,0.3239605405074946,0.0002027628783456,0.2367822443975834,100.0,100.0,100.0,100.0,100.0,30.0,15.0,20.0,20.0,15.0,100.0,1.0
full_baseline_20260611_103953,APC-Dedicated,6,FixedGrowth_1_5,30,0.0024955826215977,0.0024915213173784,3.766200058161969,0.0024874034643158,3.2640712094166475,2026-06-11T10:47:24,3.2640712094166475,0.0024955826215977,0.0024915213173784,3.766200058161969,0.0024874034643158,3.2640712094166475,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,20.0,10.0,13.333333333333336,13.333333333333336,10.0,66.66666666666667,3.0
full_baseline_20260611_103953,APC-Dedicated,6,FixedGrowth_3,30,0.0102051740533192,0.0101887878846797,15.310963976777224,0.010121113450622,13.34775075216666,2026-06-11T10:47:24,13.34775075216666,0.0102051740533192,0.0101887878846797,15.310963976777224,0.010121113450622,13.34775075216666,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,10.0,5.0,6.666666666666668,6.666666666666668,5.0,33.333333333333336,5.0
full_baseline_20260611_103953,APC-Dedicated,6,FixedGrowth_4,30,0.0153449016744669,0.0153202989295472,23.01002954895992,0.0151680228502711,20.07020378066667,2026-06-11T10:47:24,20.07020378066667,0.0153449016744669,0.0153202989295472,23.01002954895992,0.0151680228502711,20.07020378066667,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,4.999999999999999,2.4999999999999996,3.333333333333333,3.333333333333333,2.4999999999999996,16.666666666666664,6.0
full_baseline_20260611_103953,APC-Dedicated,6,FixedGrowth_6,30,0.0256243569167623,0.0255833210192822,38.408761973976524,0.0251621745339763,33.515109837666664,2026-06-11T10:47:24,33.515109837666664,0.0256243569167623,0.0255833210192822,38.408761973976524,0.0251621745339763,33.515109837666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
full_baseline_20260611_103953,APC-Dedicated,6,LinearRegression,30,0.0014453201126067,0.0014428896708729,2.198544324024595,0.0014442966221689,-1.8903913367253304,2026-06-11T10:47:24,1.8903913367253304,0.0014453201126067,0.0014428896708729,2.198544324024595,0.0014442966221689,1.8903913367253304,83.33333333333334,83.33333333333334,83.33333333333334,83.33333333333334,83.33333333333334,25.000000000000004,12.500000000000002,16.666666666666668,16.666666666666668,12.500000000000002,83.33333333333334,2.0
full_baseline_20260611_103953,APC-Dedicated,7,ARIMA_Fixed,30,0.0012258752340719,0.0012246234531115,1.765182091761626,0.0012237349183267,1.619731366665936,2026-06-11T10:47:24,1.619731366665936,0.0012258752340719,0.0012246234531115,1.765182091761626,0.0012237349183267,1.619731366665936,83.33333333333334,83.33333333333334,83.33333333333334,83.33333333333334,83.33333333333334,25.000000000000004,12.500000000000002,16.666666666666668,16.666666666666668,12.500000000000002,83.33333333333334,2.0
full_baseline_20260611_103953,APC-Dedicated,7,ETS_Current,30,0.0004797353692948,0.0004797314544687,0.7496064671534821,0.0004795707881321,0.6299423074040609,2026-06-11T10:47:24,0.6299423074040609,0.0004797353692948,0.0004797314544687,0.7496064671534821,0.0004795707881321,0.6299423074040609,100.0,100.0,100.0,100.0,100.0,30.0,15.0,20.0,20.0,15.0,100.0,1.0
full_baseline_20260611_103953,APC-Dedicated,7,FixedGrowth_1_5,30,0.0025562762761173,0.0025527133812118,3.7402071966419874,0.0025487319351157,3.3775711844165928,2026-06-11T10:47:24,3.3775711844165928,0.0025562762761173,0.0025527133812118,3.7402071966419874,0.0025487319351157,3.3775711844165928,50.0,50.0,50.0,50.0,50.0,15.0,7.5,10.0,10.0,7.5,50.0,4.0
full_baseline_20260611_103953,APC-Dedicated,7,FixedGrowth_3,30,0.0102663344662834,0.0102493779987352,15.382926061581522,0.0101824465228706,13.564760502166587,2026-06-11T10:47:24,13.564760502166587,0.0102663344662834,0.0102493779987352,15.382926061581522,0.0101824465228706,13.564760502166587,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,10.0,5.0,6.666666666666668,6.666666666666668,5.0,33.333333333333336,5.0
full_baseline_20260611_103953,APC-Dedicated,7,FixedGrowth_4,30,0.0154063732597275,0.0153804877437507,23.158825938070407,0.0152293621559849,20.356220047333235,2026-06-11T10:47:24,20.356220047333235,0.0154063732597275,0.0153804877437507,23.158825938070407,0.0152293621559849,20.356220047333235,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,4.999999999999999,2.4999999999999996,3.333333333333333,3.333333333333333,2.4999999999999996,16.666666666666664,6.0
full_baseline_20260611_103953,APC-Dedicated,7,FixedGrowth_6,30,0.0256864508466156,0.0256427072337818,38.713882990249786,0.0252235335641523,33.939139137666594,2026-06-11T10:47:24,33.939139137666594,0.0256864508466156,0.0256427072337818,38.713882990249786,0.0252235335641523,33.939139137666594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
full_baseline_20260611_103953,APC-Dedicated,7,LinearRegression,30,0.001596698780438,0.0015932405846468,2.5855461372763155,0.0015951399524161,-2.0479970126182327,2026-06-11T10:47:24,2.0479970126182327,0.001596698780438,0.0015932405846468,2.5855461372763155,0.0015951399524161,2.0479970126182327,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,20.0,10.0,13.333333333333336,13.333333333333336,10.0,66.66666666666667,3.0
full_baseline_20260611_103953,APC-Dedicated,8,ARIMA_Fixed,30,0.0048944296087991,0.0048913653299399,7.386016051380909,0.0048760882089177,6.52170340000151,2026-06-11T10:47:24,6.52170340000151,0.0048944296087991,0.0048913653299399,7.386016051380909,0.0048760882089177,6.52170340000151,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,20.0,10.0,13.333333333333336,13.333333333333336,10.0,66.66666666666667,3.0
full_baseline_20260611_103953,APC-Dedicated,8,ETS_Current,30,0.0047955210768864,0.0047925454010507,7.242777097398582,0.0047778538629942,6.389910288153479,2026-06-11T10:47:24,6.389910288153479,0.0047955210768864,0.0047925454010507,7.242777097398582,0.0047778538629942,6.389910288153479,83.33333333333334,83.33333333333334,83.33333333333334,83.33333333333334,83.33333333333334,25.000000000000004,12.500000000000002,16.666666666666668,16.666666666666668,12.500000000000002,83.33333333333334,2.0
full_baseline_20260611_103953,APC-Dedicated,8,FixedGrowth_1_5,30,0.0050916803178012,0.0050884117355004,7.680410064237864,0.005071895562211,6.784534970250039,2026-06-11T10:47:24,6.784534970250039,0.0050916803178012,0.0050884117355004,7.680410064237864,0.005071895562211,6.784534970250039,50.0,50.0,50.0,50.0,50.0,15.0,7.5,10.0,10.0,7.5,50.0,4.0
full_baseline_20260611_103953,APC-Dedicated,8,FixedGrowth_3,30,0.0128212367777,0.0128099622673387,19.377994411417585,0.0127054754136191,17.083973040500048,2026-06-11T10:47:24,17.083973040500048,0.0128212367777,0.0128099622673387,19.377994411417585,0.0127054754136191,17.083973040500048,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,10.0,5.0,6.666666666666668,6.666666666666668,5.0,33.333333333333336,5.0
full_baseline_20260611_103953,APC-Dedicated,8,FixedGrowth_4,30,0.0179742744176325,0.0179576626218976,27.223834019221226,0.0177522272180988,23.950265087333417,2026-06-11T10:47:24,23.950265087333417,0.0179742744176325,0.0179576626218976,27.223834019221226,0.0177522272180988,23.950265087333417,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,4.999999999999999,2.4999999999999996,3.333333333333333,3.333333333333333,2.4999999999999996,16.666666666666664,6.0
full_baseline_20260611_103953,APC-Dedicated,8,FixedGrowth_6,30,0.0282803496974974,0.0282530633310153,42.935794653961366,0.027745899651515,37.68284918100002,2026-06-11T10:47:24,37.68284918100002,0.0282803496974974,0.0282530633310153,42.935794653961366,0.027745899651515,37.68284918100002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
full_baseline_20260611_103953,APC-Dedicated,8,LinearRegression,30,0.0014627205990061,0.0014630297092997,2.1400716287570782,0.0014620609321096,1.4811410377725678,2026-06-11T10:47:24,1.4811410377725678,0.0014627205990061,0.0014630297092997,2.1400716287570782,0.0014620609321096,1.4811410377725678,100.0,100.0,100.0,100.0,100.0,30.0,15.0,20.0,20.0,15.0,100.0,1.0
full_baseline_20260611_103953,APC-Dedicated,9,ARIMA_Fixed,30,0.1685390125087494,1.0841956498161067,414.83516552616766,0.2256975224813417,190.9579656666624,2026-06-11T10:47:24,190.9579656666624,0.1685390125087494,1.0841956498161067,414.83516552616766,0.2256975224813417,190.9579656666624,100.0,100.0,100.0,100.0,100.0,30.0,15.0,20.0,20.0,15.0,100.0,1.0
full_baseline_20260611_103953,APC-Dedicated,9,ETS_Current,30,0.1694766530690944,1.0887083204459356,416.8367576890015,0.2262621863635317,193.4168946061344,2026-06-11T10:47:24,193.4168946061344,0.1694766530690944,1.0887083204459356,416.8367576890015,0.2262621863635317,193.4168946061344,83.33333333333334,83.33333333333334,83.33333333333334,83.33333333333334,83.33333333333334,25.000000000000004,12.500000000000002,16.666666666666668,16.666666666666668,12.500000000000002,83.33333333333334,2.0
full_baseline_20260611_103953,APC-Dedicated,9,FixedGrowth_1_5,30,0.1752847887471364,1.1050142295478842,423.0022053226538,0.2304843906857157,200.8303837511666,2026-06-11T10:47:24,200.8303837511666,0.1752847887471364,1.1050142295478842,423.0022053226538,0.2304843906857157,200.8303837511666,50.0,50.0,50.0,50.0,50.0,15.0,7.5,10.0,10.0,7.5,50.0,4.0
full_baseline_20260611_103953,APC-Dedicated,9,FixedGrowth_3,30,0.1843231981867695,1.1285300965155765,431.7212535245865,0.237114045100527,211.18602983566657,2026-06-11T10:47:24,211.18602983566657,0.1843231981867695,1.1285300965155765,431.7212535245865,0.237114045100527,211.18602983566657,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,10.0,5.0,6.666666666666668,6.666666666666668,5.0,33.333333333333336,5.0
full_baseline_20260611_103953,APC-Dedicated,9,FixedGrowth_4,30,0.1903488044798582,1.1442073411607043,437.61604345872087,0.2414937282318114,218.08979389199988,2026-06-11T10:47:24,218.08979389199988,0.1903488044798582,1.1442073411607043,437.61604345872087,0.2414937282318114,218.08979389199988,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,4.999999999999999,2.4999999999999996,3.333333333333333,3.333333333333333,2.4999999999999996,16.666666666666664,6.0
full_baseline_20260611_103953,APC-Dedicated,9,FixedGrowth_6,30,0.2024000170660358,1.175561830450961,449.5910016034524,0.2501588516890496,231.89732200466656,2026-06-11T10:47:24,231.89732200466656,0.2024000170660358,1.175561830450961,449.5910016034524,0.2501588516890496,231.89732200466656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
full_baseline_20260611_103953,APC-Dedicated,9,LinearRegression,30,0.1699721586721109,1.090540507405159,417.6073639758039,0.2265952130578888,194.45910404153625,2026-06-11T10:47:24,194.45910404153625,0.1699721586721109,1.090540507405159,417.6073639758039,0.2265952130578888,194.45910404153625,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,20.0,10.0,13.333333333333336,13.333333333333336,10.0,66.66666666666667,3.0
