scope,metric,model_name,model_family,n_series,n_series_model_pairs,mean_wape,median_wape,mean_smape,median_smape,mean_mape,median_mape,mean_mae,median_mae,mean_rmse,median_rmse,mean_bias,median_bias,negative_prediction_count,extreme_ratio_count,aggregation_note,units
BY_MODEL,ALL,SMLP-TCN,ALL,140,140,26.009158,0.076241,0.36529,0.083965,7.969429,0.079247,177913.367764,318.306119,240517.132506,409.273752,43341.356916,0.055642,0,117,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_MODEL,ALL,Theta,ALL,140,140,0.37577,0.051369,0.139182,0.053001,0.496531,0.052054,114907.6603,189.590789,151199.541315,252.399839,6747.07033,-0.050344,900,38,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_MODEL,ALL,XGBoost,ALL,140,140,0.295655,0.0577,0.153146,0.064205,0.169001,0.061994,118015.321591,270.311517,154807.742679,345.600297,-4754.420145,-71.958132,722,29,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,CPU,ARIMA_Fixed,ALL,20,20,0.297811,0.274508,0.324786,0.313573,0.305281,0.289871,63988.648654,27657.446933,105841.574616,40393.556605,-4862.425412,272.476003,258,12,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,CPU,AutoARIMA,ALL,20,20,0.05158,0.048809,0.052323,0.050204,0.052466,0.049678,9184.009822,5808.227645,12170.315079,7613.225575,216.723031,-0.185212,0,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,CPU,ETS Explicit,ALL,20,20,0.057283,0.052153,0.057608,0.052083,0.058701,0.052785,9796.266024,6246.242612,13021.939477,7921.144412,2411.90791,892.396654,0,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,CPU,ETS_Current,ALL,20,20,0.122059,0.098053,0.126304,0.102438,0.124399,0.099292,22786.707847,10466.897094,32684.549772,13919.269694,-728.641578,621.957043,7,1,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,CPU,FNAR-V2,ALL,20,20,0.072218,0.065904,0.073617,0.066216,0.072879,0.067666,13862.163554,7762.698555,17656.908515,9847.152658,-2147.767829,-1622.833424,0,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,CPU,FixedGrowth_1_5,ALL,20,20,0.054431,0.049003,0.054956,0.050138,0.055547,0.050509,9288.447594,5775.026768,12307.894621,7365.182514,1468.855849,292.161613,0,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,CPU,FixedGrowth_3,ALL,20,20,0.055824,0.050552,0.056046,0.050837,0.057112,0.051896,9671.312243,5856.356628,12747.588294,7457.147302,3005.315427,634.671195,0,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,CPU,FixedGrowth_4,ALL,20,20,0.057199,0.050994,0.057203,0.051145,0.058594,0.052506,10022.666099,5955.991445,13167.334874,7585.561356,4029.621812,1019.772344,0,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,CPU,FixedGrowth_6,ALL,20,20,0.060962,0.053716,0.060457,0.053485,0.062533,0.055738,10940.819563,6236.284965,14266.018958,7993.941653,6078.234582,2226.685607,0,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,CPU,LightGBM,ALL,20,20,0.055177,0.047739,0.05664,0.048512,0.056609,0.048981,10124.317947,5691.436878,12785.898603,7159.309105,-1561.186681,-197.818199,0,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,CPU,LinearRegression,ALL,20,20,0.05594,0.054858,0.05702,0.056273,0.057039,0.055382,10219.84483,6240.176332,13245.023068,8088.3036,-448.077389,-296.127097,0,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,CPU,NLIN-DLIN_FIXED,ALL,20,20,0.057361,0.055383,0.05816,0.055963,0.059289,0.05759,10605.029376,5649.571883,14124.900721,7315.707133,1981.465647,1707.972188,0,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,CPU,SMLP-TCN,ALL,20,20,0.075815,0.076327,0.07516,0.074814,0.078702,0.078861,15255.400558,7052.422634,20140.048689,9466.194237,10568.634428,3310.480333,0,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,CPU,Theta,ALL,20,20,0.054233,0.048918,0.054849,0.050103,0.055288,0.049873,9248.412659,5845.37682,12303.408213,7409.762026,744.159122,182.669372,0,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,CPU,XGBoost,ALL,20,20,0.055658,0.051218,0.057055,0.051841,0.056518,0.05151,11311.572412,5510.126586,14387.703917,6981.222375,-3139.588037,-1059.394657,0,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,HDD,ARIMA_Fixed,ALL,50,50,5.834376,0.061696,0.25191,0.066806,13.84677,0.06768,14760.699523,22.149227,49780.516539,32.735387,-13916.349719,0.0,246,57,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,HDD,AutoARIMA,ALL,50,50,0.715501,0.039106,0.267492,0.047186,0.283695,0.040918,2058.505026,15.837087,4996.988928,23.928729,-1501.139582,0.0,415,90,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,HDD,ETS Explicit,ALL,50,50,5.435348,0.047866,0.252213,0.051552,13.64705,0.052876,1919.679477,24.54505,4706.670789,34.435921,-1246.414978,0.0,483,54,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,HDD,ETS_Current,ALL,50,50,1.883052,0.043923,0.268636,0.041964,3.97753,0.041603,4207.120187,19.268154,12378.713316,27.906069,-3225.0161,0.0,465,53,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,HDD,FNAR-V2,ALL,50,50,649.855744,0.120547,0.855363,0.295676,309.727921,0.161831,44542.711244,38.126293,179995.374685,45.98731,43520.431719,0.082049,0,165,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,HDD,FixedGrowth_1_5,ALL,50,50,0.789217,0.037567,0.218731,0.040057,1.564367,0.036083,1751.509367,43.629977,4103.034402,61.524546,-1156.284272,0.0,150,51,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,HDD,FixedGrowth_3,ALL,50,50,0.795952,0.034434,0.219194,0.039737,1.574147,0.035578,1787.237288,47.757477,4059.155948,78.620649,-722.831964,0.0,150,51,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,HDD,FixedGrowth_4,ALL,50,50,0.801099,0.036075,0.220146,0.04113,1.581317,0.037172,1895.705151,51.488279,4074.324973,82.287877,-433.863758,0.0,150,51,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,HDD,FixedGrowth_6,ALL,50,50,0.81249,0.043979,0.223109,0.043466,1.596743,0.043458,2209.022395,61.050865,4187.708738,91.028241,144.072653,0.0,150,51,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,HDD,LightGBM,ALL,50,50,0.851296,0.066766,0.314722,0.075664,0.606597,0.072055,2267.765656,36.66807,4422.731251,43.12464,-1895.844778,0.0,930,60,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,HDD,LinearRegression,ALL,50,50,3.5587228280264484e+21,0.061366,0.299473,0.064279,1.446530905727056e+21,0.063194,1.6398435598265236e+22,248.960026,1.7572616441521e+23,398.93956,1.6398435598261612e+22,0.0,706,121,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,HDD,NLIN-DLIN_FIXED,ALL,50,50,0.449912,0.05061,0.283819,0.052238,0.292964,0.052029,1685.686041,30.263411,3142.305434,48.603253,-420.691072,0.0,0,158,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,HDD,SMLP-TCN,ALL,50,50,91.899691,0.051466,0.806002,0.118785,27.98134,0.051912,2545.493711,60.335122,3580.801085,87.363389,11.797825,0.029472,0,117,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,HDD,Theta,ALL,50,50,1.150607,0.040523,0.25685,0.042226,1.578509,0.039045,1826.242106,16.814423,4138.552572,25.832303,-1338.376598,0.0,600,38,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,HDD,XGBoost,ALL,50,50,0.843369,0.044976,0.27921,0.044887,0.396093,0.043399,1724.939955,23.945888,3466.570238,32.582345,-1376.982698,-0.000254,722,29,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,IOPS,ARIMA_Fixed,ALL,20,20,0.243355,0.23283,0.286335,0.274162,0.282759,0.291195,2150451.647133,758822.79571,3491730.543541,1399637.225022,-674924.644529,-100988.786699,224,5,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,IOPS,AutoARIMA,ALL,20,20,0.070755,0.069629,0.080811,0.075125,0.079716,0.077059,853920.814867,226732.65036,1168900.874172,320793.02622,-22562.649376,-9458.91595,5,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,IOPS,ETS Explicit,ALL,20,20,0.068929,0.066736,0.075655,0.076288,0.078912,0.081051,787400.495622,235668.48447,1030550.611043,334184.441073,111725.004872,30616.695688,0,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,IOPS,ETS_Current,ALL,20,20,0.119516,0.103656,0.13077,0.12147,0.132423,0.125801,1262528.983199,349764.399388,1690854.440792,493999.549851,-170218.83002,-1568.587218,0,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,IOPS,FNAR-V2,ALL,20,20,0.081988,0.079571,0.092747,0.090562,0.091882,0.090739,991048.444903,278582.656505,1271708.388983,347461.732701,-115239.7073,-27778.048416,0,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,IOPS,FixedGrowth_1_5,ALL,20,20,0.062683,0.060418,0.067841,0.067562,0.069736,0.068851,756790.712752,204150.436182,1004787.196547,289273.506888,86309.682789,10587.978927,0,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,IOPS,FixedGrowth_3,ALL,20,20,0.063345,0.060853,0.068258,0.067706,0.070786,0.069634,771330.248734,206899.890825,1031846.293432,292924.043644,192518.738046,59624.827189,0,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,IOPS,FixedGrowth_4,ALL,20,20,0.064264,0.061745,0.068961,0.068631,0.071917,0.071217,787935.36649,209341.490726,1057425.897137,297264.829174,263324.774885,87621.499618,0,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,IOPS,FixedGrowth_6,ALL,20,20,0.067119,0.064871,0.071299,0.072084,0.075136,0.075891,836023.762735,214148.89307,1124730.025451,310318.167366,404936.848561,106759.653845,0,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,IOPS,LightGBM,ALL,20,20,0.070606,0.070538,0.07787,0.078542,0.078,0.078654,846247.395188,227511.13848,1088348.315787,308676.616982,-52253.137409,-2865.181497,0,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,IOPS,LinearRegression,ALL,20,20,2.554972,0.107772,0.144541,0.137839,6.825434,0.164543,20291895.519393,1209837.609001,122572798.665937,1717552.699794,8713954.88194,18165.697253,72,48,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,IOPS,NLIN-DLIN_FIXED,ALL,20,20,0.074023,0.076772,0.085196,0.081837,0.086685,0.08306,946646.973008,247454.078161,1262419.708782,340872.339959,128940.489048,20218.999294,0,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,IOPS,SMLP-TCN,ALL,20,20,0.0889,0.090635,0.097788,0.097081,0.102977,0.102851,1223282.551751,273842.527931,1653932.762571,364854.921723,293055.477964,90469.405715,0,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,IOPS,Theta,ALL,20,20,0.064041,0.063725,0.069651,0.069607,0.071778,0.070767,790193.163179,211028.172732,1035310.168014,296608.890744,50095.287858,10632.592553,0,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,IOPS,XGBoost,ALL,20,20,0.07205,0.071134,0.079129,0.080794,0.078803,0.078992,810025.010871,259807.433797,1060037.54157,323686.15202,-26279.197428,-22994.956635,0,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,SSD,ARIMA_Fixed,ALL,50,50,0.151752,0.056178,0.139486,0.054934,0.156463,0.055694,163.185461,95.091,244.516412,146.581506,-6.735379,-0.117667,109,1,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,SSD,AutoARIMA,ALL,50,50,0.08092,0.052731,0.115625,0.0515,0.077645,0.05282,143.860962,73.550211,205.987434,122.866616,-5.345063,-0.040503,180,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,SSD,ETS Explicit,ALL,50,50,0.087234,0.056202,0.119713,0.055631,0.084725,0.054854,152.155066,95.16485,223.250456,138.95534,7.662905,0.202814,232,1,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,SSD,ETS_Current,ALL,50,50,0.088451,0.051663,0.122546,0.054341,0.086337,0.0505,143.304899,104.871627,199.097423,137.758381,-0.864948,0.030548,329,1,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,SSD,FNAR-V2,ALL,50,50,0.162971,0.139282,0.213155,0.149476,0.160704,0.140228,339.804412,162.183029,371.62878,188.134079,-317.438933,-128.867354,0,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,SSD,FixedGrowth_1_5,ALL,50,50,0.085198,0.057362,0.124628,0.061682,0.080939,0.05637,162.998304,65.684831,202.069844,95.41935,-144.682638,-46.252794,0,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,SSD,FixedGrowth_3,ALL,50,50,0.080642,0.050676,0.11965,0.0545,0.076571,0.049824,147.640436,55.927264,184.428458,86.545778,-122.256978,-36.982821,0,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,SSD,FixedGrowth_4,ALL,50,50,0.078044,0.046709,0.116786,0.050058,0.074098,0.045927,138.478619,51.718198,173.853131,77.301189,-107.306537,-27.520541,0,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,SSD,FixedGrowth_6,ALL,50,50,0.073949,0.042882,0.112177,0.04313,0.070246,0.041687,123.076391,54.504207,156.149072,71.839696,-77.405656,-14.864403,0,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,SSD,LightGBM,ALL,50,50,0.124535,0.113185,0.170317,0.118585,0.120647,0.104924,271.654695,118.494632,305.776932,147.090085,-260.719002,-86.607137,120,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,SSD,LinearRegression,ALL,50,50,2.995751,0.149657,0.244005,0.131927,3.400061,0.143561,2404.67773,228.778122,12104.727838,287.945796,1588.700075,5.173844,528,53,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,SSD,NLIN-DLIN_FIXED,ALL,50,50,0.194358,0.124061,0.216945,0.121449,0.193758,0.12271,399.178219,163.962407,517.704739,206.179408,6.879448,0.437593,0,103,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,SSD,SMLP-TCN,ALL,50,50,0.109227,0.071862,0.147631,0.073765,0.106708,0.071232,196.755105,103.818541,238.045428,125.896286,-105.643416,-10.658592,0,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,SSD,Theta,ALL,50,50,0.080791,0.049038,0.118359,0.050426,0.077158,0.048077,138.576399,55.086973,174.732619,79.889737,-105.605269,-20.724781,300,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_METRIC_MODEL,SSD,XGBoost,ALL,50,50,0.093656,0.06947,0.132945,0.072,0.08952,0.068329,183.327187,78.119921,225.011068,104.88943,-167.879524,-55.507118,0,0,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_MODEL_FAMILY,ALL,ALL,Baseline,140,980,1.4349688822687292e+20,0.061809,0.160002,0.065529,5.832785910189742e+19,0.065462,8.366548774625127e+20,280.247821,8.965620633429084e+21,414.08193,8.366548774623273e+20,0.0,3544,556,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_MODEL_FAMILY,ALL,ALL,Challenger,140,700,0.564774,0.056433,0.150475,0.0615,0.989176,0.06021,118976.234997,268.501685,157285.213045,380.721069,1133.448926,-0.098287,3987,272,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
BY_MODEL_FAMILY,ALL,ALL,Neural,140,420,69.916813,0.077655,0.324795,0.090659,31.888504,0.08516,158332.125475,434.316379,224266.541364,563.075153,20185.568137,0.000538,0,543,"Aggregated from per-series values, never from pooled raw rows: backtest density differs by metric",wape/smape/mape are decimal fractions; mae/rmse/bias in series units
